rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
10,10,10,Drama,winter,male,OST,Duet,FALSE,0.899408284023669,0.221153846153846,0.3,0.127361065167681,0,0.646944858645259,0.480854936714392,0,0,0,0
5,4,4,Drama,fall,male,OST,Duet,FALSE,0.899408284023669,0.221153846153846,0.46,0.30573133866415,0.828952653795442,0.374420603619436,0.599403439006951,0,0,0,0.434885140250295
7,10,7,Drama,spring,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,0.9,0.30573133866415,0,0.61352226319875,0.82385890586088,0,0,0,0
9,10,8,Drama,spring,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,0.44,0.300380966447376,0,0.61352226319875,0.806757021240174,0,0,0,0
7,10,7,Drama,spring,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,0.66,0.310952773617176,0,0.61352226319875,0.794371989553273,0,0,0,0
8,10,7,Drama,spring,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,1,0.310952773617176,0,0.61352226319875,0.923022266732757,0,0,0,0
10,10,9,Drama,summer,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,0.53,0.377122584012549,0,0.406205251373573,0.788758228273557,0,0,0,0
9,10,9,Drama,spring,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,0.24,0.509493792975278,0,0.61352226319875,0.956161009715278,0,0,0,0
7,10,10,Drama,spring,male,OST,Duet,FALSE,0.745562130177515,0.0576923076923077,0.84,0.357229810049636,0,0.61352226319875,0.739124298069257,0,0,0,0
6,10,6,Indi,fall,male,K_POP,Duet,TRUE,0.733727810650888,0.0384615384615385,0.31,0.170842203900651,0,0.508069411422712,0.677503550459925,0,0,0,0
10,10,10,Indi,winter,male,K_POP,Duet,TRUE,0.733727810650888,0.0384615384615385,0.09,0.101839947089274,0,0.628129792667943,0.641392805476905,0,0,0,0
10,10,8,Indi,fall,male,K_POP,Duet,TRUE,0.733727810650888,0.0384615384615385,0.13,0.114976033480779,0,0.508069411422712,0.662757789651149,0,0,0,0
6,10,10,Indi,fall,male,K_POP,Duet,TRUE,0.733727810650888,0.0384615384615385,0.36,0.395341635260227,0,0.508069411422712,0.722791433975989,0,0,0,0
8,10,6,Indi,fall,male,K_POP,Duet,TRUE,0.733727810650888,0.0384615384615385,0.22,0.127361065167681,0,0.508069411422712,0.665788315489792,0,0,0,0
4,1,4,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.38,0.283488332509601,0.87302203731631,0.503168297512131,0.139076300137813,0,0,0,0
10,2,8,Dance,fall,female,K_POP,Group,FALSE,0.541420118343195,0.153846153846154,0.26,0.277551548391368,0.853860596245867,0.503168297512131,0.258698004551698,0,0,0,0
6,2,5,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.27,0.252030430312962,0.865599691894852,0.503168297512131,0.207039326825948,0,0,0,0
2,1,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.6,0.377122584012549,0.905338810495843,0.394525288674247,0.189695747740321,0,0,0,0
3,1,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.48,0.373287456189816,0.892307757576973,0.394525288674247,0.160762290393488,0,0,0,0
2,1,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.84,0.552411396760338,0.936010302958477,0.394525288674247,0.357229810049636,0,0,0,0
8,1,8,Dance,fall,female,K_POP,Group,FALSE,0.541420118343195,0.153846153846154,0.45,0.330664453490704,0.870148860430756,0.503168297512131,0.283488332509601,0,0,0,0
3,1,10,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.153846153846154,0.94,0.951381130623447,0.937456185972581,0.394525288674247,0.160762290393488,0,0,0,0
3,1,3,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.37,0.353022317355514,0.887163946242106,0.394525288674247,0.180473970267016,0,0,0,0
5,1,4,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.34,0.289266783361501,0.864383285265796,0.503168297512131,0.160762290393488,0,0,0,0
2,1,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.64,0.408888487775386,0.915843704996874,0.394525288674247,0.170842203900651,0,0,0,0
2,1,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.57,0.523477939413504,0.925094189241991,0.394525288674247,0.139076300137813,0,0,0,0
2,1,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.88,0.557431213512033,0.941411030827919,0.394525288674247,0.139076300137813,0,0,0,0
8,1,7,Dance,fall,female,K_POP,Group,FALSE,0.541420118343195,0.153846153846154,0.71,0.344353998842983,0.777105544205005,0.503168297512131,0.170842203900651,0,0,0,0
7,2,6,Dance,fall,female,K_POP,Group,FALSE,0.541420118343195,0.153846153846154,0.35,0.294895127476996,0.871002660448718,0.503168297512131,0.139076300137813,0,0,0,0
4,1,3,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,0.5,0.373287456189816,0.876631113007554,0.394525288674247,0.170842203900651,0,0,0,0
2,10,3,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.153846153846154,1,0.639135711470315,0,0.394525288674247,0.150190483223688,0,0,0,0
9,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.33,0.485514881160584,0,0.551930308223071,0.160762290393488,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.33,0.361357155132215,0,0.551930308223071,0.101839947089274,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.29,0.357229810049636,0,0.551930308223071,0.127361065167681,0,0,0,0
9,10,9,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.48,0.418520254141751,0,0.551930308223071,0.139076300137813,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.39,0.289266783361501,0,0.551930308223071,0.114976033480779,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.3,0.30573133866415,0,0.551930308223071,0.101839947089274,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.29,0.415356999928155,0,0.551930308223071,0.114976033480779,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.73,0.93780829273135,0,0.551930308223071,0.127361065167681,0,0,0,0
10,10,9,Dance,spring,female,K_POP,Group,TRUE,0.514792899408284,0.0769230769230769,0.5,0.365407349042416,0,0.551930308223071,0.150190483223688,0,0,0,0
10,6,10,Dance,winter,female,K_POP,Group,TRUE,0.50887573964497,0,0.39,0.830994975558533,0.806764871518019,0.696853546999652,0.160762290393488,0,0,0,0
5,10,5,Dance,fall,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.38,0.283488332509601,0,0.503168297512131,0.139076300137813,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.48,0.418520254141751,0,0.551930308223071,0.139076300137813,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.22,0.207039326825948,0,0.696853546999652,0.150190483223688,0,0,0,0
3,10,3,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.48,0.373287456189816,0,0.394525288674247,0.160762290393488,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.22,0.265166516704467,0,0.551930308223071,0.101839947089274,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.29,0.415356999928155,0,0.551930308223071,0.114976033480779,0,0,0,0
3,10,3,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.64,0.408888487775386,0,0.394525288674247,0.170842203900651,0,0,0,0
10,10,8,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.34,0.289266783361501,0,0.503168297512131,0.330664453490704,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.3,0.271447509100542,0,0.551930308223071,0.114976033480779,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.26,0.258698004551698,0,0.551930308223071,0.114976033480779,0,0,0,0
7,10,7,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.45,0.330664453490704,0,0.503168297512131,0.283488332509601,0,0,0,0
2,10,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.47,0.523477939413504,0,0.394525288674247,0.139076300137813,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.5,0.365407349042416,0,0.551930308223071,0.150190483223688,0,0,0,0
2,10,2,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.62,0.395341635260227,0,0.551930308223071,0.706793095093695,0,0,0,0
2,10,2,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.72,0.555770829407738,0,0.551930308223071,0.856983578317383,0,0,0,0
2,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.63,0.447845890899422,0,0.551930308223071,0.667785371703447,0,0,0,0
2,10,2,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.37,0.42163799232423,0,0.551930308223071,0.805181166546339,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.17,0.223096972966128,0,0.696853546999652,0.139076300137813,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.3,0.30573133866415,0,0.551930308223071,0.101839947089274,0,0,0,0
3,10,3,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.57,0.523477939413504,0,0.394525288674247,0.139076300137813,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.73,0.93780829273135,0,0.551930308223071,0.127361065167681,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.25,0.223096972966128,0,0.394525288674247,0.114976033480779,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.24,0.365407349042416,0,0.696853546999652,0.223096972966128,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.33,0.361357155132215,0,0.551930308223071,0.101839947089274,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.32,0.238046283874735,0,0.696853546999652,0.30573133866415,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.18,0.271447509100542,0,0.394525288674247,0.114976033480779,0,0,0,0
10,10,10,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.22,0.310952773617176,0,0.503168297512131,0.198541019358102,0,0,0,0
6,10,5,Dance,fall,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.34,0.289266783361501,0,0.503168297512131,0.160762290393488,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.39,0.289266783361501,0,0.551930308223071,0.114976033480779,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.25,0.230700527344224,0,0.696853546999652,0.139076300137813,0,0,0,0
2,10,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.94,0.951381130623447,0,0.394525288674247,0.160762290393488,0,0,0,0
3,10,2,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.84,0.552411396760338,0,0.394525288674247,0.357229810049636,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.33,0.485514881160584,0,0.551930308223071,0.160762290393488,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.47,0.283488332509601,0,0.394525288674247,0.139076300137813,0,0,0,0
2,10,2,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.45,0.418520254141751,0,0.551930308223071,0.921178178450154,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.16,0.245151152036539,0,0.394525288674247,0.245151152036539,0,0,0,0
2,10,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,1,0.639135711470315,0,0.394525288674247,0.150190483223688,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.34,0.538427250322111,0,0.696853546999652,0.189695747740321,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.33,0.34873150258179,0,0.551930308223071,0.127361065167681,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.42,0.39181832079586,0,0.696853546999652,0.114976033480779,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.36,0.52540398823169,0,0.394525288674247,0.189695747740321,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.32,0.294895127476996,0,0.394525288674247,0.139076300137813,0,0,0,0
7,10,6,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.71,0.344353998842983,0,0.503168297512131,0.170842203900651,0,0,0,0
5,10,4,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.5,0.373287456189816,0,0.394525288674247,0.170842203900651,0,0,0,0
2,10,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.35,0.485514881160584,0,0.394525288674247,0.139076300137813,0,0,0,0
4,10,3,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.37,0.353022317355514,0,0.394525288674247,0.180473970267016,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.36,0.40222091353665,0,0.696853546999652,0.180473970267016,0,0,0,0
8,10,8,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.41,0.277551548391368,0,0.503168297512131,0.589647749808877,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.35,0.321032687124339,0,0.696853546999652,0.230700527344224,0,0,0,0
2,10,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.38,0.554097623677632,0,0.394525288674247,0.731111722209939,0,0,0,0
3,10,3,Dance,summer,female,K_POP,Group,FALSE,0.541420118343195,0.567307692307692,0.6,0.377122584012549,0,0.394525288674247,0.189695747740321,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.19,0.207039326825948,0,0.394525288674247,0.223096972966128,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.19,0.215216865818728,0,0.394525288674247,0.223096972966128,0,0,0,0
6,10,6,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.27,0.252030430312962,0,0.503168297512131,0.207039326825948,0,0,0,0
2,10,2,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.88,0.557431213512033,0,0.394525288674247,0.139076300137813,0,0,0,0
2,10,2,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.6,0.439457266585189,0,0.551930308223071,0.665788315489792,0,0,0,0
10,10,10,Dance,spring,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.29,0.357229810049636,0,0.551930308223071,0.127361065167681,0,0,0,0
8,10,7,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.26,0.277551548391368,0,0.503168297512131,0.258698004551698,0,0,0,0
6,10,6,Dance,fall,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.35,0.294895127476996,0,0.503168297512131,0.139076300137813,0,0,0,0
10,10,10,Dance,summer,female,K_POP,Group,TRUE,0.541420118343195,0.567307692307692,0.24,0.223096972966128,0,0.394525288674247,0.127361065167681,0,0,0,0
7,10,6,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,0.44,0.669764189706129,0,0.374420603619436,0.748226857346798,0,0,0,0
5,10,10,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,0.61,0.935509289038315,0,0.374420603619436,0.717325365895292,0,0,0,0
8,10,7,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,0.46,0.628677319150179,0,0.374420603619436,0.774660309679745,0,0,0,0
6,10,5,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,0.79,0.725092472223789,0,0.374420603619436,0.722791433975989,0,0,0,0
9,10,8,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,1,0.579432029926015,0,0.374420603619436,0.710904775685732,0,0,0,0
6,10,6,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,0.52,0.685892174774158,0,0.374420603619436,0.754977529981696,0,0,0,0
5,10,5,Drama,fall,female,OST,Solo,TRUE,0.656804733727811,0.0576923076923077,0.78,0.793817113282474,0,0.374420603619436,0.725092472223789,0,0,0,0
10,5,10,Rap/Hiphop,winter,male,K_POP,Group,TRUE,0.494082840236686,0,0.22,0.639135711470315,0.813434208464928,0.533239364151093,0.207039326825948,0,0,0,0
7,3,6,Drama,spring,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,0.17,0.0878558006510474,0.833477970423845,0.61352226319875,0.910745223617907,0,0,0,0
6,4,6,Drama,spring,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,0.07,0.0568488436022602,0.824587555439518,0.61352226319875,0.86751584911898,0,0,0,0
9,5,7,Drama,spring,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,0.41,0.353022317355514,0.809643751111093,0.61352226319875,0.850665956884734,0,0,0,0
7,4,7,Drama,spring,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,1,1,0.823872720798839,0.61352226319875,1,0,0,0,0
6,4,10,Drama,spring,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,0.11,0.0729064897424403,0.822561858980711,0.61352226319875,0.879439089351641,0,0,0,0
10,5,9,Drama,summer,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,0.22,0.160762290393488,0.801164694822129,0.406205251373573,0.820446566592453,0,0,0,0
6,3,6,Drama,spring,male,OST,Solo,FALSE,0.526627218934911,0.0576923076923077,0.05,0.0729064897424403,0.827221355292915,0.61352226319875,0.876803516532077,0,0,0,0
10,10,10,Indi,summer,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.1,0.0729064897424403,0,0.501741531027057,0,0,0,0,0
9,10,8,Indi,summer,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.05,0.114976033480779,0,0.501741531027057,0,0,0,0,0
3,4,3,Indi,spring,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.17,0.0878558006510474,0.823002332099721,0.513549812983716,0,0,0,0,0
3,4,3,Indi,spring,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.05,0.0729064897424403,0.819530538178466,0.513549812983716,0,0,0,0,0
3,4,3,Indi,spring,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.07,0.0568488436022602,0.825989646809102,0.513549812983716,0,0,0,0,0
10,10,9,Indi,summer,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.09,0.0878558006510474,0,0.501741531027057,0,0,0,0,0
10,10,10,Indi,summer,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.09,0.101839947089274,0,0.501741531027057,0,0,0,0,0
3,3,10,Indi,spring,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.11,0.0729064897424403,0.834196898980613,0.513549812983716,0,0,0,0,0
6,10,4,Indi,spring,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.41,0.353022317355514,0,0.513549812983716,0,0,0,0,0
8,10,6,Indi,summer,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,0.22,0.160762290393488,0,0.501741531027057,0,0,0,0,0
4,4,3,Indi,spring,male,K_POP,Solo,TRUE,0.452662721893491,0.0961538461538462,1,1,0.823002332099721,0.513549812983716,0,0,0,0,0
9,1,10,Rap/Hiphop,spring,female,K_POP,Solo,TRUE,0.494082840236686,0.00961538461538462,0.77,0.511547638355903,0.884397342786061,0.47757187642419,0.758275600737338,0,0,0,0
10,2,9,Rap/Hiphop,spring,female,K_POP,Solo,TRUE,0.494082840236686,0.00961538461538462,0.54,0.430730755762563,0.860781314155931,0.47757187642419,0.730368397071566,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Solo,TRUE,0.520710059171598,0.00961538461538462,0.51,0.412146880987365,0,0.696853546999652,0.658650006620254,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Solo,TRUE,0.520710059171598,0.00961538461538462,0.74,1,0,0.696853546999652,0.715737966375531,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Solo,TRUE,0.541420118343195,0.00961538461538462,1,0.571828475547918,0,0.696853546999652,0.633387919134962,0,0,0,0
10,10,10,Dance,winter,female,K_POP,Solo,TRUE,0.541420118343195,0.00961538461538462,0.74,1,0,0.696853546999652,0.715737966375531,0,0,0,0
10,10,10,Blues/Folk,winter,female,K_POP,Solo,TRUE,0.497041420118343,0,0.08,0.339886230964009,0,0.839980053746923,0.701753819937304,0,0,0,0
10,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.24,0.294895127476996,0,0.551930308223071,0.265166516704467,0,0,0,0
10,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.63,0.792143907552367,0,0.551930308223071,0.316051339802897,0,0,0,0
10,10,9,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.37,0.215216865818728,0,0.551930308223071,0.252030430312962,0,0,0,0
10,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.24,0.265166516704467,0,0.551930308223071,0.622641300285381,0,0,0,0
9,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.25,0.316051339802897,0.772495781353009,0.551930308223071,0.230700527344224,0,0,0,0
10,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.24,0.30573133866415,0,0.551930308223071,0.258698004551698,0,0,0,0
10,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,1,1,0,0.551930308223071,0.357229810049636,0,0,0,0
10,10,10,Dance,spring,male,K_POP,Solo,TRUE,0.520710059171598,0.0673076923076923,0.43,0.238046283874735,0,0.551930308223071,0.230700527344224,0,0,0,0
7,10,9,Ballad,fall,male,K_POP,Group,FALSE,0.662721893491124,0.0288461538461538,0.6,0.316051339802897,0,0.42184186186361,0.34873150258179,0.1683566904519,0.0245651784242424,0.0198293374405122,0
10,10,8,Ballad,fall,male,K_POP,Group,FALSE,0.662721893491124,0.0288461538461538,0.28,0.289266783361501,0,0.42184186186361,0.395341635260227,0.180083557882733,0.0268817204242424,0.0140574859911742,0
9,10,10,Ballad,fall,male,K_POP,Group,FALSE,0.662721893491124,0.0288461538461538,0.28,0.507420293273324,0.768264821479848,0.42184186186361,0.369383223258753,0.125572483029643,0.0168812864242424,0.00934242465114938,0
8,8,7,Ballad,fall,male,K_POP,Group,FALSE,0.662721893491124,0.0288461538461538,0.48,0.583869298956977,0.789244133259809,0.42184186186361,0.344353998842983,0.212650546593119,0.0338409475454545,0.0190964024804592,0
10,10,10,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.32,0.265166516704467,0,0.42184186186361,0.344353998842983,0.27367618520759,0.0492424242424242,0.0274196494707392,0
3,10,3,Ballad,winter,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.4,0.189695747740321,0,0.537976126741548,0.365407349042416,0.737014575765971,0.377272727272727,0.0303942776383721,0
10,10,10,Ballad,summer,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.38,0.265166516704467,0,0.475959990056448,0.39181832079586,0.125123999390956,0.0168067226969697,0.0166923219866747,0
1,10,1,Ballad,winter,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.39,0.223096972966128,0,0.537976126741548,0.447845890899422,0.3537522347529,0.0751964085151515,0.0394138766807995,0
1,10,1,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.74,0.238046283874735,0,0.42184186186361,0.30573133866415,0.0408241551582443,0.00469208212121212,0.011203562333939,0
1,10,1,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.6,0.316051339802897,0,0.42184186186361,0.34873150258179,0.1683566904519,0.0245651784242424,0.0198293374405122,0
10,10,10,Ballad,summer,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.5,0.283488332509601,0,0.475959990056448,0.361357155132215,0.161996301514203,0.0233482364545455,0.0202767844480978,0
10,10,10,Ballad,summer,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.49,0.277551548391368,0,0.475959990056448,0.283488332509601,0.214696115163727,0.0343053173333333,0.022499364644804,0
6,10,6,Ballad,spring,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.44,0.498921985805478,0,0.660567269453689,0.384595016410646,0.416000399544414,0.101092896181818,0.0235780741830348,0
10,10,10,Ballad,summer,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.32,0.294895127476996,0,0.475959990056448,0.316051339802897,0.27293865943524,0.0490358126666667,0.0287397641717862,0
10,10,10,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.3,0.289266783361501,0,0.42184186186361,0.490076714187697,0.503338311134502,0.148484848484848,0.0293155663234403,0
10,10,10,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.41,0.294895127476996,0,0.42184186186361,0.40222091353665,0.196561632232823,0.0303030303030303,0.0152721294453578,0
10,10,9,Ballad,spring,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.5,0.258698004551698,0,0.660567269453689,0.335324397936896,0.281888218169131,0.0515796260606061,0.0312113195350581,0
10,10,10,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.3,0.271447509100542,0,0.42184186186361,0.461143256840864,0.463627296843242,0.125122189636364,0.0361443653312567,0
1,10,1,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.28,0.289266783361501,0,0.42184186186361,0.395341635260227,0.180083557882733,0.0268817204242424,0.0140574859911742,0
1,10,1,Ballad,fall,male,K_POP,Group,TRUE,0.609467455621302,0.596153846153846,0.48,0.583869298956977,0,0.42184186186361,0.344353998842983,0.212650546593119,0.0338409475454545,0.0190964024804592,0
