,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,artist,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
16525,10,10,10,R&B/Soul,spring,male,K_POP,Solo,0,2020.4.12,폴킴,0.6124260355029589,0.269230769230769,0.22,0.289266783361501,0.0,0.566806609753444,0.5135821985186501,0.0,0.0,0.0,0.0,10
16526,10,10,10,R&B/Soul,spring,male,K_POP,Solo,0,2020.4.5,폴킴,0.6124260355029589,0.269230769230769,0.17,0.265166516704467,0.0,0.566806609753444,0.412146880987365,0.0,0.0,0.0,0.0,10
16527,10,10,10,R&B/Soul,spring,male,K_POP,Solo,0,2020.3.22,폴킴,0.6124260355029589,0.269230769230769,0.23,0.23804628387473498,0.0,0.566806609753444,0.365407349042416,0.0,0.0,0.0,0.0,10
16528,4,10,3,R&B/Soul,fall,male,K_POP,Solo,0,2019.11.17,폴킴,0.6124260355029589,0.269230769230769,0.38,0.365407349042416,0.0,0.478429872964894,0.4478458908994221,0.0,0.0,0.0,0.0,3
16529,1,10,10,R&B/Soul,fall,male,K_POP,Solo,1,2019.10.6,폴킴,0.6124260355029589,0.269230769230769,0.63,0.496744288426433,0.0,0.478429872964894,0.6596842761989661,0.0,0.0,0.0,0.0,10
16530,10,10,10,R&B/Soul,spring,male,K_POP,Solo,0,2020.3.1,폴킴,0.6124260355029589,0.269230769230769,0.25,0.31605133980289696,0.0,0.566806609753444,0.39181832079586,0.0,0.0,0.0,0.0,10
16531,1,10,1,R&B/Soul,fall,male,K_POP,Solo,1,2019.10.13,폴킴,0.6124260355029589,0.269230769230769,0.36,0.731852506060828,0.0,0.478429872964894,0.8154766453825091,0.0,0.0,0.0,0.0,1
16532,10,10,10,R&B/Soul,winter,male,K_POP,Solo,0,2020.2.23,폴킴,0.6124260355029589,0.269230769230769,0.17,0.265166516704467,0.0,0.580986671282938,0.357229810049636,0.0,0.0,0.0,0.0,10
16533,3,10,2,R&B/Soul,fall,male,K_POP,Solo,0,2019.11.10,폴킴,0.6124260355029589,0.269230769230769,0.45,0.418520254141751,0.0,0.478429872964894,0.5053267594476141,0.0,0.0,0.0,0.0,2
16534,7,10,6,R&B/Soul,winter,male,K_POP,Solo,0,2020.1.5,폴킴,0.6124260355029589,0.269230769230769,0.25,0.357229810049636,0.0,0.580986671282938,0.476092567749471,0.0,0.0,0.0,0.0,6
16535,2,10,2,R&B/Soul,fall,male,K_POP,Solo,1,2019.11.3,폴킴,0.6124260355029589,0.269230769230769,0.58,0.596660629404096,0.0,0.478429872964894,0.652338519668455,0.0,0.0,0.0,0.0,2
16536,10,10,10,R&B/Soul,spring,male,K_POP,Solo,0,2020.3.8,폴킴,0.6124260355029589,0.269230769230769,0.17,0.271447509100542,0.0,0.566806609753444,0.36938322325875295,0.0,0.0,0.0,0.0,10
16537,8,10,7,R&B/Soul,winter,male,K_POP,Solo,0,2020.1.12,폴킴,0.6124260355029589,0.269230769230769,0.29,0.335324397936896,0.0,0.580986671282938,0.44228971300119296,0.0,0.0,0.0,0.0,7
16538,2,10,2,R&B/Soul,fall,male,K_POP,Solo,0,2019.10.27,폴킴,0.6124260355029589,0.269230769230769,0.44,0.47848683592649105,0.0,0.478429872964894,0.550711944398822,0.0,0.0,0.0,0.0,2
16539,7,10,6,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.22,폴킴,0.6124260355029589,0.269230769230769,0.3,0.357229810049636,0.0,0.580986671282938,0.534785499634334,0.0,0.0,0.0,0.0,6
16540,10,10,9,R&B/Soul,winter,male,K_POP,Solo,0,2020.2.9,폴킴,0.6124260355029589,0.269230769230769,0.18,0.30038096644737605,0.0,0.580986671282938,0.39534163526022703,0.0,0.0,0.0,0.0,10
16541,5,10,4,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.1,폴킴,0.6124260355029589,0.269230769230769,0.42,0.4478458908994221,0.0,0.580986671282938,0.565547483151843,0.0,0.0,0.0,0.0,4
16542,10,10,10,R&B/Soul,winter,male,K_POP,Solo,0,2020.2.16,폴킴,0.6124260355029589,0.269230769230769,0.23,0.498921985805478,0.0,0.580986671282938,0.45057144967106394,0.0,0.0,0.0,0.0,10
16543,8,10,6,R&B/Soul,summer,male,K_POP,Solo,0,2019.8.4,폴킴,0.485207100591716,0.105769230769231,0.28,0.3530223173555139,0.0,0.509702644281336,0.4559218218878379,0.0,0.0,0.0,0.0,7
16544,10,10,10,R&B/Soul,fall,male,K_POP,Solo,0,2019.9.1,폴킴,0.485207100591716,0.105769230769231,0.63,0.7440731378420171,0.0,0.478429872964894,1.0,0.0,0.0,0.0,0.0,10
16545,10,10,10,R&B/Soul,fall,male,K_POP,Solo,0,2019.9.15,폴킴,0.485207100591716,0.105769230769231,0.6,0.664782842384687,0.0,0.478429872964894,0.7376893321271271,0.0,0.0,0.0,0.0,10
16546,10,10,10,R&B/Soul,fall,male,K_POP,Solo,0,2019.9.22,폴킴,0.485207100591716,0.105769230769231,0.58,0.5749019890001011,0.0,0.478429872964894,0.8072797695403721,0.0,0.0,0.0,0.0,10
16547,9,10,8,R&B/Soul,summer,male,K_POP,Solo,0,2019.8.11,폴킴,0.485207100591716,0.105769230769231,0.46,0.45326314969346293,0.0,0.509702644281336,0.559078970999074,0.0,0.0,0.0,0.0,9
16548,10,10,10,R&B/Soul,fall,male,K_POP,Solo,0,2019.9.8,폴킴,0.485207100591716,0.105769230769231,1.0,0.6074295071334879,0.0,0.478429872964894,0.9011428993421279,0.0,0.0,0.0,0.0,10
16549,4,10,2,R&B/Soul,summer,male,K_POP,Solo,0,2019.7.21,폴킴,0.485207100591716,0.105769230769231,0.18,0.31095277361717605,0.0,0.509702644281336,0.4247115057764129,0.0,0.0,0.0,0.0,2
16550,4,10,10,R&B/Soul,summer,male,K_POP,Solo,0,2019.7.7,폴킴,0.485207100591716,0.105769230769231,0.23,0.39534163526022703,0.0,0.509702644281336,0.46624182302658507,0.0,0.0,0.0,0.0,10
16551,10,10,10,R&B/Soul,summer,male,K_POP,Solo,0,2019.8.25,폴킴,0.485207100591716,0.105769230769231,0.89,0.894263621065705,0.0,0.509702644281336,0.833784873311595,0.0,0.0,0.0,0.0,10
16552,6,10,4,R&B/Soul,summer,male,K_POP,Solo,0,2019.7.28,폴킴,0.485207100591716,0.105769230769231,0.1,0.652338519668455,0.0,0.509702644281336,0.7325907659414059,0.0,0.0,0.0,0.0,5
16553,2,10,4,R&B/Soul,summer,male,K_POP,Solo,1,2019.7.14,폴킴,0.485207100591716,0.105769230769231,0.29,0.37328745618981607,0.0,0.509702644281336,0.42163799232423,0.0,0.0,0.0,0.0,5
16554,10,10,9,R&B/Soul,summer,male,K_POP,Solo,0,2019.8.18,폴킴,0.485207100591716,0.105769230769231,0.42,0.4559218218878379,0.0,0.509702644281336,0.5310814937916,0.0,0.0,0.0,0.0,10
16555,6,10,7,R&B/Soul,summer,male,K_POP,Solo,0,2018.8.12,폴킴,0.547337278106509,0.009615384615384621,0.29,0.31095277361717605,0.0,0.509702644281336,0.3530223173555139,0.0,0.0,0.0,0.0,8
16556,7,10,10,R&B/Soul,summer,male,K_POP,Solo,0,2018.8.5,폴킴,0.547337278106509,0.009615384615384621,0.25,0.33988623096400894,0.0,0.509702644281336,0.39181832079586,0.0,0.0,0.0,0.0,10
16557,2,10,2,R&B/Soul,winter,mixed,K_POP,Project,1,2020.1.26,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.265,0.365407349042416,0.0,0.580986671282938,0.3882367670984229,0.0,0.0,0.0,0.0,2
16558,10,10,10,R&B/Soul,spring,mixed,K_POP,Project,1,2020.3.8,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.23,0.31095277361717605,0.0,0.566806609753444,0.34873150258179003,0.0,0.0,0.0,0.0,10
16559,10,10,10,R&B/Soul,spring,mixed,K_POP,Project,1,2020.3.15,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.205,0.258698004551698,0.0,0.566806609753444,0.335324397936896,0.0,0.0,0.0,0.0,10
16560,10,10,9,R&B/Soul,spring,mixed,K_POP,Project,1,2020.3.1,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.38,0.640267197411385,0.0,0.566806609753444,0.37328745618981607,0.0,0.0,0.0,0.0,10
16561,2,8,10,R&B/Soul,winter,mixed,K_POP,Project,1,2020.1.19,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.28,0.33066445349070395,0.7835127193932601,0.580986671282938,0.365407349042416,0.0,0.0,0.0,0.0,10
16562,10,10,10,R&B/Soul,spring,mixed,K_POP,Project,1,2020.3.22,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.205,0.23804628387473498,0.0,0.566806609753444,0.31095277361717605,0.0,0.0,0.0,0.0,10
16563,3,10,2,R&B/Soul,winter,mixed,K_POP,Project,1,2020.2.2,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.23,0.29489512747699603,0.0,0.580986671282938,0.34873150258179003,0.0,0.0,0.0,0.0,2
16564,8,10,5,R&B/Soul,winter,mixed,K_POP,Project,1,2020.2.16,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.26,0.408888487775386,0.0,0.580986671282938,0.357229810049636,0.0,0.0,0.0,0.0,6
16565,5,10,3,R&B/Soul,winter,mixed,K_POP,Project,1,2020.2.9,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.21,0.277551548391368,0.0,0.580986671282938,0.33988623096400894,0.0,0.0,0.0,0.0,3
16566,9,10,8,R&B/Soul,winter,mixed,K_POP,Project,1,2020.2.23,"폴킴, 청하",0.6923076923076921,0.0865384615384615,0.21,0.666789144360769,0.0,0.580986671282938,0.39181832079586,0.0,0.0,0.0,0.0,9
16567,8,10,10,R&B/Soul,fall,mixed,K_POP,Project,1,2019.10.20,"폴킴, 헤이즈",0.606508875739645,0.0192307692307692,0.575,0.45326314969346293,0.0,0.478429872964894,0.45326314969346293,0.0,0.0,0.0,0.0,10
16568,10,10,8,R&B/Soul,fall,mixed,K_POP,Project,1,2019.10.27,"폴킴, 헤이즈",0.606508875739645,0.0192307692307692,0.475,0.430730755762563,0.0,0.478429872964894,0.412146880987365,0.0,0.0,0.0,0.0,10
16569,10,10,10,R&B/Soul,fall,mixed,K_POP,Project,1,2019.11.3,"폴킴, 헤이즈",0.606508875739645,0.0192307692307692,0.495,0.496744288426433,0.0,0.478429872964894,0.430730755762563,0.0,0.0,0.0,0.0,10
16570,10,10,10,Rap/Hiphop,winter,male,K_POP,Duet,1,2020.1.19,프리스타일,0.7514792899408279,0.0,1.0,0.610040129862019,0.0,0.533239364151093,0.0,0.0,0.0,0.0,0.0,10
16571,10,10,10,Ballad,fall,male,K_POP,Duet,1,2019.10.13,플라이 투 더 스카이,0.6863905325443791,0.0,0.0,1.0,0.0,0.42184186186361,0.0,0.0,0.0,0.0,0.0,10
16572,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.23,피아노맨,0.698224852071006,0.0,0.22,0.930836783122782,0.0,0.501741531027057,0.0568488436022602,0.0,0.0,0.0,0.0,10
16573,10,10,10,Indi,spring,male,K_POP,Solo,1,2019.4.28,피아노맨,0.6301775147929,0.0,0.23,0.8921565146842991,0.0,0.5135498129837159,0.0729064897424403,0.0,0.0,0.0,0.0,10
16574,6,10,10,Ballad,fall,female,K_POP,Group,1,2019.9.22,핑클,0.7426035502958579,0.009615384615384621,0.68,1.0,0.0,0.42184186186361,0.0,0.26486615284514603,0.0468091511212121,0.0091541664780364,0.0,10
16575,10,10,6,Ballad,fall,female,K_POP,Group,1,2019.9.29,핑클,0.7426035502958579,0.009615384615384621,0.41,0.39534163526022703,0.0,0.42184186186361,0.0,0.332821181070549,0.0676898858787879,0.0126247955236365,0.0,7
16576,10,10,10,Ballad,spring,male,K_POP,Solo,1,2019.5.5,하동균,0.689349112426036,0.0,0.6,0.384595016410646,0.0,0.6605672694536889,0.170842203900651,0.0,0.0,0.0,0.0,10
16577,6,10,7,Dance,spring,male,K_POP,Solo,1,2019.3.3,하성운,0.523668639053255,0.0480769230769231,0.0,0.8383563311722609,0.0,0.551930308223071,0.880186259282812,0.0,0.0,0.0,0.0,8
16578,10,10,10,Dance,spring,male,K_POP,Solo,1,2019.3.31,하성운,0.523668639053255,0.0480769230769231,0.0,0.615168867887284,0.0,0.551930308223071,0.523477939413504,0.0,0.0,0.0,0.0,10
16579,10,10,9,Dance,spring,male,K_POP,Solo,1,2019.3.17,하성운,0.523668639053255,0.0480769230769231,0.0,0.7212437197860091,0.0,0.551930308223071,0.641392805476905,0.0,0.0,0.0,0.0,10
16580,7,8,10,Dance,winter,male,K_POP,Solo,1,2019.2.24,하성운,0.523668639053255,0.0480769230769231,0.0,0.965918350739076,0.7757283032195219,0.696853546999652,0.989224289878555,0.0,0.0,0.0,0.0,10
16581,10,10,10,Dance,spring,male,K_POP,Solo,1,2019.3.24,하성운,0.523668639053255,0.0480769230769231,0.0,0.672698939743172,0.0,0.551930308223071,0.6047870467580079,0.0,0.0,0.0,0.0,10
16582,9,10,6,Dance,spring,male,K_POP,Solo,1,2019.3.10,하성운,0.523668639053255,0.0480769230769231,0.0,0.741259084453938,0.0,0.551930308223071,0.7133348467487108,0.0,0.0,0.0,0.0,7
16583,5,10,10,R&B/Soul,summer,male,K_POP,Solo,1,2019.7.7,하성운,0.520710059171598,0.009615384615384621,0.0,0.779462258344353,0.0,0.509702644281336,0.833322377799107,0.0,0.0,0.0,0.0,10
16584,10,10,5,R&B/Soul,summer,male,K_POP,Solo,1,2019.7.14,하성운,0.520710059171598,0.009615384615384621,0.0,0.735518905979658,0.0,0.509702644281336,0.837449722881686,0.0,0.0,0.0,0.0,6
16585,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.2.24,하성운,0.57396449704142,0.009615384615384621,0.0,0.965918350739076,0.0,0.5379761267415479,0.989224289878555,0.0,0.0,0.0,0.0,10
16586,10,10,10,Ballad,spring,male,K_POP,Solo,0,2019.3.3,하성운,0.57396449704142,0.009615384615384621,0.0,0.8383563311722609,0.0,0.6605672694536889,0.880186259282812,0.0,0.0,0.0,0.0,10
16587,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.22,하성운,0.6005917159763311,0.0,0.0,0.6176884202917521,0.0,0.5379761267415479,0.576422550084701,0.0,0.0,0.0,0.0,10
16588,10,10,10,R&B/Soul,summer,male,K_POP,Solo,1,2019.6.2,하성운,0.633136094674556,0.009615384615384621,0.0,0.802529002892143,0.0,0.509702644281336,0.7697495257696592,0.0,0.0,0.0,0.0,10
16589,10,10,10,R&B/Soul,summer,male,K_POP,Solo,1,2019.6.9,하성운,0.633136094674556,0.009615384615384621,0.0,0.620179011682333,0.0,0.509702644281336,0.648026356151885,0.0,0.0,0.0,0.0,10
16590,10,10,10,Ballad,spring,male,K_POP,Solo,0,2019.3.10,하성운,0.615384615384615,0.0192307692307692,0.0,0.741259084453938,0.0,0.6605672694536889,0.7133348467487108,0.0,0.0,0.0,0.0,10
16591,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.2.24,하성운,0.615384615384615,0.0192307692307692,0.0,0.965918350739076,0.0,0.5379761267415479,0.989224289878555,0.0,0.0,0.0,0.0,10
16592,10,10,10,Ballad,spring,male,K_POP,Solo,0,2019.3.3,하성운,0.615384615384615,0.0192307692307692,0.0,0.8383563311722609,0.0,0.6605672694536889,0.880186259282812,0.0,0.0,0.0,0.0,10
16593,10,10,10,Dance,winter,male,K_POP,Solo,0,2019.2.24,하성운,0.485207100591716,0.0192307692307692,0.0,0.965918350739076,0.0,0.696853546999652,0.989224289878555,0.0,0.0,0.0,0.0,10
16594,10,10,10,Dance,spring,male,K_POP,Solo,0,2019.3.10,하성운,0.485207100591716,0.0192307692307692,0.0,0.741259084453938,0.0,0.551930308223071,0.7133348467487108,0.0,0.0,0.0,0.0,10
16595,10,10,10,Dance,spring,male,K_POP,Solo,0,2019.3.3,하성운,0.485207100591716,0.0192307692307692,0.0,0.8383563311722609,0.0,0.551930308223071,0.880186259282812,0.0,0.0,0.0,0.0,10
16596,10,10,10,Ballad,spring,male,K_POP,Solo,1,2019.3.31,하성운,0.57396449704142,0.0865384615384615,0.0,0.615168867887284,0.0,0.6605672694536889,0.523477939413504,0.0,0.0,0.0,0.0,10
16597,10,10,10,Ballad,spring,male,K_POP,Solo,1,2019.3.24,하성운,0.57396449704142,0.0865384615384615,0.0,0.672698939743172,0.0,0.6605672694536889,0.6047870467580079,0.0,0.0,0.0,0.0,10
16598,10,10,9,Ballad,spring,male,K_POP,Solo,0,2019.3.10,하성운,0.57396449704142,0.0865384615384615,0.0,0.741259084453938,0.0,0.6605672694536889,0.7133348467487108,0.0,0.0,0.0,0.0,10
16599,8,10,4,Ballad,winter,male,K_POP,Solo,1,2019.2.3,하성운,0.57396449704142,0.0865384615384615,0.0,0.7752664053625881,0.0,0.5379761267415479,0.786471356751963,0.0,0.0,0.0,0.0,5
16600,10,10,9,Ballad,winter,male,K_POP,Solo,1,2019.2.17,하성운,0.57396449704142,0.0865384615384615,0.0,0.797125254873809,0.0,0.5379761267415479,0.77587081039977,0.0,0.0,0.0,0.0,10
16601,9,10,9,Ballad,spring,male,K_POP,Solo,0,2019.3.3,하성운,0.57396449704142,0.0865384615384615,0.0,0.8383563311722609,0.0,0.6605672694536889,0.880186259282812,0.0,0.0,0.0,0.0,10
16602,4,10,10,Ballad,winter,male,K_POP,Solo,1,2019.1.27,하성운,0.57396449704142,0.0865384615384615,0.0,1.0,0.0,0.5379761267415479,1.0,0.0,0.0,0.0,0.0,10
16603,9,10,10,Ballad,winter,male,K_POP,Solo,0,2019.2.24,하성운,0.57396449704142,0.0865384615384615,0.0,0.965918350739076,0.0,0.5379761267415479,0.989224289878555,0.0,0.0,0.0,0.0,10
16604,10,10,10,Ballad,spring,male,K_POP,Solo,1,2019.3.17,하성운,0.57396449704142,0.0865384615384615,0.0,0.7212437197860091,0.0,0.6605672694536889,0.641392805476905,0.0,0.0,0.0,0.0,10
16605,9,10,8,Ballad,winter,male,K_POP,Solo,1,2019.2.10,하성운,0.57396449704142,0.0865384615384615,0.0,0.736244799674754,0.0,0.5379761267415479,0.7752664053625881,0.0,0.0,0.0,0.0,8
16606,10,10,9,Indi,fall,male,K_POP,Solo,1,2019.9.22,하은,0.553254437869823,0.134615384615385,0.79,0.189695747740321,0.0,0.508069411422712,0.0206517206769626,0.0,0.0,0.0,0.0,10
16607,8,10,8,Indi,summer,male,K_POP,Solo,1,2019.8.11,하은,0.553254437869823,0.134615384615385,0.46,0.189695747740321,0.0,0.501741531027057,0.45057144967106394,0.0,0.0,0.0,0.0,9
16608,8,10,7,Indi,summer,male,K_POP,Solo,1,2019.8.4,하은,0.553254437869823,0.134615384615385,0.48,0.22309697296612802,0.0,0.501741531027057,0.40558034618405,0.0,0.0,0.0,0.0,7
16609,9,10,8,Indi,fall,male,K_POP,Solo,1,2019.9.8,하은,0.553254437869823,0.134615384615385,0.45,0.160762290393488,0.0,0.508069411422712,0.0395052645166331,0.0,0.0,0.0,0.0,9
16610,9,10,8,Indi,summer,male,K_POP,Solo,1,2019.8.25,하은,0.553254437869823,0.134615384615385,0.65,0.21521686581872798,0.0,0.501741531027057,0.0395052645166331,0.0,0.0,0.0,0.0,9
16611,7,10,7,Indi,summer,male,K_POP,Solo,1,2019.7.28,하은,0.553254437869823,0.134615384615385,0.49,0.230700527344224,0.0,0.501741531027057,0.0878558006510474,0.0,0.0,0.0,0.0,7
16612,6,10,10,Indi,summer,male,K_POP,Solo,1,2019.7.14,하은,0.553254437869823,0.134615384615385,0.86,0.230700527344224,0.0,0.501741531027057,0.0729064897424403,0.0,0.0,0.0,0.0,10
16613,8,10,9,Indi,fall,male,K_POP,Solo,1,2019.9.1,하은,0.553254437869823,0.134615384615385,0.56,0.160762290393488,0.0,0.508069411422712,0.0206517206769626,0.0,0.0,0.0,0.0,10
16614,10,10,10,Indi,fall,male,K_POP,Solo,1,2019.10.6,하은,0.553254437869823,0.134615384615385,0.46,0.13907630013781302,0.0,0.508069411422712,0.0206517206769626,0.0,0.0,0.0,0.0,10
16615,10,10,10,Indi,fall,male,K_POP,Solo,1,2019.10.13,하은,0.553254437869823,0.134615384615385,0.43,0.230700527344224,0.0,0.508069411422712,0.0206517206769626,0.0,0.0,0.0,0.0,10
16616,9,10,9,Indi,fall,male,K_POP,Solo,1,2019.9.15,하은,0.553254437869823,0.134615384615385,0.52,0.19854101935810198,0.0,0.508069411422712,0.0395052645166331,0.0,0.0,0.0,0.0,10
16617,10,10,10,Indi,fall,male,K_POP,Solo,1,2019.9.29,하은,0.553254437869823,0.134615384615385,0.75,0.160762290393488,0.0,0.508069411422712,0.0206517206769626,0.0,0.0,0.0,0.0,10
16618,10,10,10,Indi,summer,male,K_POP,Solo,0,2019.7.7,하은,0.553254437869823,0.134615384615385,0.71,0.289266783361501,0.0,0.501741531027057,0.18047397026701603,0.0,0.0,0.0,0.0,10
16619,7,10,6,Indi,summer,male,K_POP,Solo,1,2019.7.21,하은,0.553254437869823,0.134615384615385,0.44,0.283488332509601,0.0,0.501741531027057,0.0729064897424403,0.0,0.0,0.0,0.0,6
16620,8,10,8,Indi,summer,male,K_POP,Solo,1,2019.8.18,하은,0.553254437869823,0.134615384615385,0.46,0.160762290393488,0.0,0.501741531027057,0.15019048322368803,0.0,0.0,0.0,0.0,9
16621,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.8.11,하은,0.556213017751479,0.509615384615385,0.46,0.189695747740321,0.0,0.47595999005644796,0.45057144967106394,0.0,0.0,0.0,0.0,10
16622,10,10,10,Ballad,fall,male,K_POP,Solo,1,2019.10.13,하은,0.556213017751479,0.509615384615385,0.43,0.230700527344224,0.0,0.42184186186361,0.0206517206769626,0.0,0.0,0.0,0.0,10
16623,7,10,7,Ballad,summer,male,K_POP,Solo,1,2019.7.7,하은,0.556213017751479,0.509615384615385,0.71,0.289266783361501,0.0,0.47595999005644796,0.18047397026701603,0.0,0.0,0.0,0.0,7
16624,7,10,6,Ballad,summer,male,K_POP,Solo,1,2019.6.30,하은,0.556213017751479,0.509615384615385,0.57,0.21521686581872798,0.0,0.47595999005644796,0.507420293273324,0.0,0.0,0.0,0.0,6
16625,1,1,1,Ballad,winter,male,K_POP,Solo,1,2019.1.6,하은,0.556213017751479,0.509615384615385,0.5,0.408888487775386,0.8857982307514849,0.5379761267415479,0.22309697296612802,0.0,0.0,0.0,0.0,1
16626,10,10,10,Ballad,fall,male,K_POP,Solo,1,2019.10.27,하은,0.556213017751479,0.509615384615385,0.55,0.160762290393488,0.0,0.42184186186361,0.0729064897424403,0.0,0.0,0.0,0.0,10
16627,9,10,8,Ballad,summer,male,K_POP,Solo,0,2019.7.21,하은,0.556213017751479,0.509615384615385,0.44,0.283488332509601,0.0,0.47595999005644796,0.0729064897424403,0.0,0.0,0.0,0.0,8
16628,1,1,1,Ballad,winter,male,K_POP,Solo,1,2019.2.17,하은,0.556213017751479,0.509615384615385,0.49,0.8493800239392869,0.860341434613492,0.5379761267415479,0.271447509100542,0.0,0.0,0.0,0.0,1
16629,3,3,3,Ballad,spring,male,K_POP,Solo,1,2019.3.31,하은,0.556213017751479,0.509615384615385,0.73,0.34873150258179003,0.8235841358608331,0.6605672694536889,0.189695747740321,0.0,0.0,0.0,0.0,3
16630,6,5,5,Ballad,summer,male,K_POP,Solo,1,2019.6.16,하은,0.556213017751479,0.509615384615385,0.65,0.170842203900651,0.813434208464928,0.47595999005644796,0.230700527344224,0.0,0.0,0.0,0.0,5
16631,10,10,10,Ballad,fall,male,K_POP,Solo,1,2019.11.10,하은,0.556213017751479,0.509615384615385,0.56,0.160762290393488,0.0,0.42184186186361,0.0206517206769626,0.0,0.0,0.0,0.0,10
16632,3,3,3,Ballad,spring,male,K_POP,Solo,1,2019.3.24,하은,0.556213017751479,0.509615384615385,0.71,0.335324397936896,0.826813876727836,0.6605672694536889,0.15019048322368803,0.0,0.0,0.0,0.0,3
16633,10,10,9,Ballad,summer,male,K_POP,Solo,0,2019.8.4,하은,0.556213017751479,0.509615384615385,0.48,0.22309697296612802,0.0,0.47595999005644796,0.40558034618405,0.0,0.0,0.0,0.0,10
16634,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.8.25,하은,0.556213017751479,0.509615384615385,0.65,0.21521686581872798,0.0,0.47595999005644796,0.0395052645166331,0.0,0.0,0.0,0.0,10
16635,1,1,1,Ballad,winter,male,K_POP,Solo,1,2019.2.10,하은,0.556213017751479,0.509615384615385,0.57,0.361357155132215,0.872021718799005,0.5379761267415479,0.357229810049636,0.0,0.0,0.0,0.0,1
16636,1,1,1,Ballad,winter,male,K_POP,Solo,1,2019.2.3,하은,0.556213017751479,0.509615384615385,0.9,1.0,0.877335832229721,0.5379761267415479,0.289266783361501,0.0,0.0,0.0,0.0,1
16637,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.8.18,하은,0.556213017751479,0.509615384615385,0.46,0.160762290393488,0.0,0.47595999005644796,0.15019048322368803,0.0,0.0,0.0,0.0,10
16638,5,5,5,Ballad,summer,male,K_POP,Solo,1,2019.6.9,하은,0.556213017751479,0.509615384615385,0.51,0.160762290393488,0.8168140612178699,0.47595999005644796,0.19854101935810198,0.0,0.0,0.0,0.0,5
16639,3,3,3,Ballad,spring,male,K_POP,Solo,1,2019.4.7,하은,0.556213017751479,0.509615384615385,0.66,0.412146880987365,0.8207634098090891,0.6605672694536889,0.20703932682594797,0.0,0.0,0.0,0.0,3
16640,10,10,10,Ballad,fall,male,K_POP,Solo,1,2019.9.29,하은,0.556213017751479,0.509615384615385,0.75,0.160762290393488,0.0,0.42184186186361,0.0206517206769626,0.0,0.0,0.0,0.0,10
16641,10,10,10,Ballad,fall,male,K_POP,Solo,0,2019.9.15,하은,0.556213017751479,0.509615384615385,0.52,0.19854101935810198,0.0,0.42184186186361,0.0395052645166331,0.0,0.0,0.0,0.0,10
16642,1,1,1,Ballad,winter,male,K_POP,Solo,1,2018.12.23,하은,0.556213017751479,0.509615384615385,1.0,0.39534163526022703,0.897006920237533,0.5379761267415479,0.170842203900651,0.0,0.0,0.0,0.0,1
16643,1,1,1,Ballad,winter,male,K_POP,Solo,1,2019.1.20,하은,0.556213017751479,0.509615384615385,0.64,0.8527923632077141,0.8857982307514849,0.5379761267415479,0.258698004551698,0.0,0.0,0.0,0.0,1
16644,1,1,1,Ballad,winter,male,K_POP,Solo,1,2018.12.30,하은,0.556213017751479,0.509615384615385,0.67,0.4478458908994221,0.8958696353888349,0.5379761267415479,0.321032687124339,0.0,0.0,0.0,0.0,1
16645,3,2,6,Ballad,fall,male,K_POP,Solo,1,2018.11.25,하은,0.556213017751479,0.509615384615385,0.74,0.361357155132215,0.87208107302391,0.42184186186361,0.21521686581872798,0.0,0.0,0.0,0.0,6
16646,4,5,4,Ballad,spring,male,K_POP,Solo,1,2019.5.5,하은,0.556213017751479,0.509615384615385,0.54,0.23804628387473498,0.8051648112355501,0.6605672694536889,0.101839947089274,0.0,0.0,0.0,0.0,4
16647,3,3,2,Ballad,spring,male,K_POP,Solo,1,2019.3.17,하은,0.556213017751479,0.509615384615385,0.6,0.3882367670984229,0.830375753934826,0.6605672694536889,0.15019048322368803,0.0,0.0,0.0,0.0,2
16648,10,10,10,Ballad,fall,male,K_POP,Solo,1,2019.10.20,하은,0.556213017751479,0.509615384615385,0.58,0.189695747740321,0.0,0.42184186186361,0.0568488436022602,0.0,0.0,0.0,0.0,10
16649,5,5,5,Ballad,summer,male,K_POP,Solo,1,2019.6.2,하은,0.556213017751479,0.509615384615385,0.53,0.189695747740321,0.8148114498862941,0.47595999005644796,0.13907630013781302,0.0,0.0,0.0,0.0,5
