,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
1772,4,3,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.125,0.0,0.418520254141751,0.8232940117962909,0.551930308223071,0.8149733256083751,0.0,0.0,0.0,0.0
1773,10,10,Ballad,winter,male,K_POP,Group,0,0.7307692307692311,0.0,0.55,0.542008804019548,0.0,0.5379761267415479,0.39534163526022703,0.277478738716918,0.0503162465757576,0.0145118452539586,0.0
1774,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.33,0.611333740064552,0.0,0.580986671282938,0.8019946522752529,0.339172575546301,0.0699094263636364,0.0137011258515762,0.0
1775,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.6,0.665788315489792,0.0,0.580986671282938,0.790457680635073,0.242130228041032,0.040868024030303,0.0128513508926769,0.0
1776,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.41,0.640267197411385,0.0,0.580986671282938,0.8209373461122049,0.23898865887656598,0.0400839206363636,0.0105369381431167,0.0
1777,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.47,0.675594471455378,0.0,0.580986671282938,0.7938171132824742,0.308703731740822,0.0597004528181818,0.0147251487410228,0.0
1778,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.5,0.65340328380289,0.0,0.580986671282938,0.7829951474564459,0.30966967259294,0.0600075504242424,0.010520703003663,0.0
1779,10,10,R&B/Soul,fall,male,K_POP,Group,0,0.642011834319527,0.125,0.82,0.872209441995294,0.0,0.478429872964894,0.864329334847894,0.284671904009966,0.0523873671515152,0.0125932239508523,0.0
1780,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.48,0.641392805476905,0.0,0.580986671282938,0.817975854927135,0.313942510348055,0.0613786144545455,0.0136007172680338,0.0
1781,10,6,R&B/Soul,fall,male,K_POP,Group,0,0.642011834319527,0.125,0.69,0.7092694542227621,0.0,0.478429872964894,0.839709170522155,0.352827049314042,0.0748527735151515,0.0169096385105708,0.0
1782,10,9,R&B/Soul,fall,male,K_POP,Group,0,0.642011834319527,0.125,1.0,0.78241031831508,0.0,0.478429872964894,0.869483883223653,0.319639981901743,0.0632392501818182,0.0144737029448242,0.0
1783,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.36,0.657610776497012,0.0,0.580986671282938,0.7009024276225101,0.29970889498381104,0.0568904301818182,0.0129711306509763,0.0
1784,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.34,0.602111962591246,0.0,0.580986671282938,0.7938171132824742,0.37525546606977395,0.0835073553333333,0.0143839953851922,0.0
1785,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.81,0.846785034057005,0.0,0.580986671282938,0.936949022344179,0.443621951610885,0.114535372212121,0.0310640538663436,0.0
1786,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834319527,0.125,0.27,0.560714292462044,0.0,0.580986671282938,0.809358241739838,0.39825199477468,0.0931212472424242,0.0149290100660494,0.0
1787,10,7,R&B/Soul,fall,male,K_POP,Group,0,0.642011834319527,0.125,0.49,0.6322198350913921,0.0,0.478429872964894,0.769127777666336,0.268338145763792,0.0477590773636364,0.0159033008796977,0.0
1788,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.55,0.542008804019548,0.0,0.696853546999652,0.39534163526022703,0.277478738716918,0.0503162465757576,0.0145118452539586,0.0
1789,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.47,0.5402254271594029,0.0,0.696853546999652,0.3882367670984229,0.405627748789555,0.0963735717878788,0.0251611045427014,0.0
1790,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.8,1.0,0.0,0.696853546999652,0.637998285943291,0.480858310074555,0.13485908030302998,0.0441038872256353,0.0
1791,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.47,0.652338519668455,0.0,0.696853546999652,0.49007671418769705,0.44822911973162205,0.116907713484849,0.0261062209916068,0.0
1792,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.53,0.7927030796442058,0.0,0.696853546999652,0.657610776497012,0.418715338012454,0.10235690236363601,0.0199973293992097,0.0
1793,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.28,0.595276093924371,0.0,0.696853546999652,0.494544482066671,0.306507869952445,0.0590062111818182,0.0192213192697067,0.0
1794,10,10,Dance,fall,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.57,0.7084471417924141,0.0,0.503168297512131,0.695722601707603,0.31177383737837605,0.0606801511515152,0.0146837485045139,0.0
1795,10,10,Dance,winter,male,K_POP,Group,0,0.452662721893491,0.0673076923076923,0.6,0.5671348826716041,0.0,0.696853546999652,0.523477939413504,0.31943324762736797,0.0631710808787879,0.0232552699489487,0.0
1796,10,9,Dance,fall,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,0.69,0.7092694542227621,0.0,0.503168297512131,0.839709170522155,0.352827049314042,0.0748527735151515,0.0169096385105708,0.0
1797,10,10,Dance,fall,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,0.82,0.872209441995294,0.0,0.503168297512131,0.864329334847894,0.284671904009966,0.0523873671515152,0.0125932239508523,0.0
1798,10,9,Dance,fall,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,1.0,0.78241031831508,0.0,0.503168297512131,0.869483883223653,0.319639981901743,0.0632392501818182,0.0144737029448242,0.0
1799,10,10,Dance,winter,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,0.48,0.641392805476905,0.0,0.696853546999652,0.817975854927135,0.313942510348055,0.0613786144545455,0.0136007172680338,0.0
1800,10,10,Dance,winter,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,0.81,0.846785034057005,0.0,0.696853546999652,0.936949022344179,0.443621951610885,0.114535372212121,0.0310640538663436,0.0
1801,10,10,Dance,winter,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,0.47,0.675594471455378,0.0,0.696853546999652,0.7938171132824742,0.308703731740822,0.0597004528181818,0.0147251487410228,0.0
1802,10,10,Dance,winter,male,K_POP,Group,0,0.5443786982248521,0.0576923076923077,0.5,0.65340328380289,0.0,0.696853546999652,0.7829951474564459,0.30966967259294,0.0600075504242424,0.010520703003663,0.0
1803,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.34,0.602111962591246,0.0,0.696853546999652,0.7938171132824742,0.37525546606977395,0.0835073553333333,0.0143839953851922,0.0
1804,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.36,0.657610776497012,0.0,0.696853546999652,0.7009024276225101,0.29970889498381104,0.0568904301818182,0.0129711306509763,0.0
1805,10,10,Dance,spring,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.25,0.515597832266104,0.0,0.551930308223071,0.77587081039977,0.441226226489901,0.11331690396969699,0.02092683270745,0.0
1806,10,8,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.56,0.7482268573467981,0.0,0.696853546999652,0.728122998062432,0.331792229502805,0.0673349673636364,0.0147786038245219,0.0
1807,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.33,0.611333740064552,0.0,0.696853546999652,0.8019946522752529,0.339172575546301,0.0699094263636364,0.0137011258515762,0.0
1808,10,8,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.6,0.665788315489792,0.0,0.696853546999652,0.790457680635073,0.242130228041032,0.040868024030303,0.0128513508926769,0.0
1809,10,10,Dance,fall,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.82,0.872209441995294,0.0,0.503168297512131,0.864329334847894,0.284671904009966,0.0523873671515152,0.0125932239508523,0.0
1810,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.27,0.560714292462044,0.0,0.696853546999652,0.809358241739838,0.39825199477468,0.0931212472424242,0.0149290100660494,0.0
1811,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.41,0.640267197411385,0.0,0.696853546999652,0.8209373461122049,0.23898865887656598,0.0400839206363636,0.0105369381431167,0.0
1812,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.47,0.675594471455378,0.0,0.696853546999652,0.7938171132824742,0.308703731740822,0.0597004528181818,0.0147251487410228,0.0
1813,10,6,Dance,fall,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.49,0.6322198350913921,0.0,0.503168297512131,0.769127777666336,0.268338145763792,0.0477590773636364,0.0159033008796977,0.0
1814,10,8,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.53,0.758275600737338,0.0,0.696853546999652,0.7927030796442058,0.30555161494594396,0.0587055586969697,0.0178594739465259,0.0
1815,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.5,0.65340328380289,0.0,0.696853546999652,0.7829951474564459,0.30966967259294,0.0600075504242424,0.010520703003663,0.0
1816,10,8,Dance,fall,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.51,0.7042881069013199,0.0,0.503168297512131,0.8041241933999971,0.24865216946328,0.0425238347272727,0.0131956881197543,0.0
1817,10,4,Dance,fall,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.69,0.7092694542227621,0.0,0.503168297512131,0.839709170522155,0.352827049314042,0.0748527735151515,0.0169096385105708,0.0
1818,10,8,Dance,fall,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,1.0,0.78241031831508,0.0,0.503168297512131,0.869483883223653,0.319639981901743,0.0632392501818182,0.0144737029448242,0.0
1819,10,9,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.81,0.846785034057005,0.0,0.696853546999652,0.936949022344179,0.443621951610885,0.114535372212121,0.0310640538663436,0.0
1820,10,10,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.48,0.641392805476905,0.0,0.696853546999652,0.817975854927135,0.313942510348055,0.0613786144545455,0.0136007172680338,0.0
1821,10,9,Dance,winter,male,K_POP,Group,0,0.618343195266272,0.17307692307692302,0.84,0.9716174997484399,0.0,0.696853546999652,0.7628101562336859,0.38199283703339004,0.0862436845757576,0.0178764453174123,0.0
1822,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.32,0.496744288426433,0.0,0.394525288674247,0.8003836480857879,0.34805882346063505,0.0730994152121212,0.019370385717169997,0.0
1823,6,8,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.5,0.658650006620254,0.7987068666045721,0.551930308223071,0.7853188058146279,0.353538276987636,0.07511684003030299,0.0164748350148539,0.0
1824,4,9,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.31,0.523477939413504,0.826950042340979,0.551930308223071,0.777074586081105,0.213651114658724,0.0340676705757576,0.0123486805803121,0.0
1825,3,9,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.3,0.5455321184839149,0.829083575963503,0.551930308223071,0.784160091473999,0.30122973449013396,0.0573593073636364,0.0135573712670532,0.0
1826,6,8,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.29,0.548999057491911,0.794428828022006,0.551930308223071,0.7589292334059571,0.277338540659924,0.0502763991515151,0.0157504126330363,0.0
1827,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.23,0.43945726658518897,0.0,0.503168297512131,0.550711944398822,0.49000224444329604,0.140271493212121,0.0182613790083932,0.0
1828,5,8,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.25,0.557431213512033,0.8139547687083142,0.394525288674247,0.8072797695403721,0.164405699437472,0.0238060213939394,0.0121724888927346,0.0
1829,1,2,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.5,0.65340328380289,0.8747436411872651,0.696853546999652,0.7829951474564459,0.30966967259294,0.0600075504242424,0.010520703003663,0.0
1830,4,4,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.25,0.515597832266104,0.811300675016756,0.551930308223071,0.77587081039977,0.441226226489901,0.11331690396969699,0.02092683270745,0.0
1831,1,1,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.84,0.9716174997484399,0.892307757576973,0.696853546999652,0.7628101562336859,0.38199283703339004,0.0862436845757576,0.0178764453174123,0.0
1832,3,3,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.36,0.657610776497012,0.843275172749809,0.696853546999652,0.7009024276225101,0.29970889498381104,0.0568904301818182,0.0129711306509763,0.0
1833,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.12,0.511547638355903,0.0,0.503168297512131,0.586777786456525,0.378277929098197,0.0847268673333333,0.0167491283781835,0.0
1834,4,5,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.35,0.65340328380289,0.812199838127817,0.551930308223071,0.956947504463862,0.484718261249746,0.137122567363636,0.0248698099506792,0.0
1835,2,1,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.81,0.846785034057005,0.8871639462421059,0.696853546999652,0.936949022344179,0.443621951610885,0.114535372212121,0.0310640538663436,0.0
1836,5,8,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.37,0.6126196730099979,0.8030961921417611,0.551930308223071,0.781823906413621,0.35544412343759296,0.0758277216666667,0.0191330250411006,0.0
1837,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.33,0.48319743591127395,0.0,0.503168297512131,0.76152422328824,0.376914367677548,0.0841750841818182,0.0206482126272677,0.0
1838,10,9,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.28,0.5310814937916,0.0,0.551930308223071,0.774660309679745,0.37393196892250397,0.0829774252727273,0.0158198475036774,0.0
1839,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.32,0.5215346163843371,0.0,0.394525288674247,0.7212437197860091,0.270391626920799,0.0483264012727273,0.0156802923480719,0.0
1840,10,8,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.3,0.4478458908994221,0.0,0.394525288674247,0.672698939743172,0.236703090786058,0.0395189003333333,0.0129699291165527,0.0
1841,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.29,0.445085610700684,0.0,0.503168297512131,0.606112305111526,0.348635823208889,0.0733100233030303,0.0143866632055608,0.0
1842,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.21,0.44228971300119296,0.0,0.503168297512131,0.5310814937916,0.341765359162829,0.0708298793333333,0.0111838954434542,0.0
1843,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.48,0.52540398823169,0.0,0.394525288674247,0.8532151517620191,0.179770916465379,0.0268187097575758,0.0114679580894696,0.0
1844,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.49,0.5402254271594029,0.0,0.394525288674247,0.770369494906021,0.304457646374729,0.0583628492727273,0.0116804080759136,0.0
1845,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.35,0.5053267594476141,0.0,0.503168297512131,0.5472725219398921,0.39422198140147,0.0913796348484849,0.0162507159182025,0.0
1846,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.42,0.5215346163843371,0.0,0.503168297512131,0.5310814937916,0.37370726921926395,0.0828877005454546,0.0167863632430562,0.0
1847,3,4,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.34,0.602111962591246,0.8322582301866619,0.696853546999652,0.7938171132824742,0.37525546606977395,0.0835073553333333,0.0143839953851922,0.0
1848,1,1,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.53,0.758275600737338,0.9050159718958509,0.696853546999652,0.7927030796442058,0.30555161494594396,0.0587055586969697,0.0178594739465259,0.0
1849,10,8,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.2,0.606112305111526,0.0,0.551930308223071,0.765359351110972,0.43478444457053705,0.11009120330303,0.0207798521069482,0.0
1850,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.48,0.5557708294077379,0.0,0.394525288674247,0.8619083145175791,0.247771352706863,0.0422979797878788,0.01338339318739,0.0
1851,2,3,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.41,0.640267197411385,0.846406865486599,0.696853546999652,0.8209373461122049,0.23898865887656598,0.0400839206363636,0.0105369381431167,0.0
1852,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.35,0.523477939413504,0.0,0.394525288674247,0.7602306130857069,0.288863247631045,0.0536186235151515,0.0128008537163624,0.0
1853,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.5,0.602111962591246,0.0,0.394525288674247,0.7026018799840259,0.36812627786675,0.0806818181818182,0.0130868256814052,0.0
1854,4,8,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.33,0.6138980192862571,0.819217904375242,0.551930308223071,0.811416965686367,0.310464159482844,0.0602609235757576,0.0180308633613106,0.0
1855,10,9,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.35,0.517594888479759,0.0,0.551930308223071,0.7602306130857069,0.321730058737998,0.0639312378484849,0.015190408895042001,0.0
1856,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.3,0.511547638355903,0.0,0.503168297512131,0.6939681057625731,0.290310254072843,0.0540479421212121,0.0173830165613914,0.0
1857,6,8,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.42,0.523477939413504,0.793178241389937,0.551930308223071,0.8480864137367541,0.365767548872372,0.0797625049090909,0.0180111852556892,0.0
1858,10,10,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.56,0.7482268573467981,0.0,0.696853546999652,0.728122998062432,0.331792229502805,0.0673349673636364,0.0147786038245219,0.0
1859,7,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.27,0.5215346163843371,0.7987068666045721,0.503168297512131,0.5437776225388851,0.36220932835245295,0.0783900783939394,0.019690440391105,0.0
1860,3,4,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.27,0.560714292462044,0.8201504666217281,0.696853546999652,0.809358241739838,0.39825199477468,0.0931212472424242,0.0149290100660494,0.0
1861,2,2,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.48,0.641392805476905,0.8522617732800409,0.696853546999652,0.817975854927135,0.313942510348055,0.0613786144545455,0.0136007172680338,0.0
1862,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.2,0.46874681121896,0.0,0.503168297512131,0.5896477498088771,0.38152209591648995,0.0860503771818182,0.0153841529347293,0.0
1863,10,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.67,0.5215346163843371,0.0,0.394525288674247,0.7084471417924141,0.168841648793431,0.0246590909090909,0.00991758241758242,0.0
1864,10,10,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.33,0.554097623677632,0.0,0.394525288674247,0.7084471417924141,0.21160084406673,0.0336039492121212,0.00815709163393037,0.0
1865,10,8,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.37,0.46874681121896,0.0,0.394525288674247,0.6784518192177671,0.302952590188625,0.0578935131515152,0.0159387906550143,0.0
1866,6,9,Dance,summer,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.42,0.5195737064824411,0.8049614535133851,0.394525288674247,0.7212437197860091,0.16840279252093804,0.0245740992121212,0.00962205458279253,0.0
1867,5,7,Dance,spring,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.34,0.517594888479759,0.805970724161242,0.551930308223071,0.8718221692106349,0.279142087148669,0.0507905138484848,0.0145375222751002,0.0
1868,3,3,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.33,0.611333740064552,0.8358383465829459,0.696853546999652,0.8019946522752529,0.339172575546301,0.0699094263636364,0.0137011258515762,0.0
1869,10,10,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.38,0.476092567749471,0.0,0.503168297512131,0.430730755762563,0.347508105186987,0.0728987993030303,0.0198757811312048,0.0
1870,1,2,Dance,winter,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.47,0.675594471455378,0.8889331474831329,0.696853546999652,0.7938171132824742,0.308703731740822,0.0597004528181818,0.0147251487410228,0.0
1871,10,9,Dance,fall,male,K_POP,Group,1,0.514792899408284,0.47115384615384603,0.33,0.4247115057764129,0.0,0.503168297512131,0.615168867887284,0.297620240458359,0.0562505791818182,0.0120344872198667,0.0
1872,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.6,0.5671348826716041,0.0,0.696853546999652,0.523477939413504,0.31943324762736797,0.0631710808787879,0.0232552699489487,0.0
1873,10,10,Dance,fall,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.57,0.7084471417924141,0.0,0.503168297512131,0.695722601707603,0.31177383737837605,0.0606801511515152,0.0146837485045139,0.0
1874,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.8,1.0,0.0,0.696853546999652,0.637998285943291,0.480858310074555,0.13485908030302998,0.0441038872256353,0.0
1875,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.47,0.652338519668455,0.0,0.696853546999652,0.49007671418769705,0.44822911973162205,0.116907713484849,0.0261062209916068,0.0
1876,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.28,0.595276093924371,0.0,0.696853546999652,0.494544482066671,0.306507869952445,0.0590062111818182,0.0192213192697067,0.0
1877,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.55,0.542008804019548,0.0,0.696853546999652,0.39534163526022703,0.277478738716918,0.0503162465757576,0.0145118452539586,0.0
1878,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.47,0.5402254271594029,0.0,0.696853546999652,0.3882367670984229,0.405627748789555,0.0963735717878788,0.0251611045427014,0.0
1879,10,10,Dance,winter,male,K_POP,Group,0,0.526627218934911,0.0673076923076923,0.53,0.7927030796442058,0.0,0.696853546999652,0.657610776497012,0.418715338012454,0.10235690236363601,0.0199973293992097,0.0
1880,10,10,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.17,0.49007671418769705,0.0,0.696853546999652,0.47848683592649105,0.564248289471449,0.191322822333333,0.0355318911828329,0.0
1881,10,8,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.25,0.471223170348026,0.0,0.696853546999652,0.527313067236237,0.4494756986099221,0.117556259636364,0.0179420756597733,0.0
1882,1,3,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.47,0.5402254271594029,0.8702102925564499,0.696853546999652,0.3882367670984229,0.405627748789555,0.0963735717878788,0.0251611045427014,0.0
1883,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.15,0.5215346163843371,0.0,0.551930308223071,0.5671348826716041,0.694271805378852,0.320245937575758,0.0344451926739927,0.0
1884,1,2,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.53,0.7927030796442058,0.877335832229721,0.696853546999652,0.657610776497012,0.418715338012454,0.10235690236363601,0.0199973293992097,0.0
1885,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.27,0.511547638355903,0.0,0.551930308223071,0.739838233032565,0.6260426820023449,0.24528301887878798,0.0660537897147472,0.0
1886,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.15,0.494544482066671,0.781355004141732,0.551930308223071,0.622641300285381,0.5652181675512801,0.192082111424242,0.0605553958409045,0.0
1887,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.18,0.5671348826716041,0.0,0.551930308223071,0.615168867887284,0.724553957426333,0.35975135969697,0.0629852234893715,0.0
1888,4,5,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.8,1.0,0.818745558728025,0.696853546999652,0.637998285943291,0.480858310074555,0.13485908030302998,0.0441038872256353,0.0
1889,10,9,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.21,0.5557708294077379,0.0,0.696853546999652,0.63454973996322,0.46687637027197704,0.126913199787879,0.0218378178650746,0.0
1890,3,4,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.6,0.5671348826716041,0.82855798603397,0.696853546999652,0.523477939413504,0.31943324762736797,0.0631710808787879,0.0232552699489487,0.0
1891,1,10,Dance,fall,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.57,0.7084471417924141,0.9050159718958509,0.503168297512131,0.695722601707603,0.31177383737837605,0.0606801511515152,0.0146837485045139,0.0
1892,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.25,0.570275213947825,0.0,0.551930308223071,0.6322198350913921,0.555987623873912,0.184959967575758,0.0370932537509734,0.0
1893,4,4,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.28,0.595276093924371,0.8185871943313829,0.696853546999652,0.494544482066671,0.306507869952445,0.0590062111818182,0.0192213192697067,0.0
1894,1,2,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.47,0.652338519668455,0.8799642730769379,0.696853546999652,0.49007671418769705,0.44822911973162205,0.116907713484849,0.0261062209916068,0.0
1895,8,7,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.41,0.5402254271594029,0.790587364982308,0.696853546999652,0.45854826695858203,0.487738606916406,0.13891531875757598,0.0231632833203542,0.0
1896,6,6,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.27,0.565547483151843,0.8009457885879959,0.696853546999652,0.271447509100542,0.505612369738694,0.149924339424242,0.0308602712930115,0.0
1897,2,3,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.55,0.542008804019548,0.8357227288218841,0.696853546999652,0.39534163526022703,0.277478738716918,0.0503162465757576,0.0145118452539586,0.0
1898,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.22,0.476092567749471,0.0,0.551930308223071,0.664782842384687,0.630197691434734,0.249350649363636,0.0677668038764385,0.0
1899,10,8,Dance,winter,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.25,0.496744288426433,0.784411882306149,0.696853546999652,0.515597832266104,0.46094673552682197,0.123659935181818,0.0176562993741167,0.0
1900,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.24,0.622641300285381,0.0,0.551930308223071,0.6176884202917521,0.46629642679943895,0.12659200703030302,0.0206692390874218,0.0
1901,10,10,Dance,spring,male,K_POP,Group,1,0.526627218934911,0.20192307692307698,0.21,0.5195737064824411,0.0,0.551930308223071,0.695722601707603,0.6599659023343161,0.28030303030303,0.125665181275418,0.0
