,artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
8831,Alan Walker,All Falls Down,10,8,10,Electronica,summer,male,POP,Solo,1,2019.7.7,0.51183432,0.567307692,0.24,0.914915342,0.78758721,0.514429632,0.0,0.0,0.0,0.0,0.0,9.76327649472438
8832,Alan Walker,Faded,10,10,10,Electronica,summer,male,POP,Solo,1,2019.7.7,0.553254438,0.394230769,0.24,0.914915342,0.0,0.514429632,0.0,0.0,0.0,0.0,0.0,9.915182846158974
8833,Charlie Puth,One Call Away,10,7,10,Rock,summer,female,K_POP,Group,1,2019.7.7,0.48816568,0.653846154,0.2,0.621413654,0.7991620840000001,0.392176011,0.0,0.0,0.0,0.0,0.0,9.413345298881211
8834,Charlie Puth,We Don`t Talk Anymore,10,10,10,Pop,summer,male,POP,Solo,1,2019.7.7,0.568047337,0.43269230799999997,0.2,0.621413654,0.0,0.469414754,0.0,0.0,0.0,0.0,0.0,9.925458453696592
8835,Imagine Dragons,Believer,8,10,8,Rock,summer,male,POP,Group,1,2019.7.7,0.526627219,0.663461538,0.21,0.555770829,0.0,0.392176011,0.0,0.0,0.0,0.0,0.0,7.914190637707918
8836,"The Chainsmokers, Coldplay",Something Just Like This,10,10,10,Pop,summer,male,POP,Project,1,2019.7.7,0.653846154,0.33653846200000004,0.135,0.7728317840000001,0.0,0.469414754,0.748226857,0.0,0.0,0.0,0.0,9.96619701676832
8837,엠씨더맥스,넘쳐흘러,5,10,5,Ballad,summer,male,K_POP,Band,0,2019.7.7,0.653846154,0.653846154,0.13,0.277551548,0.0,0.47595999,0.0,0.0,0.0,0.0,0.0,5.682638418494946
8838,청하,벌써 12시,5,3,4,Dance,summer,female,K_POP,Solo,0,2019.7.7,0.579881657,0.653846154,0.55,0.473671547,0.8327494129999999,0.394525289,0.0,0.071135536,0.008639901,0.0032335259999999996,0.0,4.072205273938749
8839,케이시,그때가 좋았어,3,9,3,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.618343195,0.644230769,0.31,0.433678816,0.779108155,0.47595999,0.283488333,0.0,0.0,0.0,0.0,3.8919177576347295
8840,황인욱,취하고 싶다,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.7.7,0.585798817,0.451923077,0.1,0.532941411,0.0,0.47595999,0.0,0.0,0.0,0.0,0.0,9.920408481575434
8841,Maroon 5,Girls Like You,10,10,10,Pop,summer,male,POP,Band,1,2019.7.7,0.621301775,0.240384615,0.12,0.680335997,0.0,0.469414754,0.0,0.0,0.0,0.0,0.0,9.952220718939962
8842,Mike Perry,The Ocean,10,10,10,Electronica,summer,male,POP,Solo,1,2019.7.7,0.464497041,0.317307692,0.45,0.8328588929999999,0.0,0.514429632,0.0,0.0,0.0,0.0,0.0,9.915100379566535
8843,Anne-Marie,2002,1,1,1,Pop,summer,female,POP,Solo,1,2019.7.7,0.476331361,0.634615385,0.46,0.81946166,0.903372398,0.469414754,0.0,0.0,0.0,0.0,0.0,2.0794591304888854
8844,"Jvcki Wai, Young B, Osshun Gum, 한요한",띵,10,10,10,Rap/Hiphop,summer,male,POP,Solo,1,2019.7.7,0.44674556200000004,0.375,0.23,0.412146881,0.0,0.605437097,0.633387919,0.0,0.0,0.0,0.0,9.922849360597153
8845,우디,이 노래가 클럽에서 나온다면,7,10,6,Indi,summer,male,K_POP,Solo,0,2019.7.7,0.571005917,0.423076923,0.64,0.31605134,0.0,0.501741531,0.18047397,0.0,0.0,0.0,0.0,5.62694398156205
8846,이소라,신청곡,10,10,9,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.75443787,0.365384615,0.29,0.277551548,0.0,0.47595999,0.0,0.125294266,0.016835017,0.037713235,0.0,9.419522873862546
8847,폴킴,초록빛,8,10,7,Ballad,summer,male,K_POP,Solo,0,2019.7.7,0.591715976,0.557692308,0.23,0.395341635,0.0,0.47595999,0.46624182299999994,0.0,0.0,0.0,0.0,7.370331180949215
8848,Lauv,Paris In The Rain,4,10,4,Pop,summer,male,POP,Solo,1,2019.7.7,0.529585799,0.615384615,0.59,0.640267197,0.0,0.469414754,0.666789144,0.0,0.0,0.0,0.0,4.875468518615378
8849,Ariana Grande,7 rings,7,4,7,Pop,summer,female,POP,Solo,1,2019.7.7,0.452662722,0.615384615,0.21,0.7647248590000001,0.818269076,0.469414754,0.8295864390000001,0.0,0.0,0.0,0.0,7.210112908350482
8850,ITZY,달라달라,5,2,4,Dance,summer,female,K_POP,Group,1,2019.7.7,0.514792899,0.596153846,0.12,0.207039327,0.865398837,0.394525289,0.632219835,0.0,0.0,0.0,0.0,3.6817530344003444
8851,화사,멍청이,7,10,7,Dance,summer,female,K_POP,Solo,1,2019.7.7,0.48816568,0.346153846,1.0,0.793817113,0.0,0.394525289,0.880930862,0.0,0.0,0.0,0.0,7.770957165673462
8852,Billie Eilish,Idontwannabeyouanymore,10,10,10,Rock,summer,female,POP,Solo,0,2019.7.7,0.526627219,0.326923077,0.39,0.8360826579999999,0.0,0.392176011,0.230700527,0.0,0.0,0.0,0.0,9.91777187146132
8853,"Lauv, Troye Sivan",i`m so tired...,10,10,10,Pop,summer,male,POP,Project,1,2019.7.7,0.405325444,0.394230769,0.42,0.660713632,0.0,0.469414754,0.666789144,0.0,0.0,0.0,0.0,9.96619701676832
8854,Maroon 5,Sugar,10,10,10,Rock,summer,male,POP,Band,1,2019.7.7,0.621301775,0.21153846199999998,0.12,0.680335997,0.0,0.392176011,0.0,0.0,0.0,0.0,0.0,9.938232892379212
8855,Post Malone & Swae Lee,Sunflower,10,10,10,Ani/Game,summer,male,OST,Project,1,2019.7.7,0.390532544,0.355769231,0.6,0.746159951,0.0,0.771551137,0.591068601,0.0,0.0,0.0,0.0,9.758620620320542
8856,엔플라잉,옥탑방,4,10,4,Rock,summer,male,K_POP,Band,1,2019.7.7,0.547337278,0.586538462,0.18,0.554097624,0.0,0.392176011,0.33988623100000004,0.0,0.0,0.0,0.0,5.011203583355666
8857,10cm,그러나,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.7.7,0.606508876,0.192307692,0.35,0.34873150299999994,0.0,0.501741531,0.737689332,0.0,0.0,0.0,0.0,9.92742852339834
8858,하은요셉,여자친구,10,10,10,Indi,summer,male,K_POP,Group,1,2019.7.7,0.49704142,0.182692308,0.0,0.0,0.0,0.501741531,0.33988623100000004,0.0,0.0,0.0,0.0,9.92928709535645
8859,홍진영,오늘 밤에,6,10,6,Trot,summer,female,K_POP,Solo,1,2019.7.7,0.45857988200000005,0.403846154,0.35,0.305731339,0.0,0.0,0.087855801,0.0,0.0,0.0,0.0,5.803035144441822
8860,마마무,고고베베,10,7,10,Dance,summer,female,K_POP,Group,1,2019.7.7,0.50295858,0.25,0.43,0.47122317,0.7903213590000001,0.394525289,0.880930862,0.08934208,0.011222154,0.008549248,0.0,9.805443250918161
8861,박봄,봄,10,10,10,R&B/Soul,summer,female,K_POP,Solo,1,2019.7.7,0.642011834,0.21153846199999998,0.12,0.056848844,0.0,0.509702644,0.056848844,0.0,0.0,0.0,0.0,9.917196158188155
8862,에픽하이,술이 달다,10,10,9,Rap/Hiphop,summer,male,K_POP,Group,1,2019.7.7,0.665680473,0.25,0.34,0.056848844,0.0,0.605437097,0.0,0.259840344,0.045454545,0.028020536000000002,0.0,9.417173152864398
8863,잔나비,주저하는 연인들을 위해,3,7,2,Indi,summer,male,K_POP,Band,1,2019.7.7,0.7071005920000001,0.557692308,0.04,0.377122584,0.7903213590000001,0.501741531,0.189695748,0.0,0.0,0.0,0.0,3.1188958266641578
8864,강현준,눈,10,10,10,All,summer,mixed,K_POP,Group,1,2019.7.7,0.529585799,0.23076923100000002,0.0,0.623862031,0.0,0.644064791,0.515597832,0.0,0.0,0.0,0.0,9.733655429845747
8865,백예린,그건 아마 우리의 잘못은 아닐 거야,8,10,6,R&B/Soul,summer,female,K_POP,Solo,1,2019.7.7,0.612426036,0.451923077,0.05,0.056848844,0.0,0.509702644,0.632219835,0.0,0.0,0.0,0.0,5.653034315824037
8866,임재현,사랑에 연습이 있었다면,1,10,1,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.680473373,0.548076923,0.33,0.61133374,0.0,0.47595999,0.595276094,0.0,0.0,0.0,0.0,1.8023668268557458
8867,장범준,당신과는 천천히,6,10,6,Rock,summer,male,K_POP,Solo,0,2019.7.7,0.633136095,0.375,0.06,0.170842204,0.0,0.392176011,0.19854101899999999,0.0,0.0,0.0,0.0,5.885159035101708
8868,헤이즈,SHE`S FINE,10,10,10,R&B/Soul,summer,female,K_POP,Solo,0,2019.7.7,0.369822485,0.16346153800000002,0.43,0.415357,0.0,0.509702644,0.384595016,0.0,0.0,0.0,0.0,9.91729129081191
8869,Jeremy Zucker,comethru,8,10,8,Pop,summer,male,POP,Solo,1,2019.7.7,0.46153846200000004,0.538461538,0.33,0.8062330090000001,0.0,0.469414754,0.591068601,0.0,0.0,0.0,0.0,8.220944194257399
8870,방탄소년단,봄날,7,10,6,Dance,summer,male,K_POP,Group,0,2019.7.7,0.733727811,1.0,0.32,0.763450272,0.0,0.394525289,0.45057145,0.17826878399999999,0.026516932000000003,0.005501821,0.0,5.531908287145988
8871,장범준,노래방에서,3,9,3,Rock,summer,male,K_POP,Solo,1,2019.7.7,0.633136095,0.548076923,0.06,0.170842204,0.782904913,0.392176011,0.19854101899999999,0.0,0.0,0.0,0.0,4.312864619019109
8872,태연,사계,3,5,3,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.479289941,0.538461538,0.44,0.170842204,0.8114817009999999,0.47595999,0.708447142,0.16839837,0.024573242999999998,0.008533792,0.0,3.840951222496443
8873,Billie Eilish,bad guy,2,1,1,Rock,summer,female,POP,Solo,1,2019.7.7,0.49704142,0.528846154,0.39,0.8360826579999999,0.75672293,0.392176011,0.230700527,0.0,0.0,0.0,0.0,1.561825224057543
8874,BLACKPINK,Kill This Love,5,2,5,Rap/Hiphop,summer,female,K_POP,Group,1,2019.7.7,0.48224852100000004,0.403846154,0.39,0.571828476,0.87255359,0.605437097,0.505326759,0.0,0.0,0.0,0.0,4.022735302753631
8875,IZ*ONE,비올레타,9,10,8,Dance,summer,female,K_POP,Group,1,2019.7.7,0.517751479,0.269230769,0.0,0.555770829,0.0,0.394525289,0.384595016,0.0,0.0,0.0,0.0,8.272901689058195
8876,"Marshmello, Anne-Marie",FRIENDS,10,10,10,Pop,summer,mixed,POP,Project,1,2019.7.7,0.5236686389999999,0.528846154,0.37,0.8093582420000001,0.0,0.469414754,0.0,0.0,0.0,0.0,0.0,9.96619701676832
8877,볼빨간사춘기,"나만, 봄",4,10,3,Indi,summer,female,K_POP,Solo,1,2019.7.7,0.565088757,0.528846154,0.14,0.238046284,0.0,0.501741531,0.40558034600000004,0.0,0.0,0.0,0.0,3.457901906099437
8878,볼빨간사춘기,별 보러 갈래?,6,10,5,Indi,summer,female,K_POP,Solo,0,2019.7.7,0.517751479,0.317307692,0.14,0.238046284,0.0,0.501741531,0.40558034600000004,0.0,0.0,0.0,0.0,4.925598786838549
8879,첸,사월이 지나면 우리 헤어져요,4,10,4,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.7218934909999999,0.43269230799999997,0.02,0.020651721,0.0,0.47595999,0.708447142,0.0,0.0,0.0,0.0,4.827155637241496
8880,길구봉구,있어줄래,10,10,10,Ballad,summer,male,K_POP,Group,1,2019.7.7,0.618343195,0.125,0.23,0.25203043,0.0,0.47595999,0.58821752,0.0,0.0,0.0,0.0,9.911312414739102
8881,방탄소년단,작은 것들을 위한 시,2,10,2,Rap/Hiphop,summer,male,K_POP,Group,1,2019.7.7,0.603550296,0.528846154,0.32,0.763450272,0.0,0.605437097,0.45057145,0.17826878399999999,0.026516932000000003,0.005501821,0.0,2.7280544861659166
8882,방탄소년단,Make It Right,10,10,9,Rap/Hiphop,summer,male,K_POP,Group,0,2019.7.7,0.591715976,0.346153846,0.32,0.763450272,0.0,0.605437097,0.45057145,0.17826878399999999,0.026516932000000003,0.005501821,0.0,9.417841473473691
8883,방탄소년단,소우주,7,10,6,Rap/Hiphop,summer,male,K_POP,Group,0,2019.7.7,0.585798817,0.471153846,0.32,0.763450272,0.0,0.605437097,0.45057145,0.17826878399999999,0.026516932000000003,0.005501821,0.0,5.61199573881845
8884,TWICE,FANCY,3,1,3,Dance,summer,female,K_POP,Group,1,2019.7.7,0.556213018,0.5,0.53,0.686804509,0.765810355,0.394525289,0.632219835,0.179744677,0.026813425,0.004246909,0.0,3.22750326971169
8885,양다일,이 밤,10,10,10,Ballad,summer,male,K_POP,Solo,0,2019.7.7,0.594674556,0.115384615,0.52,0.150190483,0.0,0.47595999,0.271447509,0.0,0.0,0.0,0.0,9.898692410592064
8886,엠씨더맥스,사계,4,5,4,Ballad,summer,male,K_POP,Band,1,2019.7.7,0.6834319529999999,0.653846154,0.13,0.277551548,0.8114817009999999,0.47595999,0.0,0.0,0.0,0.0,0.0,3.9165699881731655
8887,"Khalid, Disclosure",Talk,10,7,10,R&B/Soul,summer,male,POP,Solo,1,2019.7.7,0.7307692309999999,0.403846154,0.355,0.850665957,0.790054046,0.509702644,0.0,0.0,0.0,0.0,0.0,9.702723635398002
8888,박효신,Goodbye,3,6,3,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.7751479290000001,0.46153846200000004,0.91,0.265166517,0.801599882,0.47595999,0.57642255,0.290020154,0.053961695,0.05574487,0.0,3.8994729542229436
8889,오마이걸,다섯 번째 계절,10,10,9,Dance,summer,female,K_POP,Group,1,2019.7.7,0.633136095,0.22115384600000002,0.16,0.473671547,0.0,0.394525289,0.633387919,0.223238947,0.036281264,0.005803838,0.0,9.487185227380143
8890,"Alan Walker, Sabrina Carpenter, Farruko",On My Way,10,8,10,Electronica,summer,male,POP,Project,1,2019.7.7,0.49704142,0.471153846,0.08,0.90349996,0.785878228,0.514429632,0.0,0.0,0.0,0.0,0.0,9.761132449626132
8891,"Ed Sheeran, Justin Bieber",I Don`t Care,9,10,9,Pop,summer,male,POP,Project,1,2019.7.7,0.5739644970000001,0.384615385,0.5,0.8437177359999999,0.0,0.469414754,0.0,0.0,0.0,0.0,0.0,9.30239221482605
8892,Shawn Mendes,If I Can`t Have You,10,10,10,Pop,summer,male,POP,Solo,1,2019.7.7,0.48816568,0.259615385,1.0,0.962119088,0.0,0.469414754,0.94758915,0.0,0.0,0.0,0.0,9.911500726841346
8893,WINNER,AH YEAH,6,8,5,Dance,summer,male,K_POP,Group,1,2019.7.7,0.44674556200000004,0.182692308,0.65,0.722018959,0.78411381,0.394525289,0.505326759,0.0,0.0,0.0,0.0,4.465032899797421
8894,다비치,너에게 못했던 내 마지막 말은,2,10,1,Ballad,summer,female,K_POP,Duet,1,2019.7.7,0.7159763309999999,0.471153846,0.36,0.384595016,0.0,0.47595999,0.515597832,0.172446956,0.025362318999999998,0.01021277,0.0,2.2152142328172886
8895,소유,비가 오잖아,9,10,8,R&B/Soul,summer,mixed,K_POP,Project,1,2019.7.7,0.585798817,0.144230769,0.6,0.39880857399999997,0.0,0.509702644,0.13907629999999999,0.0,0.0,0.0,0.0,8.850809348587736
8896,송하예,니 소식,1,8,1,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.633136095,0.471153846,0.07,0.305731339,0.78411381,0.47595999,0.418520254,0.0,0.0,0.0,0.0,2.8699301334133054
8897,정효빈,처음이라서,10,10,10,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.686390533,0.076923077,0.48,0.523477939,0.0,0.47595999,0.0,0.0,0.0,0.0,0.0,9.900013921177008
8898,기리보이,교통정리,8,10,7,Rap/Hiphop,summer,male,K_POP,Solo,0,2019.7.7,0.50887574,0.182692308,0.19,0.380891011,0.0,0.605437097,0.361357155,0.0,0.0,0.0,0.0,7.673948900699074
8899,김재환,안녕하세요,10,10,10,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.612426036,0.134615385,0.48,0.391818321,0.0,0.47595999,0.127361065,0.0,0.0,0.0,0.0,9.919272279472287
8900,염따,돈 Call Me,8,10,6,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.7.7,0.414201183,0.259615385,0.18,0.277551548,0.0,0.605437097,0.618937294,0.0,0.0,0.0,0.0,5.382814647349846
8901,"Mena Massoud, Naomi Scott",A Whole New World,2,2,2,Foreign Movie,summer,mixed,OST,Group,1,2019.7.7,0.44378698200000005,0.307692308,0.445,0.0,0.870025788,0.304056162,0.94758915,0.0,0.0,0.0,0.0,2.6350164402723237
8902,Naomi Scott,Speechless,1,1,1,Foreign Movie,summer,female,OST,Solo,1,2019.7.7,0.541420118,0.471153846,0.62,0.0,0.911134566,0.304056162,0.94758915,0.0,0.0,0.0,0.0,3.160771500548094
8903,공기남,Gloomy Star,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.7.7,0.476331361,0.067307692,0.0,0.664782842,0.0,0.501741531,0.207039327,0.0,0.0,0.0,0.0,9.917326917770598
8904,먼데이 키즈,사랑이 식었다고 말해도 돼,2,10,2,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.576923077,0.451923077,0.24,0.384595016,0.0,0.47595999,0.612619673,0.0,0.0,0.0,0.0,1.989659875200573
8905,우디,대충 입고 나와,5,8,4,Indi,summer,male,K_POP,Solo,1,2019.7.7,0.532544379,0.192307692,0.64,0.31605134,0.785003172,0.501741531,0.18047397,0.0,0.0,0.0,0.0,4.371302256073903
8906,이하이,누구 없소,3,6,3,Dance,summer,female,K_POP,Solo,1,2019.7.7,0.5,0.182692308,0.26,0.127361065,0.8028849370000001,0.394525289,0.505326759,0.474070018,0.130952381,0.024365772999999997,0.0,4.45130411979315
8907,Jonas Brothers,Sucker,10,10,10,Pop,summer,male,POP,Group,1,2019.7.7,0.45857988200000005,0.125,0.22,0.64362663,0.0,0.469414754,0.0,0.0,0.0,0.0,0.0,9.922098068855977
8908,Will Smith,Arabian Nights,6,5,5,Foreign Movie,summer,male,OST,Solo,1,2019.7.7,0.49408284,0.125,0.62,0.922716007,0.811300675,0.304056162,0.94758915,0.0,0.0,0.0,0.0,4.686142673614285
8909,Will Smith,Friend Like Me,10,10,10,Foreign Movie,summer,male,OST,Solo,0,2019.7.7,0.384615385,0.096153846,0.62,0.922716007,0.0,0.304056162,0.94758915,0.0,0.0,0.0,0.0,9.79585220137243
8910,Will Smith,Prince Ali,6,7,5,Foreign Movie,summer,male,OST,Solo,1,2019.7.7,0.5443786979999999,0.134615385,0.62,0.922716007,0.7991620840000001,0.304056162,0.94758915,0.0,0.0,0.0,0.0,4.542083840822016
8911,"방탄소년단, Charli XCX",Dream Glow,10,10,10,Ani/Game,summer,mixed,OST,Project,1,2019.7.7,0.479289941,0.048076923,0.16,0.642512596,0.0,0.771551137,0.325902085,0.0,0.0,0.0,0.0,9.766391770328735
8912,히키,사랑에 연습이 있었다면,10,10,10,Indi,summer,female,K_POP,Solo,1,2019.7.7,0.674556213,0.067307692,0.31,0.706793095,0.0,0.501741531,0.0,0.0,0.0,0.0,0.0,9.917326917770598
8913,기리보이,아퍼,5,10,5,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.7.7,0.8579881659999999,0.346153846,0.19,0.380891011,0.0,0.605437097,0.361357155,0.0,0.0,0.0,0.0,5.239690625566027
8914,김나영,솔직하게 말해서 나,1,10,1,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.517751479,0.43269230799999997,0.15,0.10183994699999999,0.0,0.47595999,0.46370753600000003,0.0,0.0,0.0,0.0,1.8023668268557458
8915,마크툽,오늘도 빛나는 너에게,2,2,2,Indi,summer,male,K_POP,Solo,1,2019.7.7,0.710059172,0.43269230799999997,0.14,0.8827812490000001,0.862435318,0.501741531,0.0,0.0,0.0,0.0,0.0,2.2788392287462216
8916,어반 자카파,서울 밤,2,10,2,R&B/Soul,summer,mixed,K_POP,Group,1,2019.7.7,0.529585799,0.182692308,0.34,0.421637992,0.0,0.509702644,0.07290649,0.0,0.0,0.0,0.0,2.7150603190112577
8917,전소미,BIRTHDAY,5,2,4,Dance,summer,female,K_POP,Solo,1,2019.7.7,0.473372781,0.134615385,0.52,0.18047397,0.870025788,0.394525289,0.6939681059999999,0.061517996,0.007341299999999999,0.001285965,0.0,3.9661125585102184
8918,"창모, Hash Swan, ASH ISLAND, 김효은",BAND,6,10,5,Rap/Hiphop,summer,male,K_POP,Project,1,2019.7.7,0.650887574,0.43269230799999997,0.42,0.5733706820000001,0.0,0.605437097,0.6007619329999999,0.0,0.0,0.0,0.0,4.991671397738628
8919,황인욱,친구로 지내자면서,10,5,10,Ballad,summer,male,K_POP,Solo,0,2019.7.7,0.618343195,0.115384615,0.1,0.532941411,0.814299062,0.47595999,0.0,0.0,0.0,0.0,0.0,9.648246722734964
8920,레드벨벳,짐살라빔,3,1,2,Dance,summer,female,K_POP,Group,1,2019.7.7,0.48816568,0.144230769,0.21,0.49892198600000004,0.882959423,0.394525289,0.708447142,0.109749976,0.014320696,0.008322636,0.0,2.150896171106467
8921,"장혜진, 윤민수",술이 문제야,1,1,1,Ballad,summer,mixed,K_POP,Project,1,2019.7.7,0.653846154,0.423076923,0.29,0.473671547,0.9013322290000001,0.47595999,0.784740223,0.0,0.0,0.0,0.0,1.355432045832913
8922,황인욱,포장마차,2,10,2,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.615384615,0.423076923,0.1,0.532941411,0.0,0.47595999,0.19854101899999999,0.0,0.0,0.0,0.0,1.989659875200573
8923,(여자)아이들,Uh-Oh,4,1,4,Rap/Hiphop,summer,female,K_POP,Group,1,2019.7.7,0.535502959,0.144230769,0.46,0.207039327,0.888055739,0.605437097,0.189695748,0.0,0.0,0.0,0.0,3.562088106090357
8924,"CHANGMO, Hash Swan, ASH ISLAND, 김효은, Leellamarz & The QuiettDingo X Ambition Musik",비워,6,10,5,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.7.7,0.568047337,0.173076923,0.332,0.5671348829999999,0.0,0.605437097,0.6021119629999999,0.0,0.0,0.0,0.0,5.2481900404006865
8925,"Shawn Mendes, Camila Cabello",Senorita,7,2,10,Pop,summer,mixed,POP,Project,1,2019.7.7,0.48816568,0.41346153799999996,0.905,0.9543146770000001,0.879448647,0.469414754,0.94758915,0.0,0.0,0.0,0.0,9.172999609102732
8926,은지원,불나방,5,10,2,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.7.7,0.553254438,0.019230768999999998,0.82,0.5347854999999999,0.0,0.605437097,0.505326759,0.605323333,0.22586562100000002,0.021884272000000003,0.0,4.131230547057356
8927,청하,Snapping,1,1,1,Dance,summer,female,K_POP,Solo,1,2019.7.7,0.553254438,0.33653846200000004,0.55,0.473671547,0.90661134,0.394525289,0.0,0.071135536,0.008639901,0.0032335259999999996,0.0,1.483133157380081
8928,HYNN,시든 꽃에 물을 주듯,10,10,10,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.51183432,0.403846154,0.0,0.07290649,0.0,0.47595999,0.418520254,0.0,0.0,0.0,0.0,9.920205132993798
8929,SIXC,움직여,6,7,10,Dance,summer,male,K_POP,Group,1,2019.7.7,0.47041420100000003,0.076923077,0.0,0.0,0.7895154459999999,0.394525289,0.515597832,0.0,0.0,0.0,0.0,9.77063976267503
8930,갓츄,U GOT IT,4,3,10,Dance,summer,male,K_POP,Group,1,2019.7.7,0.48224852100000004,0.096153846,0.93,0.170842204,0.834196899,0.394525289,0.515597832,0.0,0.0,0.0,0.0,9.590923881246066
8931,데.비,Monday to Sunday,10,10,10,Dance,summer,male,K_POP,Group,1,2019.7.7,0.565088757,0.019230768999999998,0.0,0.0,0.0,0.394525289,0.515597832,0.0,0.0,0.0,0.0,9.849627387859421
8932,디오,괜찮아도 괜찮아,2,6,2,R&B/Soul,summer,male,K_POP,Solo,1,2019.7.7,0.576923077,0.240384615,0.57,0.19854101899999999,0.8013827240000001,0.509702644,0.708447142,0.0,0.0,0.0,0.0,2.7961365286790567
8933,마마무,WOW,10,10,10,Drama,summer,female,OST,Group,1,2019.7.7,0.517751479,0.038461537999999997,0.43,0.47122317,0.0,0.406205251,0.515597832,0.08934208,0.011222154,0.008549248,0.0,9.909259551190502
8934,벤,헤어져줘서 고마워,1,1,1,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.674556213,0.403846154,0.51,0.442289713,0.916371846,0.47595999,0.430730756,0.0,0.0,0.0,0.0,1.2892386359171724
8935,샘김,향기,10,10,10,Drama,summer,male,OST,Solo,1,2019.7.7,0.630177515,0.028846154,0.43,0.418520254,0.0,0.406205251,0.515597832,0.0,0.0,0.0,0.0,9.760013000628586
8936,에일리,Room Shaker,10,8,6,Dance,summer,female,K_POP,Solo,1,2019.7.7,0.5,0.028846154,0.15,0.35722981,0.783814095,0.394525289,0.606112305,0.0,0.0,0.0,0.0,7.469089307605287
8937,여자친구,열대야,4,10,3,Dance,summer,female,K_POP,Group,1,2019.7.7,0.556213018,0.115384615,0.33,0.49232211299999995,0.0,0.394525289,0.19854101899999999,0.25724862800000003,0.044765327,0.007983792,0.0,3.685465595623981
8938,윤하,비가 내리는 날에는,2,6,3,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.5502958579999999,0.269230769,0.4,0.33988623100000004,0.8107539559999999,0.47595999,0.300380966,0.063490346,0.007604036999999999,0.004951013,0.0,3.8814435445275706
8939,지아,니가 길게 혼자면 좋겠어,9,10,10,Ballad,summer,female,K_POP,Solo,1,2019.7.7,0.630177515,0.038461537999999997,0.62,0.258698005,0.0,0.47595999,0.0,0.0,0.0,0.0,0.0,9.811365533776913
8940,크레파스,이뻐이뻐,6,4,10,Dance,summer,male,K_POP,Group,1,2019.7.7,0.553254438,0.086538462,0.33,0.8655297759999999,0.8219689579999999,0.394525289,0.515597832,0.0,0.0,0.0,0.0,9.740234027914937
8941,펀치,럽미,10,10,9,R&B/Soul,summer,female,K_POP,Solo,1,2019.7.7,0.45857988200000005,0.019230768999999998,0.37,0.46624182299999994,0.0,0.509702644,0.325902085,0.0,0.0,0.0,0.0,9.631523347267757
8942,가비엔제이,다시 만나자,10,10,10,Ballad,summer,female,K_POP,Group,1,2019.7.7,0.639053254,0.0,0.3,0.5671348829999999,0.0,0.47595999,0.748226857,0.0,0.0,0.034188034,0.0,9.850619672698874
8943,김하온,BwB,10,10,10,Rap/Hiphop,summer,male,K_POP,Solo,1,2019.7.7,0.526627219,0.0,0.0,0.34873150299999994,0.0,0.605437097,0.10183994699999999,0.0,0.0,0.0,0.0,9.846334450516016
8944,맴맴,Super Special Girl,10,10,nan,Dance,summer,male,K_POP,Group,1,2019.7.7,0.49112426,0.0,0.47,1.0,0.0,0.394525289,0.515597832,0.0,0.0,0.0,0.0,8.61534694071517
8945,멜로망스,인사,1,10,5,Ballad,summer,male,K_POP,Duet,1,2019.7.7,0.576923077,0.298076923,0.19,0.35302231700000003,0.0,0.47595999,0.72124372,0.0,0.0,0.0,0.0,5.359769199132444
8946,백현,UN Village,3,2,2,R&B/Soul,summer,male,K_POP,Solo,1,2019.7.7,0.621301775,0.115384615,0.55,0.877181995,0.8570021459999999,0.509702644,0.708447142,0.023855586,0.0026594879999999998,0.001249521,0.0,2.935992064902706
8947,양다일,My Love,9,10,4,Ballad,summer,male,K_POP,Solo,1,2019.7.7,0.75443787,0.028846154,0.52,0.150190483,0.0,0.47595999,0.271447509,0.0,0.0,0.0,0.0,6.485210476529794
8948,하성운,BLUE,5,10,10,R&B/Soul,summer,male,K_POP,Solo,1,2019.7.7,0.520710059,0.009615385,0.0,0.779462258,0.0,0.509702644,0.833322378,0.0,0.0,0.0,0.0,9.839286561570255
