genre,season,rank_g,sex,song_type,runtime,active_type,top_freq,gg_score,nv_score,total_view,you_rank_g,season_genre_score,previous_ranking,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
인디,summer,10,male,K_POP,261,Duet,101,14.0,0.8,0,10,-0.021088710800153197,10.0,26.9,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,64.0,1.6,0,10,-0.016796606141946346,5.0,24.1,0.0,0.0,0.0,0.0
인디,winter,8,male,K_POP,261,Duet,101,21.0,0.6,0,10,0.06463852408098635,8.0,23.3,0.0,0.0,0.0,0.0
인디,summer,3,male,K_POP,261,Duet,101,30.0,1.4,0,10,-0.021088710800153197,4.0,42.5,0.0,0.0,0.0,0.0
인디,fall,6,male,K_POP,261,Duet,101,15.0,1.4,0,10,-0.016796606141946346,6.0,15.3,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,24.0,3.2,0,10,-0.013079332968067328,10.0,19.9,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,261,Duet,101,48.0,2.6,0,10,-0.021088710800153197,4.0,24.1,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,261,Duet,101,39.0,5.7,0,10,-0.021088710800153197,4.0,30.8,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,19.0,0.8,0,10,-0.013079332968067328,10.0,12.6,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,60.0,100.0,0,10,-0.016796606141946346,5.0,15.6,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,4.0,0.4,0,10,0.06463852408098635,10.0,22.9,0.0,0.0,0.0,0.0
인디,spring,3,male,K_POP,261,Duet,101,24.0,9.5,2670000,5,-0.013079332968067328,3.0,25.6,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,14.0,0.7,0,10,-0.021088710800153197,10.0,26.3,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,0.0,0.6,0,10,-0.016796606141946346,10.0,25.8,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,5.0,0.6,0,10,-0.013079332968067328,10.0,20.2,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,261,Duet,101,60.0,2.0,2520000,7,-0.021088710800153197,4.0,24.5,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,19.0,0.7,0,10,-0.021088710800153197,10.0,29.8,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,9.0,6.7,0,10,-0.021088710800153197,10.0,20.2,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,33.0,0.7,0,10,-0.021088710800153197,10.0,32.6,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,13.0,0.7,0,10,-0.016796606141946346,10.0,26.6,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,0.0,0.4,0,10,-0.013079332968067328,10.0,15.3,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,5.0,0.9,0,10,-0.021088710800153197,10.0,12.7,0.0,0.0,0.0,0.0
인디,winter,8,male,K_POP,261,Duet,101,0.0,0.8,0,10,0.06463852408098635,8.0,17.7,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,17.0,0.5,0,10,0.06463852408098635,10.0,16.7,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,14.0,0.6,0,10,-0.013079332968067328,10.0,43.0,0.0,0.0,0.0,0.0
인디,fall,6,male,K_POP,261,Duet,101,24.0,1.1,0,10,-0.016796606141946346,5.0,14.9,0.0,0.0,0.0,0.0
인디,summer,5,male,K_POP,261,Duet,101,42.0,1.9,0,10,-0.021088710800153197,5.0,27.9,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,63.0,2.2,0,10,-0.016796606141946346,5.0,30.7,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,24.0,0.6,0,10,-0.013079332968067328,10.0,29.9,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,36.0,5.2,0,10,-0.016796606141946346,10.0,25.6,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,19.0,4.1,0,10,-0.021088710800153197,10.0,28.8,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,14.0,0.8,0,10,-0.016796606141946346,10.0,20.3,0.0,0.0,0.0,0.0
인디,spring,2,male,K_POP,261,Duet,101,84.0,4.2,3950000,4,-0.013079332968067328,10,28.6,0.0,0.0,0.0,0.0
인디,winter,8,male,K_POP,261,Duet,101,20.0,0.7,0,10,0.06463852408098635,8.0,43.0,0.0,0.0,0.0,0.0
인디,spring,3,male,K_POP,261,Duet,101,44.0,3.0,2850000,5,-0.013079332968067328,3.0,17.8,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,15.0,0.8,0,10,-0.021088710800153197,10.0,23.0,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,29.0,5.2,0,10,-0.021088710800153197,10.0,35.0,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,9.0,0.6,0,10,-0.016796606141946346,10.0,20.5,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,7.0,0.5,0,10,-0.013079332968067328,10.0,22.9,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,31.0,1.2,0,10,-0.016796606141946346,10.0,12.0,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,261,Duet,101,19.0,2.6,0,10,-0.021088710800153197,4.0,33.4,0.0,0.0,0.0,0.0
인디,summer,3,male,K_POP,261,Duet,101,43.0,1.6,0,10,-0.021088710800153197,3.0,13.1,0.0,0.0,0.0,0.0
인디,spring,3,male,K_POP,261,Duet,101,100.0,3.2,3150000,5,-0.013079332968067328,2.0,27.6,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,46.0,3.1,0,10,-0.016796606141946346,5.0,15.9,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,45.0,2.9,0,10,0.06463852408098635,10.0,37.4,0.0,0.0,0.0,0.0
인디,spring,9,male,K_POP,261,Duet,101,24.0,0.7,0,10,-0.013079332968067328,8.0,12.5,0.0,0.0,0.0,0.0
인디,winter,8,male,K_POP,261,Duet,101,25.0,0.6,0,10,0.06463852408098635,8.0,14.1,0.0,0.0,0.0,0.0
인디,fall,4,male,K_POP,261,Duet,101,63.0,1.8,0,10,-0.016796606141946346,5.0,27.3,0.0,0.0,0.0,0.0
인디,winter,8,male,K_POP,261,Duet,101,25.0,0.7,0,10,0.06463852408098635,7.0,30.4,0.0,0.0,0.0,0.0
인디,summer,5,male,K_POP,261,Duet,101,52.0,1.8,0,10,-0.021088710800153197,5.0,31.6,0.0,0.0,0.0,0.0
인디,summer,5,male,K_POP,261,Duet,101,14.0,1.9,0,10,-0.021088710800153197,4.0,43.4,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,15.0,1.1,0,10,-0.016796606141946346,10.0,36.7,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,10.0,0.5,0,10,0.06463852408098635,10.0,24.3,0.0,0.0,0.0,0.0
인디,spring,8,male,K_POP,261,Duet,101,20.0,0.9,0,10,-0.013079332968067328,8.0,13.3,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,7.0,0.3,0,10,-0.013079332968067328,10.0,15.1,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,12.0,0.5,0,10,0.06463852408098635,10.0,26.6,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,19.0,0.7,0,10,-0.013079332968067328,9.0,16.9,0.0,0.0,0.0,0.0
인디,spring,2,male,K_POP,261,Duet,101,66.0,3.2,3440000,5,-0.013079332968067328,2.0,14.1,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,9.0,0.5,0,10,0.06463852408098635,10.0,39.2,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,10.0,0.4,0,10,-0.013079332968067328,10.0,12.5,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,39.0,1.3,0,10,-0.016796606141946346,5.0,32.2,0.0,0.0,0.0,0.0
인디,winter,7,male,K_POP,261,Duet,101,26.0,0.8,0,10,0.06463852408098635,7.0,28.3,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,8.0,0.3,0,10,0.06463852408098635,10.0,12.9,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,9.0,0.6,0,10,0.06463852408098635,10.0,26.6,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,15.0,2.0,0,10,-0.016796606141946346,5.0,16.6,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,38.0,1.9,0,10,-0.016796606141946346,4.0,27.8,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,14.0,0.5,0,10,-0.013079332968067328,10.0,24.8,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,5.0,0.6,0,10,-0.021088710800153197,10.0,31.3,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,14.0,0.8,0,10,-0.021088710800153197,10.0,28.3,0.0,0.0,0.0,0.0
인디,spring,2,male,K_POP,261,Duet,101,90.0,3.1,3700000,5,-0.013079332968067328,2.0,20.6,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,10.0,0.7,0,10,-0.013079332968067328,10.0,25.1,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,7.0,0.5,0,10,-0.013079332968067328,10.0,16.2,0.0,0.0,0.0,0.0
인디,fall,5,male,K_POP,261,Duet,101,57.0,2.0,0,10,-0.016796606141946346,5.0,15.4,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,261,Duet,101,48.0,13.6,2280000,6,-0.021088710800153197,3.0,38.2,0.0,0.0,0.0,0.0
인디,winter,8,male,K_POP,261,Duet,101,0.0,0.8,0,10,0.06463852408098635,8.0,23.7,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,5.0,0.6,0,10,-0.013079332968067328,10.0,24.8,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,261,Duet,101,10.0,0.8,0,10,-0.021088710800153197,10.0,27.1,0.0,0.0,0.0,0.0
인디,winter,6,male,K_POP,261,Duet,101,25.0,1.1,0,10,0.06463852408098635,6.0,29.0,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,24.0,0.6,0,10,-0.013079332968067328,10.0,28.5,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,14.0,0.8,0,10,-0.016796606141946346,10.0,34.7,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,261,Duet,101,6.0,0.3,0,10,-0.013079332968067328,10.0,21.6,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,27.0,1.7,0,10,-0.016796606141946346,10.0,22.9,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,261,Duet,101,20.0,0.4,0,10,0.06463852408098635,10.0,37.4,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,261,Duet,101,32.0,1.4,0,10,-0.016796606141946346,10.0,17.1,0.0,0.0,0.0,0.0
인디,summer,7,male,K_POP,241,Duet,18,60.0,2.0,0,10,-0.021088710800153197,6.0,39.8,0.0,0.0,0.0,0.0
인디,spring,2,male,K_POP,241,Duet,18,100.0,3.2,0,10,-0.013079332968067328,1.0,19.9,0.0,0.0,0.0,0.0
인디,spring,1,male,K_POP,241,Duet,18,66.0,3.2,0,10,-0.013079332968067328,1.0,24.8,0.0,0.0,0.0,0.0
인디,spring,1,male,K_POP,241,Duet,18,90.0,3.1,0,10,-0.013079332968067328,2.0,22.7,0.0,0.0,0.0,0.0
인디,summer,8,male,K_POP,241,Duet,18,38.0,2.7,0,10,-0.021088710800153197,7.0,25.5,0.0,0.0,0.0,0.0
인디,spring,4,male,K_POP,241,Duet,18,24.0,9.5,0,10,-0.013079332968067328,3.0,24.1,0.0,0.0,0.0,0.0
인디,summer,7,male,K_POP,241,Duet,18,19.0,2.6,0,10,-0.021088710800153197,7.0,37.7,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,241,Duet,18,53.0,4.7,0,10,-0.021088710800153197,4.0,26.3,0.0,0.0,0.0,0.0
인디,summer,5,male,K_POP,241,Duet,18,34.0,1.4,0,10,-0.021088710800153197,4.0,33.5,0.0,0.0,0.0,0.0
인디,summer,5,male,K_POP,241,Duet,18,30.0,1.4,0,10,-0.021088710800153197,5.0,26.6,0.0,0.0,0.0,0.0
인디,spring,2,male,K_POP,241,Duet,18,84.0,4.2,0,10,-0.013079332968067328,10,20.1,0.0,0.0,0.0,0.0
인디,summer,7,male,K_POP,241,Duet,18,39.0,5.7,0,10,-0.021088710800153197,7.0,43.0,0.0,0.0,0.0,0.0
인디,spring,3,male,K_POP,241,Duet,18,44.0,3.0,0,10,-0.013079332968067328,2.0,35.0,0.0,0.0,0.0,0.0
인디,summer,6,male,K_POP,241,Duet,18,48.0,2.6,0,10,-0.021088710800153197,5.0,25.1,0.0,0.0,0.0,0.0
인디,summer,8,male,K_POP,241,Duet,18,14.0,1.9,0,10,-0.021088710800153197,8.0,29.9,0.0,0.0,0.0,0.0
인디,summer,4,male,K_POP,241,Duet,18,43.0,1.6,0,10,-0.021088710800153197,4.0,35.0,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,241,Duet,18,42.0,1.9,0,10,-0.021088710800153197,8.0,30.4,0.0,0.0,0.0,0.0
인디,summer,5,male,K_POP,241,Duet,18,48.0,13.6,0,10,-0.021088710800153197,5.0,24.1,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,9.0,0.5,0,10,0.0034886639618702765,10.0,27.1,0.0,0.0,0.0,0.0
발라드,fall,7,male,K_POP,221,Duet,32,36.0,5.2,0,10,-0.07528344115532902,7.0,17.1,0.0,0.0,0.0,0.0
발라드,summer,1,male,K_POP,221,Duet,32,30.0,1.0,0,10,-0.03857593845696247,1.0,27.9,0.0,0.0,0.0,0.0
발라드,fall,6,male,K_POP,221,Duet,32,18.0,0.7,0,10,-0.07528344115532902,6.0,34.7,0.0,0.0,0.0,0.0
발라드,fall,6,male,K_POP,221,Duet,32,14.0,0.8,0,10,-0.07528344115532902,6.0,25.8,0.0,0.0,0.0,0.0
발라드,summer,2,male,K_POP,221,Duet,32,15.0,0.8,0,10,-0.03857593845696247,2.0,15.3,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,45.0,2.9,0,10,0.0034886639618702765,10.0,20.3,0.0,0.0,0.0,0.0
발라드,fall,8,male,K_POP,221,Duet,32,31.0,1.2,0,10,-0.07528344115532902,7.0,22.9,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,4.0,0.4,0,10,0.0034886639618702765,10.0,20.2,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,8.0,0.3,0,10,0.0034886639618702765,10.0,26.6,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,12.0,0.5,0,10,0.0034886639618702765,10.0,19.5,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,15.0,0.4,0,10,0.0034886639618702765,10.0,43.4,0.0,0.0,0.0,0.0
발라드,fall,5,male,K_POP,221,Duet,32,14.0,0.8,0,10,-0.07528344115532902,5.0,16.7,0.0,0.0,0.0,0.0
발라드,summer,1,male,K_POP,221,Duet,32,19.0,4.1,0,10,-0.03857593845696247,10,21.8,0.0,0.0,0.0,0.0
발라드,summer,3,male,K_POP,221,Duet,32,9.0,6.7,0,10,-0.03857593845696247,3.0,26.9,0.0,0.0,0.0,0.0
발라드,summer,2,male,K_POP,221,Duet,32,14.0,0.8,0,10,-0.03857593845696247,2.0,20.6,0.0,0.0,0.0,0.0
발라드,summer,2,male,K_POP,221,Duet,32,10.0,0.8,0,10,-0.03857593845696247,1.0,13.3,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,9.0,0.8,0,10,0.0034886639618702765,10.0,23.3,0.0,0.0,0.0,0.0
발라드,fall,8,male,K_POP,221,Duet,32,22.0,0.8,0,10,-0.07528344115532902,8.0,30.7,0.0,0.0,0.0,0.0
발라드,fall,4,male,K_POP,221,Duet,32,27.0,1.7,0,10,-0.07528344115532902,3.0,24.5,0.0,0.0,0.0,0.0
발라드,summer,1,male,K_POP,221,Duet,32,29.0,5.2,0,10,-0.03857593845696247,1.0,14.1,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,9.0,0.6,0,10,0.0034886639618702765,10.0,23.7,0.0,0.0,0.0,0.0
발라드,fall,6,male,K_POP,221,Duet,32,0.0,0.6,0,10,-0.07528344115532902,5.0,18.3,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,9.0,0.6,0,10,0.0034886639618702765,10.0,12.9,0.0,0.0,0.0,0.0
발라드,fall,7,male,K_POP,221,Duet,32,9.0,0.6,0,10,-0.07528344115532902,6.0,26.6,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,20.0,0.4,0,10,0.0034886639618702765,10.0,15.9,0.0,0.0,0.0,0.0
발라드,summer,3,male,K_POP,221,Duet,32,14.0,0.7,0,10,-0.03857593845696247,2.0,21.6,0.0,0.0,0.0,0.0
발라드,fall,6,male,K_POP,221,Duet,32,14.0,0.6,0,10,-0.07528344115532902,6.0,12.6,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,221,Duet,32,17.0,0.5,0,10,0.0034886639618702765,10.0,16.6,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,221,Duet,32,13.0,0.7,0,10,-0.07528344115532902,8.0,14.1,0.0,0.0,0.0,0.0
발라드,fall,5,male,K_POP,221,Duet,32,15.0,1.1,0,10,-0.07528344115532902,4.0,12.5,0.0,0.0,0.0,0.0
발라드,fall,5,male,K_POP,221,Duet,32,32.0,1.4,0,10,-0.07528344115532902,5.0,28.8,0.0,0.0,0.0,0.0
드라마,fall,6,male,OST,330,Duet,24,57.0,2.0,5260000,3,-0.10744855891637953,6.0,11.3,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,25.0,0.7,0,10,0.07740049748508306,10.0,17.1,0.0,0.0,0.0,0.0
드라마,fall,8,male,OST,330,Duet,24,64.0,1.6,2660000,7,-0.10744855891637953,7.0,14.9,0.0,0.0,0.0,0.0
드라마,fall,6,male,OST,330,Duet,24,20.0,1.9,3880000,4,-0.10744855891637953,6.0,15.7,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,21.0,0.6,0,10,0.07740049748508306,10.0,13.3,0.0,0.0,0.0,0.0
드라마,fall,7,male,OST,330,Duet,24,15.0,2.0,3670000,5,-0.10744855891637953,6.0,20.8,0.0,0.0,0.0,0.0
드라마,summer,5,male,OST,330,Duet,24,38.0,2.7,5580000,3,-0.08588951554332135,10,13.4,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,0.0,0.8,0,10,0.07740049748508306,10.0,6.4,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,0.0,0.8,0,10,0.07740049748508306,10.0,17.0,0.0,0.0,0.0,0.0
드라마,fall,7,male,OST,330,Duet,24,63.0,1.8,4980000,3,-0.10744855891637953,7.0,5.4,0.0,0.0,0.0,0.0
드라마,fall,6,male,OST,330,Duet,24,38.0,1.9,4730000,3,-0.10744855891637953,7.0,19.0,0.0,0.0,0.0,0.0
드라마,fall,6,male,OST,330,Duet,24,60.0,100.0,4200000,4,-0.10744855891637953,6.0,18.2,0.0,0.0,0.0,0.0
드라마,fall,5,male,OST,330,Duet,24,46.0,3.1,4150000,4,-0.10744855891637953,4.0,7.9,0.0,0.0,0.0,0.0
드라마,fall,8,male,OST,330,Duet,24,39.0,1.3,2980000,6,-0.10744855891637953,8.0,15.8,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,26.0,0.8,0,10,0.07740049748508306,10.0,6.0,0.0,0.0,0.0,0.0
드라마,summer,7,male,OST,330,Duet,24,42.0,1.9,4910000,3,-0.08588951554332135,8.0,8.2,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,9.0,0.6,0,10,0.07740049748508306,10.0,13.6,0.0,0.0,0.0,0.0
드라마,fall,6,male,OST,330,Duet,24,35.0,2.3,4380000,3,-0.10744855891637953,5.0,15.8,0.0,0.0,0.0,0.0
드라마,summer,8,male,OST,330,Duet,24,52.0,1.8,5110000,3,-0.08588951554332135,8.0,7.5,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,30.0,0.8,0,10,0.07740049748508306,10.0,17.9,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,330,Duet,24,25.0,0.6,0,10,0.07740049748508306,10.0,6.3,0.0,0.0,0.0,0.0
드라마,fall,10,male,OST,330,Duet,24,24.0,1.1,2620000,7,-0.10744855891637953,8.0,24.9,0.0,0.0,0.0,0.0
드라마,fall,4,male,OST,330,Duet,24,63.0,2.2,4540000,4,-0.10744855891637953,6.0,10.9,0.0,0.0,0.0,0.0
드라마,summer,8,male,OST,330,Duet,24,14.0,1.9,4690000,3,-0.08588951554332135,5.0,9.9,0.0,0.0,0.0,0.0
드라마,spring,9,male,OST,278,Duet,7,24.0,9.5,0,10,0.054730459108946417,9.0,43.8,0.0,0.0,0.0,0.0
드라마,spring,9,male,OST,278,Duet,7,44.0,3.0,0,10,0.054730459108946417,8.0,69.8,0.0,0.0,0.0,0.0
드라마,spring,7,male,OST,278,Duet,7,90.0,3.1,0,10,0.054730459108946417,7.0,37.1,0.0,0.0,0.0,0.0
드라마,spring,8,male,OST,278,Duet,7,100.0,3.2,0,10,0.054730459108946417,7.0,29.3,0.0,0.0,0.0,0.0
드라마,spring,7,male,OST,278,Duet,7,84.0,4.2,0,10,0.054730459108946417,10,38.1,0.0,0.0,0.0,0.0
드라마,spring,7,male,OST,278,Duet,7,66.0,3.2,0,10,0.054730459108946417,7.0,40.4,0.0,0.0,0.0,0.0
드라마,summer,10,male,OST,278,Duet,7,53.0,4.7,0,10,-0.08588951554332135,9.0,81.5,0.0,0.0,0.0,0.0
인디,fall,8,male,K_POP,274,Duet,5,22.0,0.8,0,10,-0.016796606141946346,6.0,21.8,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,274,Duet,5,13.0,0.7,0,10,-0.016796606141946346,8.0,20.6,0.0,0.0,0.0,0.0
인디,fall,6,male,K_POP,274,Duet,5,31.0,1.2,0,10,-0.016796606141946346,6.0,18.3,0.0,0.0,0.0,0.0
인디,fall,6,male,K_POP,274,Duet,5,36.0,5.2,0,10,-0.016796606141946346,10,20.3,0.0,0.0,0.0,0.0
인디,winter,10,male,K_POP,274,Duet,5,9.0,0.6,0,10,0.06463852408098635,10.0,27.1,0.0,0.0,0.0,0.0
댄스,summer,2,female,K_POP,209,Group,17,57.0,10.2,24300000,1,-0.09381185713619708,2.0,0.9,0.0,0.0,0.0,0.0
댄스,fall,4,female,K_POP,209,Group,17,38.0,2.7,9330000,1,-0.02012095737426365,4.0,1.6,0.0,0.0,0.0,0.0
댄스,summer,3,female,K_POP,209,Group,17,94.0,79.7,30500000,1,-0.09381185713619708,10,1.2,0.0,0.0,0.0,0.0
댄스,summer,3,female,K_POP,209,Group,17,48.0,4.6,13300000,1,-0.09381185713619708,2.0,1.4,0.0,0.0,0.0,0.0
댄스,fall,8,female,K_POP,209,Group,17,45.0,3.6,8850000,1,-0.02012095737426365,8.0,1.0,0.0,0.0,0.0,0.0
댄스,summer,2,female,K_POP,209,Group,17,60.0,4.7,16900000,1,-0.09381185713619708,2.0,0.9,0.0,0.0,0.0,0.0
댄스,fall,7,female,K_POP,209,Group,17,35.0,2.9,8990000,2,-0.02012095737426365,6.0,1.1,0.0,0.0,0.0,0.0
댄스,summer,4,female,K_POP,209,Group,17,50.0,4.6,9970000,1,-0.09381185713619708,3.0,1.3,0.0,0.0,0.0,0.0
댄스,fall,10,female,K_POP,209,Group,17,26.0,2.6,6560000,2,-0.02012095737426365,8.0,4.2,0.0,0.0,0.0,0.0
댄스,fall,6,female,K_POP,209,Group,17,27.0,2.2,8140000,2,-0.02012095737426365,5.0,2.3,0.0,0.0,0.0,0.0
댄스,summer,2,female,K_POP,209,Group,17,100.0,18.1,0,10,-0.09381185713619708,3.0,1.1,0.0,0.0,0.0,0.0
댄스,summer,3,female,K_POP,209,Group,17,37.0,4.1,12100000,1,-0.09381185713619708,3.0,1.2,0.0,0.0,0.0,0.0
댄스,fall,5,female,K_POP,209,Group,17,34.0,2.8,7960000,1,-0.02012095737426365,4.0,1.2,0.0,0.0,0.0,0.0
댄스,summer,2,female,K_POP,209,Group,17,84.0,11.8,29700000,1,-0.09381185713619708,2.0,0.9,0.0,0.0,0.0,0.0
댄스,summer,2,female,K_POP,209,Group,17,64.0,5.6,20500000,1,-0.09381185713619708,2.0,0.9,0.0,0.0,0.0,0.0
댄스,summer,2,female,K_POP,209,Group,17,88.0,12.1,32800000,1,-0.09381185713619708,2.0,2.7,0.0,0.0,0.0,0.0
댄스,fall,8,female,K_POP,209,Group,17,71.0,3.9,1600000,1,-0.02012095737426365,7.0,1.1,0.0,0.0,0.0,0.0
댄스,spring,9,female,K_POP,200,Group,9,48.0,5.9,0,10,0.012953573202576884,9.0,0.9,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,29.0,4.2,0,10,0.012953573202576884,10.0,1.1,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,30.0,3.1,0,10,0.012953573202576884,10.0,0.8,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,33.0,4.3,0,10,0.012953573202576884,10.0,1.0,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,73.0,74.8,0,10,0.012953573202576884,10,0.7,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,29.0,5.8,0,10,0.012953573202576884,10.0,0.6,0.0,0.0,0.0,0.0
댄스,spring,9,female,K_POP,200,Group,9,33.0,8.4,0,10,0.012953573202576884,10.0,0.8,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,39.0,2.8,0,10,0.012953573202576884,10.0,0.7,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,200,Group,9,50.0,4.4,0,10,0.012953573202576884,9.0,0.6,0.0,0.0,0.0,0.0
댄스,winter,10,female,K_POP,198,Group,1,39.0,45.3,2760000,6,0.11125280084544092,10,1.1,0.0,0.0,0.0,0.0
댄스,summer,10,female,K_POP,209,Group,60,18.0,2.5,0,10,-0.09381185713619708,10.0,20.8,0.0,0.0,0.0,0.0
댄스,spring,10,female,K_POP,209,Group,60,48.0,5.9,0,10,0.012953573202576884,10.0,51.2,0.0,0.0,0.0,0.0
댄스,fall,6,female,K_POP,209,Group,60,34.0,2.8,0,10,-0.02012095737426365,5.0,20.6,0.0,0.0,0.0,0.0
댄스,summer,10,female,K_POP,209,Group,60,19.0,1.6,0,10,-0.09381185713619708,10.0,69.2,0.0,0.0,0.0,0.0
