,name,production,distributor,artist,time,score,rank,name_artist,장르,런타임,성별,활동유형
17038,bad guy,"Darkroom, Interscope Records",Universal Music,Billie Eilish,2020.04.12~2020.04.18,9185732,39,"Billie Eilish,bad guy",POP / 락,03:14,여성,솔로
17039,시든 꽃에 물을 주듯,엔터테인먼트뉴오더,카카오 M,HYNN,2020.04.12~2020.04.18,9139396,40,"HYNN,시든 꽃에 물을 주듯",가요 / 발라드,03:19,여성,솔로
17040,To Die For,Capitol,Universal Music,Sam Smith,2020.04.12~2020.04.18,9112816,41,"Sam Smith,To Die For",POP / 팝,03:14,남성,솔로
17041,Remember,YG Entertainment,YG PLUS,WINNER,2020.04.12~2020.04.18,9111354,42,"WINNER,Remember",가요 / 발라드,03:44,남성,그룹
17042,Paris In The Rain,뮤직테이블,NHN벅스,Lauv,2020.04.12~2020.04.18,8936628,43,"Lauv,Paris In The Rain",POP / 팝,03:25,남성,솔로
17043,너를 사랑하고 있어,냠냠엔터테인먼트,카카오 M,백현 ,2020.04.12~2020.04.18,8872905,44,"백현 ,너를 사랑하고 있어",OST / 드라마,03:14,남성,솔로
17044,그대 고운 내사랑,"스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment","지니뮤직, Stone Music Entertainment",어반 자카파 ,2020.04.12~2020.04.18,8845949,45,"어반 자카파 ,그대 고운 내사랑",OST / 드라마,03:51,혼성,그룹
17045,우리 왜 헤어져야 해,스튜디오 오드리,카카오 M,신예영,2020.04.12~2020.04.18,8795493,46,"신예영,우리 왜 헤어져야 해",가요 / 발라드,04:07,여성,솔로
17046,사랑이란 멜로는 없어,스튜디오 오드리,카카오 M,전상근,2020.04.12~2020.04.18,8767520,47,"전상근,사랑이란 멜로는 없어",가요 / 발라드,04:35,남성,솔로
17047,Maniac,Republic Records,Universal Music,Conan Gray,2020.04.12~2020.04.18,8703301,48,"Conan Gray,Maniac",POP / 팝,03:06,남성,솔로
17048,Birthday,Major Tom`s / Asylum,Warner Music,Anne-Marie,2020.04.12~2020.04.18,8670468,49,"Anne-Marie,Birthday",POP / 팝,03:01,여성,솔로
17049,찐이야,"TV CHOSUN, 쇼플레이",카카오 M,영탁 ,2020.04.12~2020.04.18,8502281,50,"영탁 ,찐이야",가요 / 트로트,03:12,남성,솔로
17050,조금 취했어 ,"엔에스씨컴퍼니, 디원미디어",카카오 M,임재현,2020.04.12~2020.04.18,8429796,51,"임재현,조금 취했어 ",가요 / 인디,04:18,남성,솔로
17051,너를 만나,뉴런뮤직,카카오 M,폴킴,2020.04.12~2020.04.18,8226198,52,"폴킴,너를 만나",가요 / 발라드,04:41,남성,솔로
17052,주저하는 연인들을 위해,페포니 뮤직,카카오 M,잔나비,2020.04.12~2020.04.18,8206298,53,"잔나비,주저하는 연인들을 위해",가요 / 인디,04:25,남성,밴드
17053,친구,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,8082786,54,"방탄소년단,친구",가요 / 랩/힙합,03:19,남성,그룹
17054,다시 만날까 봐,J-SOUL COMPANY,카카오 M,V.O.S,2020.04.12~2020.04.18,7994787,55,"V.O.S,다시 만날까 봐",가요 / 발라드,03:33,남성,그룹
17055,벚꽃 엔딩,Stone Music Entertainment,지니뮤직,버스커 버스커 ,2020.04.12~2020.04.18,7891233,56,"버스커 버스커 ,벚꽃 엔딩",가요 / 락,04:21,남성,밴드
17056,사랑이 식었다고 말해도 돼,먼데이키즈 컴퍼니,카카오 M,먼데이 키즈 ,2020.04.12~2020.04.18,7725421,57,"먼데이 키즈 ,사랑이 식었다고 말해도 돼",가요 / 발라드,03:41,남성,솔로
17057,포장마차,How엔터테인먼트,NHN벅스,황인욱,2020.04.12~2020.04.18,7672173,58,"황인욱,포장마차",가요 / 발라드,03:54,남성,솔로
17058,사랑에 연습이 있었다면 ,"엔에스씨컴퍼니, 디원미디어",카카오 M,임재현,2020.04.12~2020.04.18,7434648,59,"임재현,사랑에 연습이 있었다면 ",가요 / 발라드,04:16,남성,솔로
17059,Painkiller,Rca Records Label,Sony Music,Ruel,2020.04.12~2020.04.18,7367520,60,"Ruel,Painkiller",POP / 팝,03:34,남성,솔로
17060,문득,씨제스엔터테인먼트,카카오 M,노을,2020.04.12~2020.04.18,7212812,61,"노을,문득",가요 / 발라드,04:23,남성,그룹
17061,아마두 ,"AOMG, 딩고뮤직, Hi-Lite Records, ILLIONAIRE RECORDS, VMC, YUMDDA",Dreamus,"염따, 딥플로우, 팔로알토 ",2020.04.12~2020.04.18,7184742,62,"염따, 딥플로우, 팔로알토 ,아마두 ",가요 / 랩/힙합,05:46,남성,프로젝트
17062,나의 오랜 연인에게,Stone Music Entertainment,지니뮤직,다비치,2020.04.12~2020.04.18,7098714,63,"다비치,나의 오랜 연인에게",가요 / 발라드,03:54,여성,듀엣
17063,Filter,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,7091447,64,"방탄소년단,Filter",가요 / 랩/힙합,03:00,남성,그룹
17064,화려하지 않은 고백,"스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment","지니뮤직, Stone Music Entertainment",규현 ,2020.04.12~2020.04.18,7048465,65,"규현 ,화려하지 않은 고백",OST / 드라마,03:48,남성,솔로
17065,어느 60대 노부부이야기,"TV CHOSUN, 쇼플레이",카카오 M,임영웅,2020.04.12~2020.04.18,6985327,66,"임영웅,어느 60대 노부부이야기",가요 / 트로트,04:53,남성,솔로
17066,둘만의 세상으로 가,Stone Music Entertainment,지니뮤직,크러쉬 ,2020.04.12~2020.04.18,6947464,67,"크러쉬 ,둘만의 세상으로 가",OST / 드라마,03:42,남성,솔로
17067,마음이 말하는 행복 ,MAKTUB Company,Warner Music,마크툽 ,2020.04.12~2020.04.18,6877579,68,"마크툽 ,마음이 말하는 행복 ",가요 / 인디,04:21,남성,솔로
17068,Senorita,"Island Records, a division of UMG Recordings, Inc.",Universal Music,"Shawn Mendes, Camila Cabello",2020.04.12~2020.04.18,6869304,69,"Shawn Mendes, Camila Cabello,Senorita",POP / 팝,03:11,혼성,프로젝트
17069,Lonely Night,"스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment","지니뮤직, Stone Music Entertainment",권진아,2020.04.12~2020.04.18,6862740,70,"권진아,Lonely Night",OST / 드라마,04:03,여성,솔로
17070,빌었어,앰비션뮤직,"지니뮤직, Stone Music Entertainment",창모 ,2020.04.12~2020.04.18,6720931,71,"창모 ,빌었어",가요 / 랩/힙합,03:41,남성,솔로
17071,봄날,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,6612255,72,"방탄소년단,봄날",가요 / 댄스,04:34,남성,그룹
17072,Moon,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,6568751,73,"방탄소년단,Moon",가요 / 랩/힙합,03:29,남성,그룹
17073,버릇처럼 셋을 센다,"얼반웍스, 트리플H",Warner Music,KCM,2020.04.12~2020.04.18,6561751,74,"KCM,버릇처럼 셋을 센다",가요 / 발라드,05:40,남성,솔로
17074,어떤 날엔,Stone Music Entertainment,지니뮤직,김재환,2020.04.12~2020.04.18,6503585,75,"김재환,어떤 날엔",OST / 드라마,04:19,남성,솔로
17075,Memories,222 Records/Interscope Records,Universal Music,Maroon 5,2020.04.12~2020.04.18,6494549,76,"Maroon 5,Memories",POP / 팝,03:10,남성,밴드
17076,"아무렇지 않게, 안녕",엔터테인먼트뉴오더,카카오 M,HYNN,2020.04.12~2020.04.18,6339090,77,"HYNN,아무렇지 않게, 안녕",가요 / 발라드,03:43,여성,솔로
17077,막걸리 한잔,"TV CHOSUN, 쇼플레이",카카오 M,영탁 ,2020.04.12~2020.04.18,6310163,78,"영탁 ,막걸리 한잔",가요 / 트로트,03:21,남성,솔로
17078,시차,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,6186970,79,"방탄소년단,시차",가요 / 랩/힙합,03:55,남성,그룹
17079,"안녕, 오늘의 그대에게","플렉스엠, 니즈뮤직",카카오 M,임한별,2020.04.12~2020.04.18,6131818,80,"임한별,안녕, 오늘의 그대에게",가요 / 발라드,03:43,남성,솔로
17080,comethru,Universal Music,Universal Music,Jeremy Zucker,2020.04.12~2020.04.18,6115913,81,"Jeremy Zucker,comethru",POP / 팝,03:02,남성,솔로
17081,사계 ,SM Entertainment,Dreamus,태연 ,2020.04.12~2020.04.18,6098934,82,"태연 ,사계 ",가요 / 발라드,03:08,여성,솔로
17082,봄 사랑 벚꽃 말고,엔에이피엔터테인먼트,카카오 M,"HIGH4, 아이유",2020.04.12~2020.04.18,6085340,83,"HIGH4, 아이유 ,봄 사랑 벚꽃 말고",가요 / 락,02:48,여성,솔로
17083,Sweet Night,블렌딩,블렌딩,V,2020.04.12~2020.04.18,5963519,84,"V,Sweet Night",OST / 드라마,03:34,남성,솔로
17084,바램,"TV CHOSUN, 쇼플레이",카카오 M,임영웅,2020.04.12~2020.04.18,5878903,85,"임영웅,바램",가요 / 트로트,03:04,남성,솔로
17085,노래방에서,버스커버스커,카카오 M,장범준,2020.04.12~2020.04.18,5842869,86,"장범준,노래방에서",가요 / 락,04:00,남성,솔로
17086,Inner Child,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,5802652,87,"방탄소년단,Inner Child",가요 / 랩/힙합,03:53,남성,그룹
17087,We are Bulletproof _ the Eternal,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,5746235,88,"방탄소년단,We are Bulletproof _ the Eternal",가요 / 랩/힙합,04:22,남성,그룹
17088,ROXANNE,Arizona Zervas,Sony Music,Arizona Zervas,2020.04.12~2020.04.18,5722788,89,"Arizona Zervas,ROXANNE",POP / 랩/힙합,02:44,남성,솔로
17089,니 소식,더하기미디어,카카오 M,송하예,2020.04.12~2020.04.18,5509322,90,"송하예,니 소식",가요 / 발라드,04:00,여성,솔로
17090,"나만, 봄",쇼파르뮤직,카카오 M,볼빨간사춘기,2020.04.12~2020.04.18,5300428,91,"볼빨간사춘기,나만, 봄",가요 / 인디,03:37,여성,솔로
17091,Louder than bombs,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,5284366,92,"방탄소년단,Louder than bombs",가요 / 랩/힙합,03:37,남성,그룹
17092,기억해줘요 내 모든 날과 그때를,냠냠엔터테인먼트,카카오 M,거미,2020.04.12~2020.04.18,5280160,93,"거미,기억해줘요 내 모든 날과 그때를",OST / 드라마,03:49,여성,솔로
17093,이 마음이 찾아오면,넥스타엔터테인먼트,카카오 M,케이시 ,2020.04.12~2020.04.18,5199966,94,"케이시 ,이 마음이 찾아오면",가요 / R&B/소울,03:56,여성,솔로
17094,욱 ,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,5145732,95,"방탄소년단,욱 ",가요 / 랩/힙합,03:45,남성,그룹
17095,있어줘요,리메즈,카카오 M,장덕철,2020.04.12~2020.04.18,5137842,96,"장덕철,있어줘요",가요 / 인디,03:36,남성,그룹
17096,Obsession,SM Entertainment,Dreamus,EXO,2020.04.12~2020.04.18,5029126,97,"EXO,Obsession",가요 / 댄스,03:24,남성,그룹
17097,미친 소리,뮤니콘,Dreamus,이예준,2020.04.12~2020.04.18,5018887,98,"이예준,미친 소리",가요 / 인디,03:31,여성,솔로
17098,"다시는 사랑하지 않고, 이별에 아파하기 싫어",스튜디오 오드리,카카오 M,백지영,2020.04.12~2020.04.18,4906685,99,"백지영,다시는 사랑하지 않고, 이별에 아파하기 싫어",가요 / 발라드,03:31,여성,솔로
17099,영웅 ,SM Entertainment,Dreamus,NCT 127,2020.04.12~2020.04.18,4837844,100,"NCT 127,영웅",가요 / 일렉트로니카,03:10,남성,그룹
17100,그대라는 시,냠냠엔터테인먼트,카카오 M,태연 ,2020.04.12~2020.04.18,4795144,101,"태연 ,그대라는 시",OST / 드라마,03:30,여성,솔로
17101,Interlude _ Shadow,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,4724086,102,"방탄소년단,Interlude _ Shadow",가요 / 랩/힙합,04:20,남성,그룹
17102,새 사랑,더하기미디어,카카오 M,송하예,2020.04.12~2020.04.18,4701385,103,"송하예,새 사랑",가요 / 발라드,03:38,여성,솔로
17103,보라빛 엽서,"TV CHOSUN, 쇼플레이",카카오 M,임영웅,2020.04.12~2020.04.18,4648525,104,"임영웅,보라빛 엽서",가요 / 트로트,04:30,남성,솔로
17104,너에게 가는 이 길 위에서 ,아낌없이주는엔터테인먼트,다날엔터테인먼트,백현 ,2020.04.12~2020.04.18,4624799,105,"백현 ,너에게 가는 이 길 위에서 ",OST / 드라마,03:59,남성,솔로
17105,밤편지,"페이브엔터테인먼트,카카오 M",카카오 M,아이유 ,2020.04.12~2020.04.18,4583499,106,"아이유 ,밤편지",가요 / 발라드,04:13,여성,솔로
17106,너에게 못했던 내 마지막 말은,Stone Music Entertainment,지니뮤직,다비치,2020.04.12~2020.04.18,4549173,107,"다비치,너에게 못했던 내 마지막 말은",가요 / 발라드,04:28,여성,듀엣
17107,Outro _ Ego,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,4531806,108,"방탄소년단,Outro _ Ego",가요 / 랩/힙합,03:16,남성,그룹
17108,워커홀릭,쇼파르뮤직,카카오 M,볼빨간사춘기,2020.04.12~2020.04.18,4517002,109,"볼빨간사춘기,워커홀릭",가요 / 인디,03:11,여성,솔로
17109,너나 나나,생각을보여주는엔터테인먼트,카카오 M,김호중,2020.04.12~2020.04.18,4500057,110,"김호중,너나 나나",가요 / 트로트,02:51,남성,솔로
17110,Respect,빅히트 엔터테인먼트,Dreamus,방탄소년단,2020.04.12~2020.04.18,4435603,111,"방탄소년단,Respect",가요 / 랩/힙합,03:58,남성,그룹
17111,12_45,Virgin EMI,Universal Music,Etham,2020.04.12~2020.04.18,4430097,112,"Etham,12_45",POP / 팝,02:59,남성,솔로
17112,Go away go away,냠냠엔터테인먼트,카카오 M,찬열 ,2020.04.12~2020.04.18,4266010,113,"찬열 ,Go away go away",OST / 드라마,03:50,혼성,프로젝트
17113,Into the Unknown,Walt Disney Records,Universal Music,"Idina Menzel, AURORA",2020.04.12~2020.04.18,4264126,114,"Idina Menzel, AURORA,Into the Unknown",OST / 애니메이션/게임,03:15,여성,프로젝트
17114,헤어진 우리가 지켜야 할 것들,"네버랜드엔터테인먼트, 브랜뉴뮤직",카카오 M,"김나영, 양다일",2020.04.12~2020.04.18,4142272,115,"김나영, 양다일,헤어진 우리가 지켜야 할 것들",가요 / 발라드,03:31,남성,솔로
17115,BAND,앰비션뮤직,"지니뮤직, Stone Music Entertainment","창모, Hash Swan, ASH ISLAND, 김효은",2020.04.12~2020.04.18,4116223,116,"창모, Hash Swan, ASH ISLAND, 김효은,BAND",가요 / 랩/힙합,04:06,남성,프로젝트
17116,니가 왜 거기서 나와 ,밀라그로,오감엔터테인먼트,영탁 ,2020.04.12~2020.04.18,4011311,117,"영탁 ,니가 왜 거기서 나와 ",가요 / 트로트,03:11,남성,솔로
17117,그대만이,리메즈,카카오 M,장덕철,2020.04.12~2020.04.18,3990931,118,"장덕철,그대만이",가요 / 발라드,03:50,남성,그룹
17118,Know Me Too Well,"Virgin EMI Records, a division of Universal",Universal Music,"New Hope Club, Danna Paola",2020.04.12~2020.04.18,3980439,119,"New Hope Club, Danna Paola,Know Me Too Well",POP / 팝,03:20,혼성,프로젝트
17119,인기 ,밀리언마켓,Dreamus,MC몽,2020.04.12~2020.04.18,3961636,120,"MC몽,인기 ",가요 / 랩/힙합,04:02,남성,솔로
17120,Flower,Stone Music Entertainment,지니뮤직,윤미래,2020.04.12~2020.04.18,3921698,121,"윤미래,Flower",OST / 드라마,04:12,여성,솔로
17121,술이 문제야,젤리피쉬 엔터테인먼트,"지니뮤직, Stone Music Entertainment","장혜진, 윤민수",2020.04.12~2020.04.18,3921685,122,"장혜진, 윤민수,술이 문제야",가요 / 발라드,04:07,혼성,프로젝트
17122,Feel Special,JYP Entertainment,Dreamus,TWICE,2020.04.12~2020.04.18,3840248,123,"TWICE,Feel Special",가요 / 댄스,03:27,여성,그룹
17123,내가 많이 사랑해요,카카오페이지,카카오 M,이승철,2020.04.12~2020.04.18,3813313,124,"이승철,내가 많이 사랑해요",OST / 전체,03:44,남성,솔로
17124,그때가 좋았어,넥스타엔터테인먼트,카카오 M,케이시 ,2020.04.12~2020.04.18,3802717,125,"케이시 ,그때가 좋았어",가요 / 발라드,03:55,여성,솔로
17125,넘쳐흘러,325 이엔씨,카카오 M,엠씨더맥스 ,2020.04.12~2020.04.18,3755788,126,"엠씨더맥스 ,넘쳐흘러",가요 / 발라드,04:07,남성,밴드
17126,Believer,"KIDinaKORNER, Interscope Records",Universal Music,Imagine Dragons,2020.04.12~2020.04.18,3731299,127,"Imagine Dragons,Believer",POP / 락,03:24,남성,그룹
17127,시간의 바깥,카카오 M,카카오 M,아이유 ,2020.04.12~2020.04.18,3730446,128,"아이유 ,시간의 바깥",가요 / 발라드,05:01,여성,솔로
17128,꿈속에 너 ,H PERFORMANCE,퍼플파인 엔터테인먼트,에이치코드 ,2020.04.12~2020.04.18,3709201,129,"에이치코드 ,꿈속에 너 ",가요 / 발라드,04:12,남성,그룹
17129,불티 ,SM Entertainment,Dreamus,태연 ,2020.04.12~2020.04.18,3691297,130,"태연 ,불티 ",가요 / 댄스,03:38,여성,솔로
17130,사랑의 인사,코어컨텐츠미디어,지니뮤직,씨야 ,2020.04.12~2020.04.18,3683981,131,"씨야 ,사랑의 인사",가요 / 발라드,04:35,여성,그룹
17131,Speechless ,"Disney Enterprises,Inc.",Universal Music,Naomi Scott,2020.04.12~2020.04.18,3663402,132,"Naomi Scott,Speechless ",OST / 해외영화,03:29,여성,솔로
17132,이별주,How엔터테인먼트,NHN벅스,황인욱,2020.04.12~2020.04.18,3662278,133,"황인욱,이별주",가요 / 발라드,03:25,남성,솔로
17133,진또배기,"TV CHOSUN, 쇼플레이",카카오 M,이찬원,2020.04.12~2020.04.18,3545472,134,"이찬원,진또배기",가요 / 트로트,02:28,남성,솔로
17134,Shape of You,Atlantic Records UK,Warner Music,Ed Sheeran,2020.04.12~2020.04.18,3421476,135,"Ed Sheeran,Shape of You",POP / 팝,03:54,남성,솔로
17135,비,뉴런뮤직,카카오 M,폴킴,2020.04.12~2020.04.18,3370271,136,"폴킴,비",가요 / R&B/소울,03:58,남성,솔로
17136,Blinding Lights,Republic Records,Universal Music,The Weeknd,2020.04.12~2020.04.18,3368710,137,"The Weeknd,Blinding Lights",POP / R&B/소울,03:22,남성,솔로
17137,사계 ,325 이엔씨,카카오 M,엠씨더맥스 ,2020.04.12~2020.04.18,3353014,138,"엠씨더맥스 ,사계 ",가요 / 발라드,04:17,남성,밴드
17138,Say So,Kemosabe Records/RCA Records,Sony Music,Doja Cat,2020.04.12~2020.04.18,3317057,139,"Doja Cat,Say So",POP / R&B/소울,03:58,여성,솔로
17139,Youth,Universal Music,Universal Music,Troye Sivan,2020.04.12~2020.04.18,3315366,140,"Troye Sivan,Youth",POP / 팝,03:05,남성,솔로
17140,시청 앞 지하철 역에서,"스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment","지니뮤직, Stone Music Entertainment",곽진언,2020.04.12~2020.04.18,3269629,141,"곽진언,시청 앞 지하철 역에서",OST / 드라마,04:59,남성,솔로
17141,달라달라,JYP Entertainment,Dreamus,ITZY ,2020.04.12~2020.04.18,3232638,142,"ITZY ,달라달라",가요 / 댄스,03:20,여성,그룹
17142,너의 차례 ,SM Entertainment,Dreamus,수호 ,2020.04.12~2020.04.18,3187597,143,"수호 ,너의 차례 ",가요 / 발라드,03:44,남성,솔로
17143,우연히 봄,도너츠뮤직,카카오 M,로꼬 ,2020.04.12~2020.04.18,3186739,144,"로꼬 ,우연히 봄",OST / 드라마,03:21,혼성,프로젝트
17144,이 번호로 전화해줘,메이저나인,지니뮤직,바이브 ,2020.04.12~2020.04.18,3186196,145,"바이브 ,이 번호로 전화해줘",가요 / 발라드,03:13,남성,그룹
17145,Made In You,SM Entertainment,Dreamus,수호 ,2020.04.12~2020.04.18,3180016,146,"수호 ,Made In You",가요 / 락,03:30,남성,솔로
