"","제목","시청률","주차"
"2062","현장르포특종세상","3.309","20180803"
"2063","금토드라마(내아이디는강남미인)","3.066","20180803"
"2064","MBN뉴스8","3.011","20180803"
"2065","뉴스TOP10","2.792","20180803"
"2066","보도본부핫라인","2.752","20180803"
"2067","4시사건반장","2.666","20180803"
"2068","5시정치부회의","2.660","20180803"
"2069","TV조선뉴스9","2.620","20180803"
"2070","사건파일24","2.332","20180803"
"2071","JTBC뉴스룸","4.452","20180803"
"2072","현장르포특종세상","3.309","20180803"
"2073","금토드라마(내아이디는강남미인)","3.066","20180803"
"2074","MBN뉴스8","3.011","20180803"
"2075","뉴스TOP10","2.792","20180803"
"2076","보도본부핫라인","2.752","20180803"
"2077","4시사건반장","2.666","20180803"
"2078","5시정치부회의","2.660","20180803"
"2079","TV조선뉴스9","2.620","20180803"
"2080","사건파일24","2.332","20180803"
"2081","아는형님","4.602","20180804"
"2082","금토드라마(내아이디는강남미인)","4.027","20180804"
"2083","속풀이쇼동치미","3.921","20180804"
"2084","JTBC뉴스룸","2.803","20180804"
"2085","MBN뉴스8","2.416","20180804"
"2086","TV조선뉴스현장","2.394","20180804"
"2087","기막힌이야기실제상황","2.362","20180804"
"2088","나만믿고따라와도시어부","2.259","20180804"
"2089","속풀이쇼동치미","2.220","20180804"
"2090","강적들베스트","2.058","20180804"
"2091","아는형님","4.602","20180804"
"2092","금토드라마(내아이디는강남미인)","4.027","20180804"
"2093","속풀이쇼동치미","3.921","20180804"
"2094","JTBC뉴스룸","2.803","20180804"
"2095","MBN뉴스8","2.416","20180804"
"2096","TV조선뉴스현장","2.394","20180804"
"2097","기막힌이야기실제상황","2.362","20180804"
"2098","나만믿고따라와도시어부","2.259","20180804"
"2099","속풀이쇼동치미","2.220","20180804"
"2100","강적들베스트","2.058","20180804"
"2101","히든싱어5","6.378","20180805"
"2102","JTBC뉴스룸","3.159","20180805"
"2103","이제만나러갑니다","3.115","20180805"
"2104","알토란","3.111","20180805"
"2105","MBN뉴스8","2.653","20180805"
"2106","속풀이쇼동치미","2.459","20180805"
"2107","MBN뉴스와이드","2.300","20180805"
"2108","나만믿고따라와도시어부","2.097","20180805"
"2109","현장르포특종세상","2.082","20180805"
"2110","뭉쳐야뜬다패키지로세계일주","2.065","20180805"
"2111","히든싱어5","6.378","20180805"
"2112","JTBC뉴스룸","3.159","20180805"
"2113","이제만나러갑니다","3.115","20180805"
"2114","알토란","3.111","20180805"
"2115","MBN뉴스8","2.653","20180805"
"2116","속풀이쇼동치미","2.459","20180805"
"2117","MBN뉴스와이드","2.300","20180805"
"2118","나만믿고따라와도시어부","2.097","20180805"
"2119","현장르포특종세상","2.082","20180805"
"2120","뭉쳐야뜬다패키지로세계일주","2.065","20180805"
"2121","JTBC뉴스룸","6.686","20180806"
"2122","월화특별기획드라마(라이프)","4.328","20180806"
"2123","냉장고를부탁해","4.000","20180806"
"2124","인생감정쇼얼마예요","3.965","20180806"
"2125","MBN뉴스8","3.924","20180806"
"2126","판도라","3.437","20180806"
"2127","MBN뉴스와이드","3.217","20180806"
"2128","4시사건반장","2.902","20180806"
"2129","5시정치부회의","2.858","20180806"
"2130","보도본부핫라인","2.672","20180806"
"2131","JTBC뉴스룸","6.686","20180806"
"2132","월화특별기획드라마(라이프)","4.328","20180806"
"2133","냉장고를부탁해","4.000","20180806"
"2134","인생감정쇼얼마예요","3.965","20180806"
"2135","MBN뉴스8","3.924","20180806"
"2136","판도라","3.437","20180806"
"2137","MBN뉴스와이드","3.217","20180806"
"2138","4시사건반장","2.902","20180806"
"2139","5시정치부회의","2.858","20180806"
"2140","보도본부핫라인","2.672","20180806"
"2141","JTBC뉴스룸","6.067","20180807"
"2142","월화특별기획드라마(라이프)","4.466","20180807"
"2143","김제동의톡투유행복한가요그대","4.126","20180807"
"2144","휴먼다큐(사노라면)","3.733","20180807"
"2145","세상어디에도없는아내의맛","3.626","20180807"
"2146","MBN뉴스8","3.333","20180807"
"2147","뉴스파이터","3.241","20180807"
"2148","4시사건반장","2.874","20180807"
"2149","나는몸신이다","2.747","20180807"
"2150","MBN뉴스와이드","2.607","20180807"
"2151","JTBC뉴스룸","6.067","20180807"
"2152","월화특별기획드라마(라이프)","4.466","20180807"
"2153","김제동의톡투유행복한가요그대","4.126","20180807"
"2154","휴먼다큐(사노라면)","3.733","20180807"
"2155","세상어디에도없는아내의맛","3.626","20180807"
"2156","MBN뉴스8","3.333","20180807"
"2157","뉴스파이터","3.241","20180807"
"2158","4시사건반장","2.874","20180807"
"2159","나는몸신이다","2.747","20180807"
"2160","MBN뉴스와이드","2.607","20180807"
"2161","나는자연인이다","5.832","20180808"
"2162","JTBC뉴스룸","5.437","20180808"
"2163","식큐멘터리한끼줍쇼","4.558","20180808"
"2164","MBN뉴스8","3.209","20180808"
"2165","강적들","2.886","20180808"
"2166","4시사건반장","2.862","20180808"
"2167","보도본부핫라인","2.805","20180808"
"2168","뉴스파이터","2.768","20180808"
"2169","MBN뉴스와이드","2.750","20180808"
"2170","사건파일24","2.599","20180808"
"2171","나는자연인이다","5.832","20180808"
"2172","JTBC뉴스룸","5.437","20180808"
"2173","식큐멘터리한끼줍쇼","4.558","20180808"
"2174","MBN뉴스8","3.209","20180808"
"2175","강적들","2.886","20180808"
"2176","4시사건반장","2.862","20180808"
"2177","보도본부핫라인","2.805","20180808"
"2178","뉴스파이터","2.768","20180808"
"2179","MBN뉴스와이드","2.750","20180808"
"2180","사건파일24","2.599","20180808"
"2181","JTBC뉴스룸","5.986","20180809"
"2182","나만믿고따라와도시어부","4.339","20180809"
"2183","인생다큐(마이웨이)","3.330","20180809"
"2184","이규연의스포트라이트","3.199","20180809"
"2185","MBN뉴스8","3.192","20180809"
"2186","살림9단의만물상","3.116","20180809"
"2187","여행생활자집시맨","2.862","20180809"
"2188","4시사건반장","2.746","20180809"
"2189","5시정치부회의","2.638","20180809"
"2190","서민갑부","2.554","20180809"
"2191","JTBC뉴스룸","5.986","20180809"
"2192","나만믿고따라와도시어부","4.339","20180809"
"2193","인생다큐(마이웨이)","3.330","20180809"
"2194","이규연의스포트라이트","3.199","20180809"
"2195","MBN뉴스8","3.192","20180809"
"2196","살림9단의만물상","3.116","20180809"
"2197","여행생활자집시맨","2.862","20180809"
"2198","4시사건반장","2.746","20180809"
"2199","5시정치부회의","2.638","20180809"
"2200","서민갑부","2.554","20180809"
"2201","JTBC뉴스룸","4.679","20180810"
"2202","금토드라마(내아이디는강남미인)","3.326","20180810"
"2203","MBN뉴스8","3.261","20180810"
"2204","현장르포특종세상","3.032","20180810"
"2205","김광일의신통방통","2.697","20180810"
"2206","MBN뉴스와이드","2.601","20180810"
"2207","5시정치부회의","2.559","20180810"
"2208","뉴스파이터","2.428","20180810"
"2209","TV조선뉴스9","2.382","20180810"
"2210","4시사건반장","2.364","20180810"
"2211","JTBC뉴스룸","4.679","20180810"
"2212","금토드라마(내아이디는강남미인)","3.326","20180810"
"2213","MBN뉴스8","3.261","20180810"
"2214","현장르포특종세상","3.032","20180810"
"2215","김광일의신통방통","2.697","20180810"
"2216","MBN뉴스와이드","2.601","20180810"
"2217","5시정치부회의","2.559","20180810"
"2218","뉴스파이터","2.428","20180810"
"2219","TV조선뉴스9","2.382","20180810"
"2220","4시사건반장","2.364","20180810"
"2221","아는형님","5.135","20180811"
"2222","금토드라마(내아이디는강남미인)","3.612","20180811"
"2223","속풀이쇼동치미","3.550","20180811"
"2224","기막힌이야기실제상황","2.862","20180811"
"2225","JTBC뉴스룸","2.680","20180811"
"2226","속풀이쇼동치미","2.250","20180811"
"2227","MBN뉴스8","2.171","20180811"
"2228","TV조선뉴스현장","2.082","20180811"
"2229","인생감정쇼얼마예요","1.951","20180811"
"2230","강적들","1.922","20180811"
"2231","아는형님","5.135","20180811"
"2232","금토드라마(내아이디는강남미인)","3.612","20180811"
"2233","속풀이쇼동치미","3.550","20180811"
"2234","기막힌이야기실제상황","2.862","20180811"
"2235","JTBC뉴스룸","2.680","20180811"
"2236","속풀이쇼동치미","2.250","20180811"
"2237","MBN뉴스8","2.171","20180811"
"2238","TV조선뉴스현장","2.082","20180811"
"2239","인생감정쇼얼마예요","1.951","20180811"
"2240","강적들","1.922","20180811"
"2241","히든싱어5","5.372","20180812"
"2242","알토란","3.474","20180812"
"2243","MBN뉴스8","2.869","20180812"
"2244","속풀이쇼동치미","2.765","20180812"
"2245","JTBC뉴스룸","2.623","20180812"
"2246","이제만나러갑니다","2.041","20180812"
"2247","구조신호시그널","2.009","20180812"
"2248","살림9단의만물상베스트","1.937","20180812"
"2249","이제만나러갑니다","1.913","20180812"
"2250","MBN뉴스와이드","1.867","20180812"
"2251","히든싱어5","5.372","20180812"
"2252","알토란","3.474","20180812"
"2253","MBN뉴스8","2.869","20180812"
"2254","속풀이쇼동치미","2.765","20180812"
"2255","JTBC뉴스룸","2.623","20180812"
"2256","이제만나러갑니다","2.041","20180812"
"2257","구조신호시그널","2.009","20180812"
"2258","살림9단의만물상베스트","1.937","20180812"
"2259","이제만나러갑니다","1.913","20180812"
"2260","MBN뉴스와이드","1.867","20180812"
"2261","JTBC뉴스룸","6.401","20180813"
"2262","냉장고를부탁해","4.365","20180813"
"2263","월화특별기획드라마(라이프)","4.116","20180813"
"2264","MBN뉴스8","3.831","20180813"
"2265","판도라","3.503","20180813"
"2266","인생감정쇼얼마예요","3.449","20180813"
"2267","MBN뉴스와이드","3.115","20180813"
"2268","4시사건반장","2.995","20180813"
"2269","사건파일24","2.782","20180813"
"2270","TV조선뉴스9","2.633","20180813"
"2271","JTBC뉴스룸","6.401","20180813"
"2272","냉장고를부탁해","4.365","20180813"
"2273","월화특별기획드라마(라이프)","4.116","20180813"
"2274","MBN뉴스8","3.831","20180813"
"2275","판도라","3.503","20180813"
"2276","인생감정쇼얼마예요","3.449","20180813"
"2277","MBN뉴스와이드","3.115","20180813"
"2278","4시사건반장","2.995","20180813"
"2279","사건파일24","2.782","20180813"
"2280","TV조선뉴스9","2.633","20180813"
"2281","JTBC뉴스룸","5.470","20180814"
"2282","세상어디에도없는아내의맛","4.840","20180814"
"2283","월화특별기획드라마(라이프)","4.591","20180814"
"2284","김제동의톡투유행복한가요그대","4.076","20180814"
"2285","휴먼다큐(사노라면)","3.394","20180814"
"2286","뉴스파이터","2.843","20180814"
"2287","뉴스BIG5","2.803","20180814"
"2288","MBN뉴스8","2.677","20180814"
"2289","나는몸신이다","2.654","20180814"
"2290","4시사건반장","2.620","20180814"
"2291","JTBC뉴스룸","5.470","20180814"
"2292","세상어디에도없는아내의맛","4.840","20180814"
"2293","월화특별기획드라마(라이프)","4.591","20180814"
"2294","김제동의톡투유행복한가요그대","4.076","20180814"
"2295","휴먼다큐(사노라면)","3.394","20180814"
"2296","뉴스파이터","2.843","20180814"
"2297","뉴스BIG5","2.803","20180814"
"2298","MBN뉴스8","2.677","20180814"
"2299","나는몸신이다","2.654","20180814"
"2300","4시사건반장","2.620","20180814"
"2301","JTBC뉴스룸","6.159","20180815"
"2302","나는자연인이다","5.257","20180815"
"2303","식큐멘터리한끼줍쇼","4.115","20180815"
"2304","MBN뉴스8","3.652","20180815"
"2305","강적들","2.897","20180815"
"2306","질문있습니다차이나는클라스","2.701","20180815"
"2307","나는자연인이다","2.656","20180815"
"2308","MBN뉴스와이드","2.655","20180815"
"2309","김광일의신통방통","2.518","20180815"
"2310","TV조선뉴스현장","2.482","20180815"
"2311","JTBC뉴스룸","6.159","20180815"
"2312","나는자연인이다","5.257","20180815"
"2313","식큐멘터리한끼줍쇼","4.115","20180815"
"2314","MBN뉴스8","3.652","20180815"
"2315","강적들","2.897","20180815"
"2316","질문있습니다차이나는클라스","2.701","20180815"
"2317","나는자연인이다","2.656","20180815"
"2318","MBN뉴스와이드","2.655","20180815"
"2319","김광일의신통방통","2.518","20180815"
"2320","TV조선뉴스현장","2.482","20180815"
"2321","JTBC뉴스룸","5.425","20180816"
"2322","나만믿고따라와도시어부","4.153","20180816"
"2323","썰전","3.569","20180816"
"2324","인생다큐(마이웨이)","3.097","20180816"
"2325","여행생활자집시맨","3.062","20180816"
"2326","이규연의스포트라이트","3.028","20180816"
"2327","MBN뉴스8","2.920","20180816"
"2328","TV조선뉴스9","2.631","20180816"
"2329","서민갑부","2.609","20180816"
"2330","김광일의신통방통","2.593","20180816"
"2331","JTBC뉴스룸","5.425","20180816"
"2332","나만믿고따라와도시어부","4.153","20180816"
"2333","썰전","3.569","20180816"
"2334","인생다큐(마이웨이)","3.097","20180816"
"2335","여행생활자집시맨","3.062","20180816"
"2336","이규연의스포트라이트","3.028","20180816"
"2337","MBN뉴스8","2.920","20180816"
"2338","TV조선뉴스9","2.631","20180816"
"2339","서민갑부","2.609","20180816"
"2340","김광일의신통방통","2.593","20180816"
"2341","JTBC뉴스룸","4.430","20180817"
"2342","금토드라마(내아이디는강남미인)","3.963","20180817"
"2343","MBN뉴스8","3.120","20180817"
"2344","4시사건반장","2.711","20180817"
"2345","현장르포특종세상","2.616","20180817"
"2346","뉴스파이터","2.606","20180817"
"2347","MBN뉴스와이드","2.591","20180817"
"2348","5시정치부회의","2.519","20180817"
"2349","뉴스TOP10","2.516","20180817"
"2350","구조신호시그널","2.454","20180817"
"2351","JTBC뉴스룸","4.430","20180817"
"2352","금토드라마(내아이디는강남미인)","3.963","20180817"
"2353","MBN뉴스8","3.120","20180817"
"2354","4시사건반장","2.711","20180817"
"2355","현장르포특종세상","2.616","20180817"
"2356","뉴스파이터","2.606","20180817"
"2357","MBN뉴스와이드","2.591","20180817"
"2358","5시정치부회의","2.519","20180817"
"2359","뉴스TOP10","2.516","20180817"
