"","제목","시청률","주차"
"1790","대한민국아침뉴스06","1.525","20180720"
"1791","꽃보다할배리턴즈","8.851","20180720"
"1792","프로듀스48","2.479","20180720"
"1793","미스터션샤인","2.328","20180720"
"1794","신인륜지대사한쌍","2.093","20180720"
"1795","미스터션샤인","2.054","20180720"
"1796","수목드라마(김비서가왜그럴까)","1.863","20180720"
"1797","2018KBO리그","1.858","20180720"
"1798","뉴스N이슈","1.658","20180720"
"1799","꽃보다할배리턴즈","1.655","20180720"
"1800","대한민국아침뉴스06","1.525","20180720"
"1801","미스터션샤인","10.835","20180721"
"1802","라이프온마스","3.893","20180721"
"1803","꽃보다할배리턴즈","3.737","20180721"
"1804","가성비갑럭셔리여행짠내투어","3.578","20180721"
"1805","미스터션샤인","2.609","20180721"
"1806","서울메이트글로벌홈셰어","2.222","20180721"
"1807","수미네반찬","1.986","20180721"
"1808","미스터션샤인","1.880","20180721"
"1809","2018KBO리그","1.834","20180721"
"1810","미스터션샤인","1.785","20180721"
"1811","미스터션샤인","10.835","20180721"
"1812","라이프온마스","3.893","20180721"
"1813","꽃보다할배리턴즈","3.737","20180721"
"1814","가성비갑럭셔리여행짠내투어","3.578","20180721"
"1815","미스터션샤인","2.609","20180721"
"1816","서울메이트글로벌홈셰어","2.222","20180721"
"1817","수미네반찬","1.986","20180721"
"1818","미스터션샤인","1.880","20180721"
"1819","2018KBO리그","1.834","20180721"
"1820","미스터션샤인","1.785","20180721"
"1821","미스터션샤인","11.713","20180722"
"1822","라이프온마스","4.834","20180722"
"1823","코미디빅리그","2.718","20180722"
"1824","미스터션샤인","2.457","20180722"
"1825","미스터션샤인","2.003","20180722"
"1826","수목드라마(김비서가왜그럴까)","1.959","20180722"
"1827","출발640","1.876","20180722"
"1828","연합뉴스TV뉴스13","1.842","20180722"
"1829","가성비갑럭셔리여행짠내투어","1.772","20180722"
"1830","2018KBO리그","1.750","20180722"
"1831","미스터션샤인","11.713","20180722"
"1832","라이프온마스","4.834","20180722"
"1833","코미디빅리그","2.718","20180722"
"1834","미스터션샤인","2.457","20180722"
"1835","미스터션샤인","2.003","20180722"
"1836","수목드라마(김비서가왜그럴까)","1.959","20180722"
"1837","출발640","1.876","20180722"
"1838","연합뉴스TV뉴스13","1.842","20180722"
"1839","가성비갑럭셔리여행짠내투어","1.772","20180722"
"1840","2018KBO리그","1.750","20180722"
"1841","미스터션샤인","2.773","20180723"
"1842","뉴스N이슈","2.685","20180723"
"1843","뉴스포커스","2.393","20180723"
"1844","식샤를합시다3비긴즈","2.368","20180723"
"1845","즐거운시골살이풀뜯어먹는소리","2.157","20180723"
"1846","연합뉴스TV뉴스13","2.112","20180723"
"1847","정찬배의뉴스톡","1.979","20180723"
"1848","미스터션샤인","1.967","20180723"
"1849","뉴스인","1.840","20180723"
"1850","뉴스현장","1.769","20180723"
"1851","미스터션샤인","2.773","20180723"
"1852","뉴스N이슈","2.685","20180723"
"1853","뉴스포커스","2.393","20180723"
"1854","식샤를합시다3비긴즈","2.368","20180723"
"1855","즐거운시골살이풀뜯어먹는소리","2.157","20180723"
"1856","연합뉴스TV뉴스13","2.112","20180723"
"1857","정찬배의뉴스톡","1.979","20180723"
"1858","미스터션샤인","1.967","20180723"
"1859","뉴스인","1.840","20180723"
"1860","뉴스현장","1.769","20180723"
"1861","식샤를합시다3비긴즈","2.700","20180724"
"1862","평균연령15세둥지탈출3","2.498","20180724"
"1863","미스터션샤인","2.171","20180724"
"1864","2018KBO리그","1.896","20180724"
"1865","미스터션샤인","1.703","20180724"
"1866","뉴스투나잇1부","1.676","20180724"
"1867","꽃보다할배리턴즈","1.662","20180724"
"1868","뉴스투나잇2부","1.622","20180724"
"1869","연합뉴스TV뉴스13","1.518","20180724"
"1870","뉴스N이슈","1.513","20180724"
"1871","식샤를합시다3비긴즈","2.700","20180724"
"1872","평균연령15세둥지탈출3","2.498","20180724"
"1873","미스터션샤인","2.171","20180724"
"1874","2018KBO리그","1.896","20180724"
"1875","미스터션샤인","1.703","20180724"
"1876","뉴스투나잇1부","1.676","20180724"
"1877","꽃보다할배리턴즈","1.662","20180724"
"1878","뉴스투나잇2부","1.622","20180724"
"1879","연합뉴스TV뉴스13","1.518","20180724"
"1880","뉴스N이슈","1.513","20180724"
"1881","수목드라마(김비서가왜그럴까)","7.107","20180725"
"1882","수미네반찬","3.022","20180725"
"1883","2018KBO리그","2.096","20180725"
"1884","뉴스N이슈","1.622","20180725"
"1885","뉴스투나잇1부","1.587","20180725"
"1886","정찬배의뉴스톡","1.551","20180725"
"1887","연합뉴스TV뉴스13","1.538","20180725"
"1888","꽃보다할배리턴즈","1.526","20180725"
"1889","평균연령15세둥지탈출3","1.524","20180725"
"1890","김선영의뉴스나이트","1.499","20180725"
"1891","수목드라마(김비서가왜그럴까)","7.107","20180725"
"1892","수미네반찬","3.022","20180725"
"1893","2018KBO리그","2.096","20180725"
"1894","뉴스N이슈","1.622","20180725"
"1895","뉴스투나잇1부","1.587","20180725"
"1896","정찬배의뉴스톡","1.551","20180725"
"1897","연합뉴스TV뉴스13","1.538","20180725"
"1898","꽃보다할배리턴즈","1.526","20180725"
"1899","평균연령15세둥지탈출3","1.524","20180725"
"1900","김선영의뉴스나이트","1.499","20180725"
"1901","수목드라마(김비서가왜그럴까)","8.602","20180726"
"1902","인생술집","2.844","20180726"
"1903","어서와한국은처음이지","2.645","20180726"
"1904","2018KBO리그","2.352","20180726"
"1905","수미네반찬","2.227","20180726"
"1906","미스터션샤인","1.860","20180726"
"1907","뉴스N이슈","1.709","20180726"
"1908","수목드라마(김비서가왜그럴까)","1.578","20180726"
"1909","뉴스투나잇1부","1.552","20180726"
"1910","미스터션샤인","1.489","20180726"
"1911","수목드라마(김비서가왜그럴까)","8.602","20180726"
"1912","인생술집","2.844","20180726"
"1913","어서와한국은처음이지","2.645","20180726"
"1914","2018KBO리그","2.352","20180726"
"1915","수미네반찬","2.227","20180726"
"1916","미스터션샤인","1.860","20180726"
"1917","뉴스N이슈","1.709","20180726"
"1918","수목드라마(김비서가왜그럴까)","1.578","20180726"
"1919","뉴스투나잇1부","1.552","20180726"
"1920","미스터션샤인","1.489","20180726"
"1921","꽃보다할배리턴즈","8.444","20180727"
"1922","프로듀스48","2.075","20180727"
"1923","2018KBO리그","2.065","20180727"
"1924","수목드라마(김비서가왜그럴까)","1.911","20180727"
"1925","미스터션샤인","1.823","20180727"
"1926","연합뉴스TV뉴스12","1.797","20180727"
"1927","뉴스N이슈","1.763","20180727"
"1928","2018KBO리그","1.759","20180727"
"1929","뉴스현장","1.714","20180727"
"1930","꽃보다할배리턴즈","1.682","20180727"
"1931","꽃보다할배리턴즈","8.444","20180727"
"1932","프로듀스48","2.075","20180727"
"1933","2018KBO리그","2.065","20180727"
"1934","수목드라마(김비서가왜그럴까)","1.911","20180727"
"1935","미스터션샤인","1.823","20180727"
"1936","연합뉴스TV뉴스12","1.797","20180727"
"1937","뉴스N이슈","1.763","20180727"
"1938","2018KBO리그","1.759","20180727"
"1939","뉴스현장","1.714","20180727"
"1940","꽃보다할배리턴즈","1.682","20180727"
"1941","미스터션샤인","11.114","20180728"
"1942","가성비갑럭셔리여행짠내투어","3.982","20180728"
"1943","라이프온마스","3.933","20180728"
"1944","꽃보다할배리턴즈","3.469","20180728"
"1945","미스터션샤인","2.727","20180728"
"1946","연합뉴스TV뉴스15","2.164","20180728"
"1947","서울메이트글로벌홈셰어","2.039","20180728"
"1948","놀라운토요일예능신대륙발견","1.973","20180728"
"1949","2018KBO리그","1.889","20180728"
"1950","미스터션샤인","1.861","20180728"
"1951","미스터션샤인","11.114","20180728"
"1952","가성비갑럭셔리여행짠내투어","3.982","20180728"
"1953","라이프온마스","3.933","20180728"
"1954","꽃보다할배리턴즈","3.469","20180728"
"1955","미스터션샤인","2.727","20180728"
"1956","연합뉴스TV뉴스15","2.164","20180728"
"1957","서울메이트글로벌홈셰어","2.039","20180728"
"1958","놀라운토요일예능신대륙발견","1.973","20180728"
"1959","2018KBO리그","1.889","20180728"
"1960","미스터션샤인","1.861","20180728"
"1961","미스터션샤인","12.330","20180729"
"1962","라이프온마스","4.695","20180729"
"1963","미스터션샤인","2.483","20180729"
"1964","미스터션샤인","2.335","20180729"
"1965","코미디빅리그","2.309","20180729"
"1966","수목드라마(김비서가왜그럴까)","2.113","20180729"
"1967","대탈출","1.699","20180729"
"1968","대한민국아침뉴스07","1.654","20180729"
"1969","출발640","1.638","20180729"
"1970","2018KBO리그","1.566","20180729"
"1971","미스터션샤인","12.330","20180729"
"1972","라이프온마스","4.695","20180729"
"1973","미스터션샤인","2.483","20180729"
"1974","미스터션샤인","2.335","20180729"
"1975","코미디빅리그","2.309","20180729"
"1976","수목드라마(김비서가왜그럴까)","2.113","20180729"
"1977","대탈출","1.699","20180729"
"1978","대한민국아침뉴스07","1.654","20180729"
"1979","출발640","1.638","20180729"
"1980","2018KBO리그","1.566","20180729"
"1981","미스터션샤인","3.124","20180730"
"1982","식샤를합시다3비긴즈","2.477","20180730"
"1983","즐거운시골살이풀뜯어먹는소리","2.089","20180730"
"1984","미스터션샤인","2.068","20180730"
"1985","꽃보다할배리턴즈","1.538","20180730"
"1986","뚝딱뚝딱섬스테이섬총사2","1.529","20180730"
"1987","뉴스N이슈","1.502","20180730"
"1988","같이살래요","1.405","20180730"
"1989","출발640","1.193","20180730"
"1990","정찬배의뉴스톡","1.191","20180730"
"1991","미스터션샤인","3.124","20180730"
"1992","식샤를합시다3비긴즈","2.477","20180730"
"1993","즐거운시골살이풀뜯어먹는소리","2.089","20180730"
"1994","미스터션샤인","2.068","20180730"
"1995","꽃보다할배리턴즈","1.538","20180730"
"1996","뚝딱뚝딱섬스테이섬총사2","1.529","20180730"
"1997","뉴스N이슈","1.502","20180730"
"1998","같이살래요","1.405","20180730"
"1999","출발640","1.193","20180730"
"2000","정찬배의뉴스톡","1.191","20180730"
"2001","미스터션샤인","2.574","20180731"
"2002","식샤를합시다3비긴즈","2.396","20180731"
"2003","평균연령15세둥지탈출3","2.226","20180731"
"2004","미스터션샤인","2.060","20180731"
"2005","꽃보다할배리턴즈","1.875","20180731"
"2006","뉴스N이슈","1.538","20180731"
"2007","뇌섹시대문제적남자","1.520","20180731"
"2008","연합뉴스TV뉴스13","1.377","20180731"
"2009","2018KBO리그","1.354","20180731"
"2010","뉴스Q","1.280","20180731"
"2011","미스터션샤인","2.574","20180731"
"2012","식샤를합시다3비긴즈","2.396","20180731"
"2013","평균연령15세둥지탈출3","2.226","20180731"
"2014","미스터션샤인","2.060","20180731"
"2015","꽃보다할배리턴즈","1.875","20180731"
"2016","뉴스N이슈","1.538","20180731"
"2017","뇌섹시대문제적남자","1.520","20180731"
"2018","연합뉴스TV뉴스13","1.377","20180731"
"2019","2018KBO리그","1.354","20180731"
"2020","뉴스Q","1.280","20180731"
"2021","수목드라마(아는와이프)","4.680","20180801"
"2022","수미네반찬","2.428","20180801"
"2023","꽃보다할배리턴즈","1.930","20180801"
"2024","김선영의뉴스나이트","1.709","20180801"
"2025","뉴스현장","1.663","20180801"
"2026","뉴스워치2부","1.574","20180801"
"2027","2018KBO리그","1.441","20180801"
"2028","뉴스인","1.405","20180801"
"2029","뉴스워치1부","1.395","20180801"
"2030","뉴스통","1.389","20180801"
"2031","수목드라마(아는와이프)","4.680","20180801"
"2032","수미네반찬","2.428","20180801"
"2033","꽃보다할배리턴즈","1.930","20180801"
"2034","김선영의뉴스나이트","1.709","20180801"
"2035","뉴스현장","1.663","20180801"
"2036","뉴스워치2부","1.574","20180801"
"2037","2018KBO리그","1.441","20180801"
"2038","뉴스인","1.405","20180801"
"2039","뉴스워치1부","1.395","20180801"
"2040","뉴스통","1.389","20180801"
"2041","수목드라마(아는와이프)","5.535","20180802"
"2042","어서와한국은처음이지","2.751","20180802"
"2043","미스터션샤인","2.356","20180802"
"2044","수목드라마(아는와이프)","2.057","20180802"
"2045","수미네반찬","1.808","20180802"
"2046","미스터션샤인","1.790","20180802"
"2047","뉴스N이슈","1.626","20180802"
"2048","인생술집","1.584","20180802"
"2049","뉴스인","1.508","20180802"
"2050","수목드라마(아는와이프)","1.463","20180802"
"2051","수목드라마(아는와이프)","5.535","20180802"
"2052","어서와한국은처음이지","2.751","20180802"
"2053","미스터션샤인","2.356","20180802"
"2054","수목드라마(아는와이프)","2.057","20180802"
"2055","수미네반찬","1.808","20180802"
"2056","미스터션샤인","1.790","20180802"
"2057","뉴스N이슈","1.626","20180802"
"2058","인생술집","1.584","20180802"
"2059","뉴스인","1.508","20180802"
"2060","수목드라마(아는와이프)","1.463","20180802"
"2061","꽃보다할배리턴즈","7.908","20180803"
"2062","프로듀스48","2.397","20180803"
"2063","미스터션샤인","2.021","20180803"
"2064","수목드라마(아는와이프)","1.971","20180803"
"2065","꽃보다할배리턴즈","1.771","20180803"
"2066","수미네반찬","1.665","20180803"
"2067","미스터션샤인","1.569","20180803"
"2068","뉴스인","1.487","20180803"
"2069","뉴스투나잇1부","1.451","20180803"
"2070","뉴스N이슈","1.330","20180803"
"2071","꽃보다할배리턴즈","7.908","20180803"
"2072","프로듀스48","2.397","20180803"
"2073","미스터션샤인","2.021","20180803"
"2074","수목드라마(아는와이프)","1.971","20180803"
"2075","꽃보다할배리턴즈","1.771","20180803"
"2076","수미네반찬","1.665","20180803"
"2077","미스터션샤인","1.569","20180803"
"2078","뉴스인","1.487","20180803"
"2079","뉴스투나잇1부","1.451","20180803"
