,artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
13770,임재현,조금 취했어,2,10,2,Indi,winter,male,K_POP,Solo,1,2019.12.22,0.686390533,0.288461538,0.3,0.25203043,0.0,0.6281297929999999,0.509493793,0.0,0.0,0.0,0.0,2
13771,지코,천둥벌거숭이,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.22,0.6686390529999999,0.201923077,0.22,0.294895127,0.0,0.5332393639999999,0.0,0.390738807,0.08989415699999999,0.019256886,0.0,10
13772,첸,우리 어떻게 할까요,8,10,8,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.576923077,0.182692308,0.01,0.020651721,0.0,0.5379761270000001,0.395341635,0.0,0.0,0.0,0.0,8
13773,이우,이별행동,10,10,9,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.582840237,0.201923077,0.48,0.418520254,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13774,장덕철,있어줘요,4,10,3,Indi,winter,male,K_POP,Group,1,2019.12.22,0.562130178,0.269230769,0.18,0.305731339,0.0,0.6281297929999999,0.189695748,0.0,0.0,0.0,0.0,3
13775,지코,사람,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.22,0.627218935,0.144230769,0.22,0.294895127,0.0,0.5332393639999999,0.0,0.390738807,0.08989415699999999,0.019256886,0.0,10
13776,폴킴,허전해,7,10,6,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.22,0.612426036,0.269230769,0.3,0.35722981,0.0,0.580986671,0.5347854999999999,0.0,0.0,0.0,0.0,6
13777,Kiana Lede,EX,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.22,0.452662722,0.23076923100000002,0.45,0.859459937,0.0,0.576737494,0.746159951,0.0,0.0,0.0,0.0,10
13778,기리보이,호랑이소굴,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.22,0.514792899,0.115384615,0.24,0.373287456,0.0,0.5332393639999999,0.321032687,0.0,0.0,0.0,0.0,10
13779,송하예,새 사랑,3,6,2,Ballad,winter,female,K_POP,Solo,1,2019.12.22,0.568047337,0.269230769,0.1,0.150190483,0.796132712,0.5379761270000001,0.238046284,0.0,0.0,0.0,0.0,2
13780,헤이즈,떨어지는 낙엽까지도,10,10,9,R&B/Soul,winter,female,K_POP,Solo,1,2019.12.22,0.5236686389999999,0.16346153800000002,0.52,0.391818321,0.0,0.580986671,0.127361065,0.0,0.0,0.0,0.0,10
13781,MC몽,인기,3,10,3,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.22,0.639053254,0.25,0.23,0.305731339,0.0,0.5332393639999999,0.45326315,0.229962368,0.037878788,0.021408382000000004,0.0,3
13782,(여자)아이들,LION,7,1,6,All,winter,female,K_POP,Group,1,2019.12.22,0.547337278,0.240384615,0.45,0.258698005,0.8494580279999999,0.565257715,0.19854101899999999,0.0,0.0,0.0,0.0,6
13783,MC몽,샤넬,8,10,7,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.22,0.636094675,0.153846154,0.23,0.305731339,0.0,0.5332393639999999,0.45326315,0.229962368,0.037878788,0.021408382000000004,0.0,8
13784,아이유,Love poem,1,3,1,Ballad,winter,female,K_POP,Solo,1,2019.12.22,0.686390533,0.240384615,0.66,0.478486836,0.825989647,0.5379761270000001,0.230700527,0.0,0.0,0.0,0.0,1
13785,태연,불티,4,10,3,Dance,winter,female,K_POP,Solo,1,2019.12.22,0.568047337,0.240384615,0.58,0.189695748,0.0,0.696853547,0.395341635,0.16820830899999997,0.024536476,0.014037908,0.0,3
13786,허각,이별은 늘 그렇게,10,10,9,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.647928994,0.115384615,0.27,0.056848844,0.0,0.5379761270000001,0.0,0.033400736,0.003787879,0.015036582,0.0,10
13787,노을,늦은 밤 너의 집 앞 골목길에서,1,2,1,Ballad,winter,male,K_POP,Group,1,2019.12.22,0.562130178,0.23076923100000002,0.64,0.730368397,0.8420526909999999,0.5379761270000001,0.42774203200000005,0.223589549,0.036363636,0.052977993,0.0,1
13788,자이언티,5월의 밤,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.50591716,0.096153846,0.11,0.25203043,0.0,0.5379761270000001,0.6151688679999999,0.0,0.0,0.0,0.0,10
13789,현아,FLOWER SHOWER,10,9,10,Dance,winter,female,K_POP,Solo,1,2019.12.22,0.479289941,0.067307692,0.05,0.087855801,0.778116065,0.696853547,0.0,0.0,0.0,0.0,0.0,10
13790,Selena Gomez,Lose You To Love Me,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.22,0.535502959,0.153846154,0.38,0.730368397,0.775378475,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13791,마마무,HIP,1,1,1,Dance,winter,female,K_POP,Group,1,2019.12.22,0.5,0.22115384600000002,0.46,0.629864605,0.9050159720000001,0.696853547,0.728874053,0.37932509999999997,0.085152424,0.020929108999999998,0.0,1
13792,바이브,이 번호로 전화해줘,3,10,2,Ballad,winter,male,K_POP,Group,1,2019.12.22,0.49408284,0.22115384600000002,0.55,0.310952774,0.0,0.5379761270000001,0.294895127,0.578714622,0.202922078,0.029983889,0.0,2
13793,송이한,안녕이라는 말,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.12.22,0.571005917,0.067307692,0.0,0.666789144,0.0,0.6281297929999999,0.0,0.0,0.0,0.0,0.0,10
13794,펀치,영화 속에 나오는 주인공처럼,8,10,8,Drama,winter,female,OST,Solo,1,2019.12.22,0.618343195,0.240384615,0.53,0.485514881,0.0,0.646944859,0.5671348829999999,0.0,0.0,0.0,0.0,8
13795,"Idina Menzel, AURORA",Into the Unknown,1,1,1,Ani/Game,winter,female,OST,Project,1,2019.12.22,0.5,0.21153846199999998,0.59,0.726613033,0.8518331020000001,0.352073459,0.0,0.0,0.0,0.0,0.0,1
13796,"Idina Menzel, Evan Rachel Wood",Show Yourself,3,10,2,Ani/Game,winter,female,OST,Project,1,2019.12.22,0.695266272,0.192307692,0.345,0.699189541,0.0,0.352073459,0.0,0.0,0.0,0.0,0.0,2
13797,Ruel,Painkiller,10,5,10,Pop,winter,male,POP,Solo,1,2019.12.22,0.556213018,0.201923077,0.84,0.761524223,0.812555383,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13798,신예영,우리 왜 헤어져야 해,10,10,10,Ballad,winter,female,K_POP,Solo,1,2019.12.22,0.653846154,0.21153846199999998,0.0,0.896004025,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13799,아이유,Blueming,1,1,1,Rock,winter,female,K_POP,Solo,1,2019.12.22,0.565088757,0.21153846199999998,0.66,0.478486836,0.884397343,0.640332925,0.230700527,0.0,0.0,0.0,0.0,1
13800,아이유,unlucky,6,10,5,Ballad,winter,female,K_POP,Solo,0,2019.12.22,0.606508876,0.201923077,0.66,0.478486836,0.0,0.5379761270000001,0.230700527,0.0,0.0,0.0,0.0,5
13801,아이유,그 사람,8,10,7,Ballad,winter,female,K_POP,Solo,0,2019.12.22,0.606508876,0.115384615,0.66,0.478486836,0.0,0.5379761270000001,0.230700527,0.0,0.0,0.0,0.0,8
13802,아이유,시간의 바깥,3,10,3,Ballad,winter,female,K_POP,Solo,0,2019.12.22,0.813609467,0.21153846199999998,0.66,0.478486836,0.0,0.5379761270000001,0.230700527,0.0,0.0,0.0,0.0,3
13803,유산슬,사랑의 재개발,10,10,10,Trot,winter,male,K_POP,Solo,1,2019.12.22,0.5,0.096153846,0.65,0.6717251000000001,0.0,0.754868366,0.5671348829999999,0.0,0.0,0.0,0.0,10
13804,황인욱,이별주,5,10,4,Ballad,winter,male,K_POP,Solo,0,2019.12.22,0.529585799,0.240384615,0.0,0.361357155,0.0,0.5379761270000001,0.020651721,0.0,0.0,0.0,0.0,4
13805,AOA,날 보러 와요,8,10,7,Dance,winter,female,K_POP,Group,1,2019.12.22,0.5236686389999999,0.134615385,0.41,0.710088658,0.0,0.696853547,0.485514881,0.41898075,0.102481122,0.024306148,0.0,7
13806,Evan Rachel Wood,All Is Found,10,10,9,Ani/Game,winter,female,OST,Solo,1,2019.12.22,0.292899408,0.067307692,0.25,0.0,0.0,0.352073459,0.0,0.0,0.0,0.0,0.0,10
13807,EXO,Obsession,4,2,3,Dance,winter,male,K_POP,Group,1,2019.12.22,0.526627219,0.201923077,0.55,0.542008804,0.8357227290000001,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,3
13808,HYNN,차가워진 이 바람엔 우리가 써있어,6,6,5,Ballad,winter,female,K_POP,Solo,0,2019.12.22,0.553254438,0.22115384600000002,0.0,0.0,0.8018161770000001,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,5
13809,Jonathan Groff,Lost in the Woods,10,10,10,Ani/Game,winter,male,OST,Solo,1,2019.12.22,0.45857988200000005,0.048076923,0.29,0.0,0.0,0.352073459,0.0,0.0,0.0,0.0,0.0,10
13810,Kristen Bell,The Next Right Thing,10,10,10,Ani/Game,winter,female,OST,Solo,1,2019.12.22,0.565088757,0.038461537999999997,0.25,0.654462841,0.0,0.352073459,0.0,0.0,0.0,0.0,0.0,10
13811,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",Some Things Never Change,9,4,7,Foreign Movie,winter,female,OST,Solo,1,2019.12.22,0.585798817,0.086538462,0.405,0.67750355,0.8153190570000001,0.75830627,0.0,0.0,0.0,0.0,0.0,7
13812,Panic! At The Disco,Into the Unknown,10,1,10,Ani/Game,winter,male,OST,Band,1,2019.12.22,0.48224852100000004,0.048076923,0.0,0.748226857,0.8518331020000001,0.352073459,0.0,0.0,0.0,0.0,0.0,10
13813,다이나믹 듀오,맵고짜고단거,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,1,2019.12.22,0.568047337,0.048076923,0.18,0.523477939,0.0,0.5332393639999999,0.114976033,0.0,0.0,0.0,0.0,10
13814,창모,METEOR,1,1,1,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.22,0.50591716,0.201923077,1.0,0.8062330090000001,0.81481145,0.5332393639999999,0.653403284,0.0,0.0,0.0,0.0,1
13815,Arizona Zervas,ROXANNE,10,5,10,Rap/Hiphop,winter,male,POP,Solo,1,2019.12.22,0.40828402399999997,0.192307692,0.67,0.0,0.8120211909999999,0.5332393639999999,0.0,0.0,0.0,0.0,0.0,10
13816,Straight No Chaser,Text Me Merry Christmas,9,10,10,carol,winter,male,Others,Group,1,2019.12.22,0.399408284,0.028846154,0.0,0.283488333,0.0,0.501657493,0.0,0.0,0.0,0.0,0.0,10
13817,"김나영, 양다일",헤어진 우리가 지켜야 할 것들,2,10,2,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.547337278,0.192307692,0.23,0.114976033,0.0,0.5379761270000001,0.361357155,0.0,0.0,0.0,0.0,2
13818,다비치,나의 오랜 연인에게,2,10,1,Ballad,winter,female,K_POP,Duet,1,2019.12.22,0.615384615,0.192307692,0.42,0.395341635,0.0,0.5379761270000001,0.19854101899999999,0.245294669,0.041666667000000004,0.026102506,0.0,1
13819,박진영,FEVER,9,4,8,Dance,winter,male,K_POP,Solo,1,2019.12.22,0.437869822,0.067307692,0.19,0.07290649,0.813608283,0.696853547,0.606112305,0.0,0.0,0.023939315,0.0,8
13820,"염따, 딥플로우, 팔로알토",아마두,1,10,1,Rap/Hiphop,winter,male,K_POP,Project,1,2019.12.22,0.946745562,0.192307692,0.573,0.731852506,0.0,0.5332393639999999,0.5639483679999999,0.0,0.0,0.0,0.0,1
13821,정승환,십이월 이십오일의 고백,2,10,2,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.680473373,0.182692308,0.5,0.310952774,0.0,0.5379761270000001,0.8548981040000001,0.43002771700000003,0.10775588,0.039000167999999995,0.0,2
13822,태연,숨겨진 세상,5,10,4,Ani/Game,winter,female,OST,Solo,0,2019.12.22,0.48224852100000004,0.173076923,0.58,0.189695748,0.0,0.352073459,0.0,0.16820830899999997,0.024536476,0.014037908,0.0,4
13823,백예린,Square,1,2,1,All,winter,female,K_POP,Solo,1,2019.12.22,0.6982248520000001,0.182692308,0.35,0.189695748,0.83467096,0.565257715,0.0,0.0,0.0,0.0,0.0,1
13824,"성시경, 아이유",첫 겨울이니까,2,10,2,Rock,winter,female,K_POP,Solo,1,2019.12.22,0.42011834299999995,0.115384615,0.62,0.557431214,0.0,0.640332925,0.384595016,0.0,0.0,0.0,0.0,2
13825,빈첸,텅,9,10,9,Indi,winter,male,K_POP,Solo,1,2019.12.22,0.526627219,0.038461537999999997,0.07,0.127361065,0.0,0.6281297929999999,0.039505265,0.0,0.0,0.0,0.0,10
13826,에일리,그저 바라본다,10,10,9,Drama,winter,female,OST,Solo,1,2019.12.22,0.579881657,0.009615385,0.07,0.189695748,0.0,0.646944859,0.773443008,0.0,0.0,0.0,0.49796039799999997,10
13827,염따,Amanda,7,4,6,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.22,0.387573964,0.076923077,0.54,0.45057145,0.817140778,0.5332393639999999,0.0,0.0,0.0,0.0,0.0,7
13828,펀치,그때의 우리,9,10,7,Ballad,winter,female,K_POP,Solo,0,2019.12.22,0.547337278,0.038461537999999997,0.53,0.485514881,0.0,0.5379761270000001,0.361357155,0.0,0.0,0.0,0.0,8
13829,Alessia Cara,Make It To Christmas,10,10,10,carol,winter,female,Others,Solo,1,2019.12.22,0.547337278,0.0,0.23,0.840606394,0.0,0.501657493,0.0,0.0,0.0,0.0,0.0,10
13830,John Legend,Bring Me Love,10,10,10,carol,winter,male,Others,Solo,1,2019.12.22,0.51183432,0.0,0.56,0.688617734,0.0,0.501657493,0.8401582459999999,0.0,0.0,0.0,0.0,10
13831,Jonas Brothers,Like It`s Christmas,10,10,10,carol,winter,male,Others,Group,1,2019.12.22,0.517751479,0.0,0.2,0.0,0.0,0.501657493,0.0,0.0,0.0,0.0,0.0,10
13832,Lukas Graham,HERE,10,10,10,carol,winter,male,Others,Group,1,2019.12.22,0.636094675,0.0,0.28,0.746851113,0.0,0.501657493,0.0,0.0,0.0,0.0,0.0,10
13833,Michael Buble,It`s Beginning To Look A Lot Like Chri...,10,10,10,Pop,winter,male,POP,Solo,1,2019.12.22,0.532544379,0.0,0.45,0.9616074490000001,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13834,Stevie Wonder & Andra Day,Someday at Christmas,10,10,10,Pop,winter,mixed,POP,Project,1,2019.12.22,0.556213018,0.0,0.0,0.822889423,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13835,레드벨벳,Psycho,1,1,2,Dance,winter,female,K_POP,Group,1,2019.12.22,0.547337278,0.16346153800000002,0.52,0.934930706,0.909964668,0.696853547,0.395341635,0.201789868,0.031430767000000005,0.010303604000000001,0.0,2
13836,백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",1,10,10,Ballad,winter,female,K_POP,Solo,1,2019.12.22,0.547337278,0.16346153800000002,0.45,0.517594888,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13837,"성시경, 박효신, 서인국, 빅스",겨울 고백,10,10,10,Dance,winter,mixed,K_POP,Project,1,2019.12.22,0.650887574,0.0,0.408,0.473671547,0.0,0.696853547,0.7495939220000001,0.0,0.0,0.0,0.0,10
13838,소유,길에서,10,10,2,Ballad,winter,female,K_POP,Solo,1,2019.12.22,0.650887574,0.0,0.48,0.294895127,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,2
13839,육성재,뭍,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.612426036,0.0,0.28,0.310952774,0.0,0.5379761270000001,0.215216866,0.33092162,0.06703567,0.020417544,0.0,10
13840,윤미래,Flower,6,10,5,Drama,winter,female,OST,Solo,1,2019.12.22,0.6686390529999999,0.16346153800000002,0.31,0.230700527,0.0,0.646944859,0.19854101899999999,0.0,0.0,0.0,0.0,6
13841,하성운,다시 찾아온 12월 이야기,10,10,5,Ballad,winter,male,K_POP,Solo,1,2019.12.22,0.600591716,0.0,0.0,0.61768842,0.0,0.5379761270000001,0.57642255,0.0,0.0,0.0,0.0,6
13842,10cm,우연인 듯 운명,10,10,10,Drama,winter,male,OST,Solo,0,2019.12.22,0.609467456,0.10576923099999999,0.27,0.42774203200000005,0.0,0.646944859,0.19854101899999999,0.0,0.0,0.0,0.0,10
13843,Ariana Grande,Last Christmas,10,10,10,Pop,winter,female,POP,Solo,0,2019.12.22,0.526627219,0.028846154,0.37,0.876803517,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13844,EXO,12월의 기적,10,10,10,Ballad,winter,male,K_POP,Group,0,2019.12.22,0.7307692309999999,0.0,0.55,0.542008804,0.0,0.5379761270000001,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13845,EXO,Baby You Are,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.452662722,0.067307692,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13846,EXO,Non Stop,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.526627219,0.067307692,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13847,EXO,Trouble,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.50591716,0.096153846,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13848,EXO,Ya Ya Ya,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.579881657,0.067307692,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13849,EXO,나비효과,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.48520710100000003,0.086538462,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13850,EXO,오늘도,10,10,10,R&B/Soul,winter,male,K_POP,Group,0,2019.12.22,0.579881657,0.067307692,0.55,0.542008804,0.0,0.580986671,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13851,EXO,지킬,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.576923077,0.076923077,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13852,EXO,춤,10,10,10,Dance,winter,male,K_POP,Group,0,2019.12.22,0.541420118,0.076923077,0.55,0.542008804,0.0,0.696853547,0.395341635,0.277478739,0.050316247,0.014511845,0.0,10
13853,MC몽,내 생애 가장 행복한 시간 Part.2,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.22,0.75739645,0.10576923099999999,0.23,0.305731339,0.0,0.5332393639999999,0.45326315,0.229962368,0.037878788,0.021408382000000004,0.0,10
13854,Sia,Santa`s Coming For Us,10,10,10,Pop,winter,female,POP,Solo,0,2019.12.22,0.535502959,0.019230768999999998,0.82,0.34873150299999994,0.0,0.576737494,0.723561165,0.0,0.0,0.0,0.0,10
13855,V.O.S,잘 살고 있다,7,10,7,Ballad,winter,male,K_POP,Group,0,2019.12.22,0.526627219,0.192307692,0.0,0.517594888,0.0,0.5379761270000001,0.0,0.0,0.0,0.023074038999999998,0.0,7
13856,레드벨벳,In & Out,9,10,10,Dance,winter,female,K_POP,Group,0,2019.12.22,0.49408284,0.019230768999999998,0.52,0.934930706,0.0,0.696853547,0.395341635,0.201789868,0.031430767000000005,0.010303604000000001,0.0,10
13857,레드벨벳,Remember Forever,10,10,10,Ballad,winter,female,K_POP,Group,0,2019.12.22,0.479289941,0.0,0.52,0.934930706,0.0,0.5379761270000001,0.395341635,0.201789868,0.031430767000000005,0.010303604000000001,0.0,10
13858,백예린,310,8,10,6,All,winter,female,K_POP,Solo,0,2019.12.22,0.627218935,0.076923077,0.35,0.189695748,0.0,0.565257715,0.0,0.0,0.0,0.0,0.0,7
13859,백예린,Bunny,10,10,10,All,winter,female,K_POP,Solo,0,2019.12.22,0.627218935,0.019230768999999998,0.35,0.189695748,0.0,0.565257715,0.0,0.0,0.0,0.0,0.0,10
13860,백예린,Popo,7,10,5,All,winter,female,K_POP,Solo,0,2019.12.22,0.7248520709999999,0.067307692,0.35,0.189695748,0.0,0.565257715,0.0,0.0,0.0,0.0,0.0,6
13861,백예린,Rest,10,10,9,All,winter,female,K_POP,Solo,0,2019.12.22,0.541420118,0.028846154,0.35,0.189695748,0.0,0.565257715,0.0,0.0,0.0,0.0,0.0,10
13862,아이유,미리 메리 크리스마스,3,10,5,All,winter,female,K_POP,Solo,0,2019.12.22,0.7218934909999999,0.125,0.66,0.478486836,0.0,0.565257715,0.230700527,0.0,0.0,0.0,0.0,6
13863,아이유,자장가,9,10,8,Ballad,winter,female,K_POP,Solo,0,2019.12.22,0.6982248520000001,0.115384615,0.66,0.478486836,0.0,0.5379761270000001,0.230700527,0.0,0.0,0.0,0.0,9
13864,"염따, 딥플로우, 팔로알토",중2병,7,10,10,Rap/Hiphop,winter,male,K_POP,Project,0,2019.12.22,0.7366863909999999,0.057692308,0.573,0.731852506,0.0,0.5332393639999999,0.5639483679999999,0.0,0.0,0.0,0.0,10
13865,창모,REMEDY,10,5,10,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.22,0.520710059,0.028846154,1.0,0.8062330090000001,0.8094564940000001,0.5332393639999999,0.653403284,0.0,0.0,0.0,0.0,10
13866,창모,빌었어,5,3,9,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.22,0.576923077,0.192307692,1.0,0.8062330090000001,0.826813877,0.5332393639999999,0.653403284,0.0,0.0,0.0,0.0,9
13867,창모,아름다워,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.22,0.5739644970000001,0.067307692,1.0,0.8062330090000001,0.0,0.5332393639999999,0.0,0.0,0.0,0.0,0.0,10
13868,폴킴,비,10,10,10,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.22,0.627218935,0.9807692309999999,0.3,0.35722981,0.0,0.580986671,0.5347854999999999,0.0,0.0,0.0,0.0,10
13869,Camila Cabello,Havana,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.29,0.565088757,0.8557692309999999,0.5,0.737689332,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13870,Ed Sheeran,Shape of You,10,10,10,Pop,winter,male,POP,Solo,1,2019.12.29,0.615384615,1.0,0.43,0.743373043,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13871,The Chainsmokers,Closer,10,10,10,Pop,winter,male,POP,Duet,1,2019.12.29,0.650887574,0.663461538,0.0,0.665788315,0.0,0.576737494,0.826741597,0.0,0.0,0.0,0.0,10
13872,닐로,지나오다,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.75443787,0.923076923,0.47,1.0,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13873,아이유,밤편지,10,10,10,Ballad,winter,female,K_POP,Solo,0,2019.12.29,0.671597633,1.0,0.77,0.529205473,0.0,0.5379761270000001,0.238046284,0.0,0.0,0.0,0.0,10
13874,에일리,첫눈처럼 너에게 가겠다,10,10,10,Drama,winter,female,OST,Solo,1,2019.12.29,0.603550296,0.836538462,0.07,0.127361065,0.0,0.646944859,0.321032687,0.0,0.0,0.0,0.0,10
13875,장덕철,그날처럼,10,10,10,Ballad,winter,male,K_POP,Group,0,2019.12.29,0.612426036,0.807692308,0.09,0.7355189059999999,0.0,0.5379761270000001,0.6765511129999999,0.0,0.0,0.0,0.0,10
13876,정승환,눈사람,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.621301775,0.355769231,0.19,0.283488333,0.0,0.5379761270000001,0.925759302,0.43947831600000004,0.11243438800000001,0.035256762000000004,0.0,10
13877,폴킴,"모든 날, 모든 순간",3,10,4,Drama,winter,male,OST,Solo,0,2019.12.29,0.547337278,1.0,0.37,0.38823676700000004,0.0,0.646944859,0.523477939,0.0,0.0,0.0,0.0,4
13878,볼빨간사춘기,여행,10,10,10,Indi,winter,female,K_POP,Solo,0,2019.12.29,0.576923077,0.951923077,0.14,0.223096973,0.0,0.6281297929999999,0.39880857399999997,0.0,0.0,0.0,0.0,10
13879,Troye Sivan,Youth,10,10,10,Pop,winter,male,POP,Solo,1,2019.12.29,0.47041420100000003,0.846153846,0.23,0.57943203,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13880,TWICE,Dance The Night Away,10,10,10,Dance,winter,female,K_POP,Group,0,2019.12.29,0.45857988200000005,0.692307692,0.81,0.914915342,0.0,0.696853547,0.606112305,0.20242184,0.031568497,0.005642866,0.0,10
13881,숀,Way Back Home,10,10,10,Electronica,winter,male,K_POP,Solo,1,2019.12.29,0.556213018,0.8942307690000001,0.12,0.114976033,0.0,0.539911547,0.0,0.0,0.0,0.0,0.0,10
13882,Charlie Puth,Attention,10,10,10,Pop,winter,male,POP,Solo,1,2019.12.29,0.5502958579999999,0.663461538,0.18,0.517594888,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13883,방탄소년단,IDOL,9,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.12.29,0.582840237,0.836538462,0.38,0.8342463840000001,0.0,0.5332393639999999,0.545532118,0.32818986,0.066102492,0.018046079,0.0,10
13884,임한별,이별하러 가는 길,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.8313609470000001,0.682692308,0.85,0.289266783,0.0,0.5379761270000001,0.565547483,0.0,0.0,0.0,0.0,10
13885,아이유,삐삐,10,10,10,R&B/Soul,winter,female,K_POP,Solo,0,2019.12.29,0.5,0.7692307690000001,0.77,0.529205473,0.0,0.580986671,0.258698005,0.0,0.0,0.0,0.0,10
13886,양다일,고백,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.547337278,0.596153846,0.19,0.13907629999999999,0.0,0.5379761270000001,0.223096973,0.0,0.0,0.0,0.0,10
13887,멜로망스,선물,10,10,10,Indi,winter,male,K_POP,Duet,1,2019.12.29,0.695266272,0.961538462,0.09,0.10183994699999999,0.0,0.6281297929999999,0.57642255,0.0,0.0,0.0,0.0,10
13888,케이윌,내 생에 아름다운,10,10,10,Drama,winter,male,OST,Solo,1,2019.12.29,0.636094675,0.615384615,0.11,0.265166517,0.0,0.646944859,0.593882655,0.449649788,0.117647059,0.059904277,0.0,10
13889,폴킴,너를 만나,5,10,5,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.75443787,0.740384615,0.37,0.38823676700000004,0.0,0.5379761270000001,0.517594888,0.0,0.0,0.0,0.0,5
13890,TWICE,YES or YES,10,10,10,Dance,winter,female,K_POP,Group,0,2019.12.29,0.627218935,0.615384615,0.81,0.914915342,0.0,0.696853547,0.606112305,0.20242184,0.031568497,0.005642866,0.0,10
13891,노을,너는 어땠을까,10,10,10,Ballad,winter,male,K_POP,Group,0,2019.12.29,0.6982248520000001,0.5,0.67,0.770987695,0.0,0.5379761270000001,0.415357,0.081580448,0.01010101,0.041456356,0.0,10
13892,Ariana Grande,"thank u, next",10,10,10,Pop,winter,female,POP,Solo,0,2019.12.29,0.535502959,0.701923077,0.26,0.7355189059999999,0.0,0.576737494,0.7764735340000001,0.0,0.0,0.0,0.0,10
13893,Sia,Snowman,6,10,3,Pop,winter,female,POP,Solo,1,2019.12.29,0.414201183,0.5,0.39,0.277551548,0.0,0.576737494,0.733326519,0.0,0.0,0.0,0.0,3
